log_id,timestamp,AverageWind,MaxWind,MinWind,WaterTemperatuur,AccuTemperatuur,row_id,longitude,latitude,WindDirection,iso_time
346469,1772226016000,8,10,6,0,11.5,137,0,0,203,2026-02-27T21:00:16Z
346470,1772226196000,11,14,8,0,11.0,138,0,0,202,2026-02-27T21:03:16Z
346471,1772226376000,11,14,8,0,11.0,139,0,0,205,2026-02-27T21:06:16Z
346472,1772226556000,10,12,8,0,11.0,140,0,0,203,2026-02-27T21:09:16Z
346473,1772226736000,8,10,7,0,11.0,141,0,0,204,2026-02-27T21:12:16Z
346474,1772226916000,10,12,8,0,11.0,142,0,0,205,2026-02-27T21:15:16Z
346475,1772227096000,10,13,7,0,11.0,143,0,0,204,2026-02-27T21:18:16Z
346476,1772227277000,8,12,7,0,11.0,144,0,0,206,2026-02-27T21:21:17Z
346477,1772227456000,10,13,7,0,11.0,145,0,0,203,2026-02-27T21:24:16Z
346478,1772227636000,8,11,7,0,11.0,146,0,0,199,2026-02-27T21:27:16Z
346479,1772227816000,9,12,7,0,11.0,147,0,0,203,2026-02-27T21:30:16Z
346480,1772227997000,10,12,9,0,11.0,148,0,0,206,2026-02-27T21:33:17Z
346481,1772228176000,9,11,8,0,11.0,149,0,0,204,2026-02-27T21:36:16Z
346482,1772228356000,9,11,7,0,11.0,150,0,0,204,2026-02-27T21:39:16Z
346483,1772228536000,10,12,8,0,11.0,151,0,0,205,2026-02-27T21:42:16Z
346484,1772228717000,9,12,7,0,11.0,152,0,0,204,2026-02-27T21:45:17Z
346485,1772228896000,9,12,7,0,11.0,153,0,0,207,2026-02-27T21:48:16Z
346486,1772229077000,10,12,8,0,11.0,154,0,0,206,2026-02-27T21:51:17Z
346487,1772229256000,10,13,7,0,11.0,155,0,0,206,2026-02-27T21:54:16Z
346488,1772229437000,9,13,7,0,11.0,156,0,0,203,2026-02-27T21:57:17Z
346489,1772229617000,10,14,7,0,11.0,157,0,0,202,2026-02-27T22:00:17Z
346490,1772229796000,8,11,6,0,11.0,158,0,0,205,2026-02-27T22:03:16Z
346491,1772229976000,11,13,9,0,11.0,159,0,0,203,2026-02-27T22:06:16Z
346492,1772230517000,9,12,8,0,11.0,160,0,0,203,2026-02-27T22:15:17Z
346493,1772230697000,10,14,8,0,11.0,161,0,0,203,2026-02-27T22:18:17Z
346494,1772230876000,9,11,8,0,11.0,162,0,0,204,2026-02-27T22:21:16Z
346495,1772231056000,10,13,7,0,11.0,163,0,0,202,2026-02-27T22:24:16Z
346496,1772231237000,8,11,7,0,11.0,164,0,0,204,2026-02-27T22:27:17Z
346497,1772231417000,10,11,7,0,11.0,165,0,0,206,2026-02-27T22:30:17Z
346498,1772231597000,9,11,7,0,11.0,166,0,0,207,2026-02-27T22:33:17Z
346499,1772231957000,9,11,7,0,11.0,167,0,0,204,2026-02-27T22:39:17Z
