log_id,timestamp,AverageWind,MaxWind,MinWind,WaterTemperatuur,AccuTemperatuur,row_id,longitude,latitude,WindDirection,iso_time
306858,1759708889000,11,16,8,0,13.5,178,0,0,302,2025-10-06T00:01:29Z
306859,1759709069000,12,14,8,0,14.0,179,0,0,294,2025-10-06T00:04:29Z
306860,1759709249000,11,14,8,0,14.0,180,0,0,300,2025-10-06T00:07:29Z
306861,1759709430000,11,19,9,0,14.0,181,0,0,300,2025-10-06T00:10:30Z
306863,1759709970000,12,16,9,0,14.5,182,0,0,302,2025-10-06T00:19:30Z
306864,1759710149000,11,16,9,0,14.0,183,0,0,303,2025-10-06T00:22:29Z
306865,1759710330000,9,14,7,0,14.0,184,0,0,294,2025-10-06T00:25:30Z
306866,1759710509000,9,13,6,0,14.5,185,0,0,302,2025-10-06T00:28:29Z
306867,1759710693000,10,15,6,0,14.0,186,0,0,299,2025-10-06T00:31:33Z
306868,1759710872000,11,14,8,0,14.0,187,0,0,298,2025-10-06T00:34:32Z
306869,1759711054000,10,13,7,0,14.0,188,0,0,295,2025-10-06T00:37:34Z
306870,1759711233000,12,15,9,0,14.0,189,0,0,298,2025-10-06T00:40:33Z
306871,1759711419000,12,15,10,0,14.0,190,0,0,305,2025-10-06T00:43:39Z
306872,1759711590000,11,14,9,0,14.0,191,0,0,303,2025-10-06T00:46:30Z
306873,1759711772000,11,15,8,0,14.0,192,0,0,302,2025-10-06T00:49:32Z
306874,1759711951000,11,14,9,0,14.0,193,0,0,304,2025-10-06T00:52:31Z
306875,1759712131000,11,15,9,0,14.0,194,0,0,299,2025-10-06T00:55:31Z
306876,1759712311000,10,14,7,0,14.0,195,0,0,295,2025-10-06T00:58:31Z
306877,1759712495000,10,13,8,0,14.0,196,0,0,298,2025-10-06T01:01:35Z
306878,1759712674000,9,13,7,0,14.0,197,0,0,298,2025-10-06T01:04:34Z
306879,1759712853000,8,10,6,0,14.0,198,0,0,295,2025-10-06T01:07:33Z
306880,1759713032000,7,11,5,0,14.0,199,0,0,295,2025-10-06T01:10:32Z
306881,1759713212000,10,12,8,0,14.0,200,0,0,293,2025-10-06T01:13:32Z
306882,1759713393000,9,12,7,0,14.0,201,0,0,287,2025-10-06T01:16:33Z
306883,1759713571000,10,12,7,0,14.5,202,0,0,285,2025-10-06T01:19:31Z
306884,1759713750000,11,14,8,0,14.5,203,0,0,300,2025-10-06T01:22:30Z
306885,1759713930000,13,16,11,0,14.5,204,0,0,300,2025-10-06T01:25:30Z
306886,1759714110000,11,15,9,0,14.5,205,0,0,299,2025-10-06T01:28:30Z
306887,1759714291000,11,15,9,0,14.5,206,0,0,296,2025-10-06T01:31:31Z
306888,1759714471000,9,12,8,0,14.5,207,0,0,296,2025-10-06T01:34:31Z
306889,1759714653000,8,10,7,0,14.5,208,0,0,300,2025-10-06T01:37:33Z
306890,1759714836000,7,10,5,0,14.5,209,0,0,295,2025-10-06T01:40:36Z
306891,1759715017000,8,12,7,0,14.5,210,0,0,295,2025-10-06T01:43:37Z
306892,1759715201000,9,13,6,0,14.5,211,0,0,293,2025-10-06T01:46:41Z
306893,1759715371000,12,16,10,0,14.5,212,0,0,298,2025-10-06T01:49:31Z
306894,1759715551000,12,16,9,0,14.5,213,0,0,291,2025-10-06T01:52:31Z
306895,1759715730000,11,15,7,0,14.5,214,0,0,298,2025-10-06T01:55:30Z
306896,1759715910000,11,14,9,0,14.5,215,0,0,294,2025-10-06T01:58:30Z
306897,1759716090000,11,15,9,0,14.5,216,0,0,299,2025-10-06T02:01:30Z
306898,1759716270000,11,16,8,0,14.5,217,0,0,294,2025-10-06T02:04:30Z
306899,1759716450000,11,14,8,0,14.5,218,0,0,298,2025-10-06T02:07:30Z
306900,1759716630000,10,16,8,0,14.5,219,0,0,298,2025-10-06T02:10:30Z
306901,1759716813000,10,13,7,0,14.5,220,0,0,295,2025-10-06T02:13:33Z
306902,1759716991000,10,13,8,0,14.5,221,0,0,300,2025-10-06T02:16:31Z
306903,1759717170000,9,13,6,0,14.5,222,0,0,294,2025-10-06T02:19:30Z
306904,1759717351000,11,13,8,0,14.5,223,0,0,296,2025-10-06T02:22:31Z
306905,1759717532000,11,14,9,0,14.5,224,0,0,295,2025-10-06T02:25:32Z
306906,1759717711000,12,15,9,0,14.5,225,0,0,298,2025-10-06T02:28:31Z
306907,1759717891000,11,13,9,0,14.5,226,0,0,300,2025-10-06T02:31:31Z
306908,1759718073000,11,16,7,0,14.5,227,0,0,307,2025-10-06T02:34:33Z
306909,1759718254000,11,15,9,0,14.5,228,0,0,307,2025-10-06T02:37:34Z
306910,1759718432000,9,11,7,0,14.0,229,0,0,300,2025-10-06T02:40:32Z
306911,1759718612000,7,10,5,0,14.0,230,0,0,299,2025-10-06T02:43:32Z
306912,1759718791000,7,9,5,0,14.0,231,0,0,298,2025-10-06T02:46:31Z
306913,1759718971000,7,12,5,0,14.0,232,0,0,307,2025-10-06T02:49:31Z
306914,1759719150000,10,13,7,0,14.0,233,0,0,293,2025-10-06T02:52:30Z
306915,1759719330000,11,15,7,0,14.0,234,0,0,291,2025-10-06T02:55:30Z
306916,1759719511000,10,12,7,0,14.0,235,0,0,285,2025-10-06T02:58:31Z
306917,1759719691000,10,13,7,0,14.0,236,0,0,294,2025-10-06T03:01:31Z
306918,1759719871000,10,12,7,0,14.0,237,0,0,291,2025-10-06T03:04:31Z
306919,1759720051000,9,13,7,0,14.0,238,0,0,284,2025-10-06T03:07:31Z
306920,1759720231000,10,11,8,0,14.0,239,0,0,281,2025-10-06T03:10:31Z
306921,1759720412000,11,14,7,0,14.5,240,0,0,287,2025-10-06T03:13:32Z
306922,1759720591000,10,13,9,0,14.5,241,0,0,287,2025-10-06T03:16:31Z
306923,1759720771000,11,15,9,0,14.5,242,0,0,294,2025-10-06T03:19:31Z
306924,1759720961000,10,13,7,0,14.5,243,0,0,298,2025-10-06T03:22:41Z
306925,1759721132000,10,12,7,0,14.5,244,0,0,299,2025-10-06T03:25:32Z
306926,1759721314000,10,13,7,0,14.5,245,0,0,289,2025-10-06T03:28:34Z
306927,1759721492000,9,11,7,0,14.5,246,0,0,296,2025-10-06T03:31:32Z
306928,1759721672000,9,11,7,0,14.5,247,0,0,294,2025-10-06T03:34:32Z
306929,1759721851000,8,11,6,0,14.5,248,0,0,284,2025-10-06T03:37:31Z
306930,1759722031000,10,14,7,0,14.5,249,0,0,288,2025-10-06T03:40:31Z
306931,1759722211000,9,13,7,0,14.5,250,0,0,293,2025-10-06T03:43:31Z
306932,1759722391000,9,12,7,0,14.5,251,0,0,280,2025-10-06T03:46:31Z
306933,1759722571000,11,15,9,0,14.5,252,0,0,288,2025-10-06T03:49:31Z
306935,1759723111000,8,11,5,0,14.5,253,0,0,286,2025-10-06T03:58:31Z
306936,1759723292000,9,12,6,0,14.5,254,0,0,286,2025-10-06T04:01:32Z
306937,1759723485000,10,13,8,0,14.5,255,0,0,289,2025-10-06T04:04:45Z
306938,1759723658000,9,11,7,0,14.5,256,0,0,287,2025-10-06T04:07:38Z
306939,1759723831000,9,12,7,0,14.5,257,0,0,289,2025-10-06T04:10:31Z
306940,1759724024000,7,11,5,0,14.5,258,0,0,293,2025-10-06T04:13:44Z
306941,1759724200000,8,10,6,0,14.5,259,0,0,289,2025-10-06T04:16:40Z
306942,1759724372000,8,11,6,0,14.5,260,0,0,280,2025-10-06T04:19:32Z
306943,1759724553000,8,10,7,0,14.5,261,0,0,290,2025-10-06T04:22:33Z
306944,1759724732000,7,9,6,0,14.5,262,0,0,288,2025-10-06T04:25:32Z
306945,1759724912000,7,10,5,0,14.5,263,0,0,289,2025-10-06T04:28:32Z
306946,1759725099000,9,11,7,0,14.5,264,0,0,294,2025-10-06T04:31:39Z
306947,1759725272000,8,10,6,0,14.5,265,0,0,287,2025-10-06T04:34:32Z
306948,1759725452000,8,11,7,0,14.5,266,0,0,285,2025-10-06T04:37:32Z
306949,1759725635000,8,11,7,0,14.5,267,0,0,284,2025-10-06T04:40:35Z
306950,1759725813000,9,11,7,0,14.5,268,0,0,298,2025-10-06T04:43:33Z
306951,1759725992000,7,10,5,0,14.5,269,0,0,298,2025-10-06T04:46:32Z
306952,1759726172000,8,10,6,0,14.5,270,0,0,293,2025-10-06T04:49:32Z
306953,1759726351000,7,10,5,0,14.5,271,0,0,296,2025-10-06T04:52:31Z
306954,1759726531000,7,10,5,0,15.0,272,0,0,291,2025-10-06T04:55:31Z
306955,1759726711000,8,12,5,0,14.5,273,0,0,298,2025-10-06T04:58:31Z
306956,1759726892000,7,10,6,0,14.5,274,0,0,290,2025-10-06T05:01:32Z
306957,1759727072000,7,10,6,0,15.0,275,0,0,294,2025-10-06T05:04:32Z
306958,1759727252000,9,12,6,0,15.0,276,0,0,294,2025-10-06T05:07:32Z
306959,1759727432000,9,11,6,0,15.0,277,0,0,296,2025-10-06T05:10:32Z
306960,1759727613000,8,12,7,0,15.0,278,0,0,293,2025-10-06T05:13:33Z
306961,1759727798000,9,12,7,0,15.0,279,0,0,290,2025-10-06T05:16:38Z
