log_id,timestamp,WindForecastAvr,WindForecastMax,Temperature,row_id,WindDirection,iso_time
15004,1757937600000,21,38,17.9,40,233,2025-09-15T12:00:00Z
15005,1757941200000,23,41,18.0,41,230,2025-09-15T13:00:00Z
15006,1757944800000,24,42,17.7,42,229,2025-09-15T14:00:00Z
15007,1757948400000,23,42,18.3,43,231,2025-09-15T15:00:00Z
15008,1757952000000,22,38,17.4,44,229,2025-09-15T16:00:00Z
15009,1757955600000,24,44,17.1,45,233,2025-09-15T17:00:00Z
15010,1757959200000,22,39,16.8,46,232,2025-09-15T18:00:00Z
15011,1757962800000,20,36,16.5,47,237,2025-09-15T19:00:00Z
15012,1757966400000,19,34,16.5,48,238,2025-09-15T20:00:00Z
15013,1757970000000,21,38,16.8,49,234,2025-09-15T21:00:00Z
15014,1757973600000,20,39,16.2,50,236,2025-09-15T22:00:00Z
15015,1757977200000,22,42,16.2,51,254,2025-09-15T23:00:00Z
15016,1757980800000,23,43,16.0,52,258,2025-09-16T00:00:00Z
15017,1757984400000,22,42,16.0,53,260,2025-09-16T01:00:00Z
15018,1757988000000,21,40,16.0,54,262,2025-09-16T02:00:00Z
15019,1757991600000,21,39,15.8,55,267,2025-09-16T03:00:00Z
15020,1757995200000,20,40,15.6,56,262,2025-09-16T04:00:00Z
15021,1757998800000,20,37,15.2,57,261,2025-09-16T05:00:00Z
15022,1758002400000,19,36,15.1,58,262,2025-09-16T06:00:00Z
15023,1758006000000,19,35,15.2,59,262,2025-09-16T07:00:00Z
15024,1758009600000,19,36,15.4,60,259,2025-09-16T08:00:00Z
15025,1758013200000,19,35,15.4,61,256,2025-09-16T09:00:00Z
15026,1758016800000,19,35,14.7,62,258,2025-09-16T10:00:00Z
15027,1758020400000,20,35,15.2,63,261,2025-09-16T11:00:00Z
15028,1758024000000,19,36,15.4,64,263,2025-09-16T12:00:00Z
