timestamp,WindForecastAvr,WindForecastMax,Temperature,Pressure,WindDirection,Rain,RH,Clouds,low_cloud_cover,medium_cloud_cover,high_cloud_cover,cloud_base,global_radiation,iso_time
1765634400000,6,11,10.3,1027,252,0,82,0,0,0,0,9999,0,2025-12-13T14:00:00Z
1765638000000,5,9,9.6,1027,246,0,87,0,0,0,0,9999,0,2025-12-13T15:00:00Z
1765641600000,4,6,7.9,1027,225,0,90,6,0,0,6,9999,0,2025-12-13T16:00:00Z
1765645200000,4,6,6.9,1027,207,0,91,77,0,0,77,11133,0,2025-12-13T17:00:00Z
1765648800000,5,8,6.3,1027,218,0,93,99,0,0,99,9988,0,2025-12-13T18:00:00Z
1765652400000,5,7,5.1,1027,195,0,94,91,0,0,91,9999,0,2025-12-13T19:00:00Z
1765656000000,4,6,4.5,1027,174,0,95,100,0,0,100,9316,0,2025-12-13T20:00:00Z
1765659600000,4,7,4.1,1027,152,0,96,84,0,0,84,9999,0,2025-12-13T21:00:00Z
1765663200000,5,8,4.6,1027,185,0,95,88,0,0,88,9319,0,2025-12-13T22:00:00Z
1765666800000,5,8,4.5,1026,196,0,96,3,0,0,2,9999,0,2025-12-13T23:00:00Z
1765670400000,6,10,4.5,1026,187,0,97,23,6,0,18,9999,0,2025-12-14T00:00:00Z
1765674000000,7,12,4.9,1026,194,0,99,100,100,0,48,4,0,2025-12-14T01:00:00Z
1765677600000,8,14,5.1,1026,192,0,99,100,100,0,43,4,0,2025-12-14T02:00:00Z
1765681200000,8,14,5.2,1025,197,0,99,100,100,0,71,4,0,2025-12-14T03:00:00Z
1765684800000,8,14,5.7,1025,194,0,99,100,100,0,98,16,0,2025-12-14T04:00:00Z
1765688400000,7,13,6.0,1024,195,0,99,100,100,0,95,31,0,2025-12-14T05:00:00Z
1765692000000,7,13,6.5,1024,191,0,97,100,100,0,93,94,0,2025-12-14T06:00:00Z
1765695600000,8,14,5.9,1024,193,0,99,100,100,0,85,31,0,2025-12-14T07:00:00Z
1765699200000,9,16,6.4,1024,195,0,98,100,100,0,43,49,778,2025-12-14T08:00:00Z
1765702800000,8,15,7.2,1024,195,0,93,99,98,0,44,449,22275,2025-12-14T09:00:00Z
1765706400000,11,19,7.6,1024,204,0,93,100,100,0,75,153,61014,2025-12-14T10:00:00Z
1765710000000,9,19,7.5,1023,217,0,93,100,100,0,96,153,2915,2025-12-14T11:00:00Z
1765713600000,9,16,8.2,1022,206,0,92,100,100,0,98,224,13959,2025-12-14T12:00:00Z
1765717200000,10,17,8.7,1022,194,0,88,99,93,0,98,306,14779,2025-12-14T13:00:00Z
1765720800000,10,19,8.8,1021,199,0,90,100,100,0,23,307,20070,2025-12-14T14:00:00Z
1765724400000,10,18,9.2,1020,203,0,89,100,100,0,56,353,34544,2025-12-14T15:00:00Z
1765728000000,10,18,9.3,1020,210,0,89,100,100,0,99,307,38388,2025-12-14T16:00:00Z
1765731600000,10,21,9.4,1020,213,0,87,100,91,0,99,1038,38388,2025-12-14T17:00:00Z
1765735200000,9,17,9.2,1019,195,0,87,100,99,0,100,960,38388,2025-12-14T18:00:00Z
1765738800000,11,20,9.0,1019,190,0,92,100,100,0,65,886,38388,2025-12-14T19:00:00Z
1765742400000,11,20,9.1,1018,199,0,90,98,98,0,3,959,38388,2025-12-14T20:00:00Z
1765746000000,10,20,9.0,1018,197,0,89,100,100,0,6,885,38388,2025-12-14T21:00:00Z
1765749600000,11,20,9.0,1017,199,0,89,100,100,0,0,451,38388,2025-12-14T22:00:00Z
1765753200000,11,21,8.8,1017,197,0,88,100,100,0,0,400,38388,2025-12-14T23:00:00Z
1765756800000,12,22,8.8,1017,197,0,85,25,25,0,0,9999,38388,2025-12-15T00:00:00Z
1765760400000,12,21,8.2,1016,201,0,88,100,100,0,0,399,38388,2025-12-15T01:00:00Z
1765764000000,11,21,8.0,1015,191,0,88,100,100,0,0,351,38388,2025-12-15T02:00:00Z
1765767600000,13,23,7.6,1015,189,0,88,100,100,0,74,305,38388,2025-12-15T03:00:00Z
1765771200000,12,23,7.3,1014,183,0,87,100,100,0,92,350,38388,2025-12-15T04:00:00Z
1765774800000,10,21,6.6,1013,171,0,88,82,1,0,82,12445,38388,2025-12-15T05:00:00Z
1765778400000,10,17,5.9,1013,163,0,90,4,0,0,4,9999,38388,2025-12-15T06:00:00Z
1765782000000,8,17,5.2,1013,164,0,89,0,0,0,0,9999,38391,2025-12-15T07:00:00Z
1765785600000,7,14,4.5,1012,172,0,89,0,0,0,0,9999,40568,2025-12-15T08:00:00Z
1765789200000,7,13,4.8,1012,184,0,86,2,2,0,0,9999,24292,2025-12-15T09:00:00Z
1765792800000,10,18,6.0,1012,203,0,84,99,99,0,0,348,29543,2025-12-15T10:00:00Z
1765796400000,10,19,6.3,1012,200,0,85,100,100,0,0,348,7744,2025-12-15T11:00:00Z
1765800000000,10,18,6.8,1011,194,0,84,100,100,0,0,396,62731,2025-12-15T12:00:00Z
1765803600000,9,18,7.5,1011,184,0,81,98,98,0,0,500,28284,2025-12-15T13:00:00Z
1765807200000,7,16,8.1,1010,166,0,81,100,100,0,0,502,26851,2025-12-15T14:00:00Z
1765810800000,7,13,8.1,1010,167,0,82,100,100,0,0,502,1761,2025-12-15T15:00:00Z
1765814400000,7,13,8.2,1010,173,0,84,100,100,0,0,503,6595,2025-12-15T16:00:00Z
1765818000000,7,13,8.4,1010,181,0,85,100,100,0,0,400,6595,2025-12-15T17:00:00Z
1765821600000,11,20,8.8,1010,202,0,86,100,100,0,2,400,6595,2025-12-15T18:00:00Z
1765825200000,10,20,9.0,1010,202,0,85,100,100,3,71,504,6595,2025-12-15T19:00:00Z
1765828800000,7,17,8.2,1010,164,0,90,98,0,0,98,7080,6595,2025-12-15T20:00:00Z
1765832400000,8,14,7.4,1010,168,0,90,100,0,5,100,6146,6595,2025-12-15T21:00:00Z
1765836000000,9,15,7.4,1010,167,0,90,100,0,1,100,6600,6595,2025-12-15T22:00:00Z
1765839600000,8,15,7.5,1010,167,0,91,92,0,0,92,9999,6595,2025-12-15T23:00:00Z
1765843200000,8,14,7.3,1009,165,0,92,44,0,0,44,9999,6595,2025-12-16T00:00:00Z
1765846800000,8,14,7.3,1010,169,0,92,100,0,1,100,6835,6595,2025-12-16T01:00:00Z
1765850400000,8,13,7.5,1009,162,0,91,100,0,11,100,5928,6595,2025-12-16T02:00:00Z
1765854000000,7,13,7.5,1009,162,0,91,100,0,2,100,6839,6595,2025-12-16T03:00:00Z
1765857600000,7,13,7.5,1009,155,0,91,100,3,3,100,6372,6595,2025-12-16T04:00:00Z
1765861200000,7,12,7.8,1009,150,0,90,100,15,98,100,3701,6595,2025-12-16T05:00:00Z
1765864800000,7,11,7.8,1009,150,0,90,99,15,27,98,9999,6595,2025-12-16T06:00:00Z
