timestamp,WindForecastAvr,WindForecastMax,Temperature,Pressure,WindDirection,Rain,RH,Clouds,low_cloud_cover,medium_cloud_cover,high_cloud_cover,cloud_base,global_radiation,iso_time
1769349600000,6,12,2.7,997,101,0.0,68,28,0,0,28,9999,0,2026-01-25T14:00:00Z
1769353200000,5,11,2.4,997,104,0.0,67,0,0,0,0,9999,0,2026-01-25T15:00:00Z
1769356800000,5,9,1.2,997,95,0.0,72,100,0,0,100,7665,0,2026-01-25T16:00:00Z
1769360400000,5,10,0.4,997,82,0.0,76,49,0,0,49,9999,0,2026-01-25T17:00:00Z
1769364000000,6,10,-0.3,998,82,0.0,80,0,0,0,0,9999,0,2026-01-25T18:00:00Z
1769367600000,7,12,-0.5,998,77,0.0,84,0,0,0,0,9999,0,2026-01-25T19:00:00Z
1769371200000,5,9,-0.8,998,76,0.0,87,21,0,0,21,9999,0,2026-01-25T20:00:00Z
1769374800000,4,9,-1.2,998,82,0.0,91,55,45,0,18,182,0,2026-01-25T21:00:00Z
1769378400000,3,6,-1.7,998,64,0.0,89,9,0,0,9,9999,0,2026-01-25T22:00:00Z
1769382000000,4,6,-1.9,998,26,0.0,87,100,0,0,100,7678,0,2026-01-25T23:00:00Z
1769385600000,3,7,-1.5,999,31,0.0,88,100,0,0,100,7153,0,2026-01-26T00:00:00Z
1769389200000,4,5,-1.2,999,40,0.0,87,91,0,0,91,9999,0,2026-01-26T01:00:00Z
1769392800000,4,6,-1.4,999,29,0.0,89,96,0,0,96,6434,0,2026-01-26T02:00:00Z
1769396400000,3,6,-1.7,1000,49,0.0,89,10,10,0,0,9999,0,2026-01-26T03:00:00Z
1769400000000,3,5,-1.5,1000,353,0.0,89,100,100,0,0,296,0,2026-01-26T04:00:00Z
1769403600000,6,11,-0.8,1000,23,0.0,87,100,100,0,2,296,0,2026-01-26T05:00:00Z
1769407200000,5,11,-0.6,1000,18,0.0,85,100,100,0,0,340,0,2026-01-26T06:00:00Z
1769410800000,4,9,-0.5,1001,21,0.0,82,100,100,0,0,386,0,2026-01-26T07:00:00Z
1769414400000,3,8,-0.3,1001,39,0.0,82,100,100,0,0,340,7456,2026-01-26T08:00:00Z
1769418000000,4,7,0.0,1002,300,0.0,82,100,100,0,0,340,51434,2026-01-26T09:00:00Z
1769421600000,3,7,0.6,1002,357,0.0,81,99,99,0,0,436,61724,2026-01-26T10:00:00Z
1769425200000,4,8,1.1,1003,299,0.0,80,100,100,0,0,437,65278,2026-01-26T11:00:00Z
1769428800000,4,9,1.7,1002,319,0.0,82,100,100,0,0,389,60266,2026-01-26T12:00:00Z
1769432400000,4,8,2.3,1002,10,0.0,84,100,100,0,0,343,41785,2026-01-26T13:00:00Z
1769436000000,3,8,2.8,1002,345,0.0,84,99,99,0,0,492,50901,2026-01-26T14:00:00Z
1769439600000,5,8,2.9,1002,25,0.0,83,99,99,0,0,391,26206,2026-01-26T15:00:00Z
1769443200000,3,8,2.5,1003,45,0.0,82,100,100,0,0,390,16644,2026-01-26T16:00:00Z
1769446800000,3,6,2.2,1003,70,0.0,83,100,100,0,5,390,18837,2026-01-26T17:00:00Z
1769450400000,2,6,2.0,1003,67,0.0,85,100,100,0,97,390,18837,2026-01-26T18:00:00Z
1769454000000,3,5,1.7,1004,48,0.0,88,100,100,0,92,299,18837,2026-01-26T19:00:00Z
1769457600000,3,5,1.5,1004,55,0.0,90,100,100,0,79,299,18837,2026-01-26T20:00:00Z
1769461200000,1,5,1.4,1004,210,0.0,91,100,100,0,46,343,18837,2026-01-26T21:00:00Z
1769464800000,3,5,1.3,1004,109,0.0,91,100,99,0,86,545,18837,2026-01-26T22:00:00Z
1769468400000,3,4,0.6,1003,117,0.0,92,99,1,0,99,7792,18837,2026-01-26T23:00:00Z
1769472000000,4,6,0.4,1002,137,0.0,92,100,0,0,100,7262,18837,2026-01-27T00:00:00Z
1769475600000,5,9,0.2,1001,141,0.0,94,81,18,0,77,9999,18837,2026-01-27T01:00:00Z
1769479200000,5,9,-0.2,1001,129,0.0,94,78,0,0,78,9999,18837,2026-01-27T02:00:00Z
1769482800000,5,9,-0.5,1000,109,0.0,93,100,17,0,100,8704,18837,2026-01-27T03:00:00Z
1769486400000,7,12,-0.5,1000,110,0.0,94,100,28,0,100,8100,18837,2026-01-27T04:00:00Z
1769490000000,9,17,-0.4,999,102,0.0,95,100,100,0,100,149,18837,2026-01-27T05:00:00Z
1769493600000,11,19,-0.1,998,105,0.0,93,100,99,0,100,182,18837,2026-01-27T06:00:00Z
1769497200000,11,20,-0.1,997,111,0.0,94,100,100,0,100,149,18654,2026-01-27T07:00:00Z
1769500800000,11,20,0.1,996,114,0.0,93,100,99,36,100,182,23593,2026-01-27T08:00:00Z
1769504400000,11,20,0.3,996,112,0.0,91,100,50,95,100,5656,8626,2026-01-27T09:00:00Z
1769508000000,12,22,0.6,995,110,0.0,90,100,7,99,100,5058,12612,2026-01-27T10:00:00Z
1769511600000,12,22,1.1,994,112,0.0,87,100,28,100,100,4146,29263,2026-01-27T11:00:00Z
