timestamp,WindForecastAvr,WindForecastMax,Temperature,Pressure,WindDirection,Rain,RH,Clouds,low_cloud_cover,medium_cloud_cover,high_cloud_cover,cloud_base,global_radiation,iso_time
1765807200000,7,13,7.7,1010,172,0.0,80,100,100,0,0,9999,0,2025-12-15T14:00:00Z
1765810800000,6,11,7.4,1010,163,0.0,83,100,100,0,0,557,0,2025-12-15T15:00:00Z
1765814400000,5,9,6.6,1010,152,0.0,87,84,84,0,2,9999,0,2025-12-15T16:00:00Z
1765818000000,7,13,7.6,1010,160,0.0,86,100,100,0,30,618,0,2025-12-15T17:00:00Z
1765821600000,10,17,8.3,1010,180,0.0,85,100,100,16,0,503,0,2025-12-15T18:00:00Z
1765825200000,8,14,8.2,1010,179,0.0,86,100,100,76,100,504,0,2025-12-15T19:00:00Z
1765828800000,8,14,8.4,1010,173,0.0,86,100,100,42,100,681,0,2025-12-15T20:00:00Z
1765832400000,9,15,8.5,1010,175,0.0,86,100,99,19,99,748,0,2025-12-15T21:00:00Z
1765836000000,8,12,7.9,1010,171,0.0,88,100,0,2,100,5929,0,2025-12-15T22:00:00Z
1765839600000,6,13,7.6,1010,161,0.0,89,86,0,0,86,9999,0,2025-12-15T23:00:00Z
1765843200000,6,10,6.8,1010,149,0.0,92,72,2,0,72,9999,0,2025-12-16T00:00:00Z
1765846800000,7,12,6.5,1009,148,0.0,92,99,0,0,99,9437,0,2025-12-16T01:00:00Z
1765850400000,7,13,6.6,1009,149,0.0,92,100,95,0,100,1494,0,2025-12-16T02:00:00Z
1765854000000,7,14,7.1,1009,148,0.0,91,100,74,29,100,1909,0,2025-12-16T03:00:00Z
1765857600000,7,12,7.2,1009,143,0.0,92,100,0,100,100,2264,0,2025-12-16T04:00:00Z
1765861200000,7,13,7.6,1009,148,0.0,92,99,0,20,99,9109,0,2025-12-16T05:00:00Z
1765864800000,7,12,7.6,1010,155,0.0,93,89,6,48,78,9999,0,2025-12-16T06:00:00Z
1765868400000,7,12,7.7,1010,155,0.0,91,99,45,99,69,3078,0,2025-12-16T07:00:00Z
1765872000000,6,12,7.8,1010,159,0.0,90,5,0,2,3,9999,1558,2025-12-16T08:00:00Z
1765875600000,7,13,8.1,1011,163,0.0,90,99,1,12,98,8491,19141,2025-12-16T09:00:00Z
1765879200000,6,13,9.0,1011,162,0.0,85,74,2,14,69,9999,63311,2025-12-16T10:00:00Z
1765882800000,7,13,10.0,1011,170,0.0,80,13,0,12,0,9999,21816,2025-12-16T11:00:00Z
1765886400000,8,15,10.5,1011,167,0.0,77,100,3,100,97,2025,61311,2025-12-16T12:00:00Z
1765890000000,6,14,10.3,1011,173,0.0,76,99,7,89,99,2024,2706,2025-12-16T13:00:00Z
1765893600000,5,10,10.4,1011,188,0.0,76,97,0,0,97,9119,39021,2025-12-16T14:00:00Z
1765897200000,4,9,9.9,1011,182,0.0,80,94,0,0,94,7626,15374,2025-12-16T15:00:00Z
1765900800000,4,7,9.0,1012,155,0.0,83,59,0,12,54,9999,30229,2025-12-16T16:00:00Z
1765904400000,6,9,8.8,1012,141,0.0,82,100,0,100,46,3084,30229,2025-12-16T17:00:00Z
1765908000000,4,10,8.4,1012,164,0.0,82,100,0,100,6,2793,30229,2025-12-16T18:00:00Z
1765911600000,5,9,8.2,1013,157,0.0,81,99,0,99,70,2652,30229,2025-12-16T19:00:00Z
1765915200000,5,9,7.1,1013,163,0.0,85,17,16,0,0,9999,30229,2025-12-16T20:00:00Z
1765918800000,4,7,6.7,1013,181,0.0,86,84,84,0,0,453,30229,2025-12-16T21:00:00Z
1765922400000,5,8,7.3,1013,203,0.0,86,100,100,0,0,401,30229,2025-12-16T22:00:00Z
1765926000000,4,8,8.3,1013,226,0.0,87,100,100,0,5,354,30229,2025-12-16T23:00:00Z
1765929600000,4,7,8.3,1013,201,0.0,90,94,94,0,7,1301,30229,2025-12-17T00:00:00Z
1765933200000,5,8,8.5,1013,243,0.0,93,100,100,0,54,1300,30229,2025-12-17T01:00:00Z
1765936800000,5,9,9.1,1014,237,0.0,95,100,100,0,0,226,30229,2025-12-17T02:00:00Z
1765940400000,5,9,9.2,1014,247,0.0,96,100,100,100,0,308,30229,2025-12-17T03:00:00Z
1765944000000,4,9,9.3,1014,266,0.5,96,100,100,100,0,308,30229,2025-12-17T04:00:00Z
1765947600000,4,7,9.2,1015,302,0.0,94,100,100,100,0,620,30229,2025-12-17T05:00:00Z
1765951200000,4,7,9.2,1015,298,0.0,93,100,100,93,0,308,30229,2025-12-17T06:00:00Z
1765954800000,4,7,9.2,1016,299,0.0,92,100,100,100,0,451,30138,2025-12-17T07:00:00Z
1765958400000,4,7,9.1,1017,307,0.0,89,99,99,0,0,504,30858,2025-12-17T08:00:00Z
1765962000000,3,6,9.2,1017,306,0.0,87,100,100,0,0,560,43160,2025-12-17T09:00:00Z
1765965600000,3,6,9.4,1018,309,0.0,85,100,100,0,63,680,27190,2025-12-17T10:00:00Z
1765969200000,3,6,9.6,1018,278,0.0,82,100,100,0,100,745,59082,2025-12-17T11:00:00Z
1765972800000,4,7,9.8,1018,236,0.0,75,100,93,0,99,812,11917,2025-12-17T12:00:00Z
1765976400000,6,12,9.8,1018,253,0.0,71,99,2,0,99,9959,24880,2025-12-17T13:00:00Z
1765980000000,4,11,9.9,1017,213,0.0,73,100,97,0,100,885,37100,2025-12-17T14:00:00Z
1765983600000,5,8,9.5,1017,205,0.0,79,100,21,22,100,6675,13493,2025-12-17T15:00:00Z
1765987200000,6,11,9.1,1017,191,0.0,83,100,100,12,99,560,19041,2025-12-17T16:00:00Z
1765990800000,7,12,9.1,1017,204,0.0,90,100,100,39,100,400,19041,2025-12-17T17:00:00Z
1765994400000,8,14,8.8,1017,196,0.0,88,91,0,34,86,10321,19041,2025-12-17T18:00:00Z
1765998000000,9,15,8.5,1017,195,0.0,90,89,6,47,79,11514,19041,2025-12-17T19:00:00Z
1766001600000,11,19,8.4,1016,200,0.0,88,95,2,71,83,11955,19041,2025-12-17T20:00:00Z
1766005200000,11,20,8.2,1016,198,0.0,87,80,0,78,10,3072,19041,2025-12-17T21:00:00Z
