log_id,timestamp,AverageWind,MaxWind,MinWind,WaterTemperatuur,AccuTemperatuur,row_id,longitude,latitude,WindDirection,iso_time
314363,1761264270000,23,28,17,0,11.0,446,0,0,285,2025-10-24T00:04:30Z
314364,1761264450000,18,24,13,0,11.0,447,0,0,282,2025-10-24T00:07:30Z
314366,1761265170000,21,30,15,0,11.5,448,0,0,286,2025-10-24T00:19:30Z
314367,1761265711000,18,27,14,0,11.5,449,0,0,283,2025-10-24T00:28:31Z
314368,1761265890000,19,25,15,0,11.5,450,0,0,280,2025-10-24T00:31:30Z
314369,1761266070000,20,29,14,0,11.5,451,0,0,280,2025-10-24T00:34:30Z
314370,1761266430000,21,26,15,0,11.5,452,0,0,281,2025-10-24T00:40:30Z
314371,1761266611000,22,28,18,0,11.5,453,0,0,281,2025-10-24T00:43:31Z
314372,1761266791000,19,27,13,0,11.5,454,0,0,280,2025-10-24T00:46:31Z
314373,1761266971000,20,30,15,0,11.5,455,0,0,289,2025-10-24T00:49:31Z
314374,1761267150000,21,28,14,0,11.5,456,0,0,285,2025-10-24T00:52:30Z
314375,1761267330000,21,26,15,0,11.5,457,0,0,276,2025-10-24T00:55:30Z
314376,1761268051000,22,29,16,0,11.5,458,0,0,288,2025-10-24T01:07:31Z
314377,1761268591000,21,27,15,0,11.5,459,0,0,282,2025-10-24T01:16:31Z
314378,1761268770000,18,24,14,0,11.5,460,0,0,282,2025-10-24T01:19:30Z
314380,1761268951000,19,26,15,0,11.5,461,0,0,280,2025-10-24T01:22:31Z
314381,1761269491000,18,24,14,0,11.5,462,0,0,272,2025-10-24T01:31:31Z
314382,1761269670000,20,25,15,0,11.5,463,0,0,275,2025-10-24T01:34:30Z
314383,1761270031000,19,23,14,0,11.5,464,0,0,277,2025-10-24T01:40:31Z
314384,1761270210000,20,27,14,0,11.5,465,0,0,263,2025-10-24T01:43:30Z
314385,1761270391000,18,27,13,0,11.5,466,0,0,269,2025-10-24T01:46:31Z
314386,1761270751000,17,22,13,0,11.5,467,0,0,277,2025-10-24T01:52:31Z
314387,1761271471000,17,21,12,0,11.5,468,0,0,272,2025-10-24T02:04:31Z
314388,1761272371000,18,24,14,0,11.5,469,0,0,275,2025-10-24T02:19:31Z
314389,1761272551000,19,24,15,0,11.5,470,0,0,275,2025-10-24T02:22:31Z
314390,1761272911000,22,27,15,0,11.5,471,0,0,284,2025-10-24T02:28:31Z
314391,1761273091000,20,26,13,0,11.5,472,0,0,278,2025-10-24T02:31:31Z
314392,1761273271000,18,25,14,0,11.5,473,0,0,287,2025-10-24T02:34:31Z
314393,1761273451000,17,23,14,0,11.5,474,0,0,276,2025-10-24T02:37:31Z
314394,1761273631000,19,28,14,0,11.5,475,0,0,278,2025-10-24T02:40:31Z
314395,1761274352000,16,24,11,0,11.5,476,0,0,281,2025-10-24T02:52:32Z
314396,1761274532000,18,24,13,0,11.5,477,0,0,286,2025-10-24T02:55:32Z
314397,1761274711000,19,27,13,0,11.5,478,0,0,286,2025-10-24T02:58:31Z
314398,1761275072000,19,26,16,0,11.5,479,0,0,280,2025-10-24T03:04:32Z
314399,1761275251000,18,28,12,0,11.5,480,0,0,281,2025-10-24T03:07:31Z
314400,1761275792000,19,27,13,0,11.5,1,0,0,275,2025-10-24T03:16:32Z
314401,1761275972000,18,25,12,0,11.5,2,0,0,272,2025-10-24T03:19:32Z
