log_id,timestamp,AverageWind,MaxWind,MinWind,WaterTemperatuur,AccuTemperatuur,row_id,longitude,latitude,WindDirection,iso_time
325379,1764982441000,12,16,8,0,5.5,336,0,0,154,2025-12-06T00:54:01Z
325380,1764982801000,11,15,8,0,5.5,337,0,0,156,2025-12-06T01:00:01Z
325381,1764982981000,10,14,7,0,5.5,338,0,0,157,2025-12-06T01:03:01Z
325382,1764983341000,10,15,6,0,5.5,339,0,0,164,2025-12-06T01:09:01Z
325383,1764983521000,10,15,8,0,5.5,340,0,0,156,2025-12-06T01:12:01Z
325384,1764983881000,10,15,6,0,5.5,341,0,0,156,2025-12-06T01:18:01Z
325386,1764984242000,9,13,6,0,5.5,342,0,0,149,2025-12-06T01:24:02Z
325387,1764984422000,9,13,5,0,5.0,343,0,0,148,2025-12-06T01:27:02Z
325388,1764984782000,9,13,5,0,5.0,344,0,0,150,2025-12-06T01:33:02Z
325389,1764985141000,8,13,5,0,5.0,345,0,0,156,2025-12-06T01:39:01Z
325390,1764985322000,7,11,5,0,5.0,346,0,0,156,2025-12-06T01:42:02Z
325391,1764985681000,10,14,7,0,5.0,347,0,0,158,2025-12-06T01:48:01Z
325392,1764985861000,9,12,7,0,5.0,348,0,0,152,2025-12-06T01:51:01Z
325393,1764986402000,9,13,7,0,5.0,349,0,0,159,2025-12-06T02:00:02Z
325394,1764986582000,11,15,9,0,5.0,350,0,0,160,2025-12-06T02:03:02Z
325395,1764987122000,11,19,7,0,5.0,351,0,0,162,2025-12-06T02:12:02Z
325396,1764987302000,11,16,7,0,5.5,352,0,0,160,2025-12-06T02:15:02Z
325397,1764987662000,12,16,9,0,5.5,353,0,0,160,2025-12-06T02:21:02Z
325398,1764988022000,9,13,6,0,5.5,354,0,0,162,2025-12-06T02:27:02Z
325399,1764988742000,9,14,7,0,5.5,355,0,0,177,2025-12-06T02:39:02Z
325400,1764988922000,11,15,8,0,5.5,356,0,0,166,2025-12-06T02:42:02Z
325401,1764989102000,9,13,6,0,5.5,357,0,0,163,2025-12-06T02:45:02Z
325402,1764989464000,11,16,9,0,5.5,358,0,0,169,2025-12-06T02:51:04Z
325403,1764990002000,10,14,7,0,5.5,359,0,0,172,2025-12-06T03:00:02Z
325404,1764990182000,11,16,6,0,5.5,360,0,0,169,2025-12-06T03:03:02Z
325405,1764990362000,10,16,5,0,5.0,361,0,0,172,2025-12-06T03:06:02Z
325406,1764990902000,11,15,8,0,5.0,362,0,0,165,2025-12-06T03:15:02Z
325407,1764991084000,12,17,9,0,5.0,363,0,0,181,2025-12-06T03:18:04Z
325408,1764991442000,10,16,7,0,5.0,364,0,0,169,2025-12-06T03:24:02Z
325409,1764991622000,9,16,6,0,5.0,365,0,0,167,2025-12-06T03:27:02Z
325410,1764991802000,11,16,7,0,5.0,366,0,0,175,2025-12-06T03:30:02Z
325411,1764992342000,11,16,8,0,5.0,367,0,0,162,2025-12-06T03:39:02Z
325412,1764992882000,10,16,6,0,5.0,368,0,0,163,2025-12-06T03:48:02Z
325413,1764993062000,11,15,7,0,5.0,369,0,0,163,2025-12-06T03:51:02Z
325414,1764993783000,9,16,6,0,5.0,370,0,0,173,2025-12-06T04:03:03Z
325415,1764994323000,9,12,6,0,5.0,371,0,0,177,2025-12-06T04:12:03Z
325417,1764995763000,10,13,7,0,5.0,372,0,0,174,2025-12-06T04:36:03Z
325418,1764995943000,9,13,6,0,5.0,373,0,0,174,2025-12-06T04:39:03Z
325419,1764996663000,10,12,8,0,5.0,374,0,0,176,2025-12-06T04:51:03Z
325420,1764997203000,9,11,7,0,5.0,375,0,0,179,2025-12-06T05:00:03Z
325421,1764997383000,10,13,6,0,5.0,376,0,0,173,2025-12-06T05:03:03Z
325422,1764997743000,8,14,7,0,5.0,377,0,0,174,2025-12-06T05:09:03Z
325423,1764997924000,11,16,7,0,5.0,378,0,0,173,2025-12-06T05:12:04Z
325424,1764998103000,9,12,7,0,5.0,379,0,0,178,2025-12-06T05:15:03Z
325425,1764998643000,9,12,7,0,6.0,380,0,0,174,2025-12-06T05:24:03Z
325426,1764998823000,10,16,5,0,5.5,381,0,0,171,2025-12-06T05:27:03Z
325427,1764999183000,11,17,7,0,5.5,382,0,0,170,2025-12-06T05:33:03Z
325428,1764999364000,8,12,6,0,5.5,383,0,0,169,2025-12-06T05:36:04Z
325429,1764999543000,8,11,6,0,5.5,384,0,0,163,2025-12-06T05:39:03Z
325430,1764999723000,8,12,5,0,5.5,385,0,0,169,2025-12-06T05:42:03Z
325431,1765000084000,8,12,5,0,5.5,386,0,0,168,2025-12-06T05:48:04Z
325432,1765000264000,9,12,6,0,5.5,387,0,0,172,2025-12-06T05:51:04Z
325433,1765000444000,8,13,6,0,5.5,388,0,0,165,2025-12-06T05:54:04Z
325434,1765000983000,10,13,7,0,5.5,389,0,0,174,2025-12-06T06:03:03Z
325435,1765001524000,8,11,6,0,5.5,390,0,0,168,2025-12-06T06:12:04Z
325436,1765001703000,7,9,4,0,5.5,391,0,0,174,2025-12-06T06:15:03Z
325437,1765002064000,8,12,6,0,5.5,392,0,0,172,2025-12-06T06:21:04Z
325438,1765002424000,7,11,5,0,5.5,393,0,0,173,2025-12-06T06:27:04Z
325439,1765002964000,7,11,5,0,5.5,394,0,0,163,2025-12-06T06:36:04Z
325440,1765003324000,7,12,4,0,5.5,395,0,0,163,2025-12-06T06:42:04Z
325441,1765003864000,8,12,6,0,5.5,396,0,0,170,2025-12-06T06:51:04Z
325442,1765004404000,9,15,5,0,5.5,397,0,0,163,2025-12-06T07:00:04Z
325443,1765004584000,9,12,5,0,5.5,398,0,0,166,2025-12-06T07:03:04Z
325444,1765005844000,9,12,6,0,5.5,399,0,0,172,2025-12-06T07:24:04Z
325445,1765006744000,10,14,6,0,5.5,400,0,0,179,2025-12-06T07:39:04Z
325446,1765006924000,10,14,5,0,5.5,401,0,0,182,2025-12-06T07:42:04Z
325447,1765007284000,10,14,6,0,5.5,402,0,0,178,2025-12-06T07:48:04Z
325448,1765007464000,9,12,6,0,5.5,403,0,0,182,2025-12-06T07:51:04Z
325449,1765007645000,10,15,8,0,5.5,404,0,0,175,2025-12-06T07:54:05Z
325450,1765007824000,10,14,6,0,5.5,405,0,0,176,2025-12-06T07:57:04Z
325451,1765008364000,7,11,5,0,5.5,406,0,0,182,2025-12-06T08:06:04Z
325452,1765008904000,7,11,5,0,5.5,407,0,0,178,2025-12-06T08:15:04Z
325453,1765009264000,8,11,5,0,5.5,408,0,0,186,2025-12-06T08:21:04Z
325454,1765009445000,9,14,5,0,5.5,409,0,0,181,2025-12-06T08:24:05Z
325455,1765009625000,9,12,7,0,5.5,410,0,0,189,2025-12-06T08:27:05Z
325456,1765009804000,10,14,6,0,5.5,411,0,0,185,2025-12-06T08:30:04Z
325457,1765010165000,10,14,8,0,8.0,412,0,0,187,2025-12-06T08:36:05Z
325458,1765010344000,10,14,8,0,8.0,413,0,0,182,2025-12-06T08:39:04Z
325459,1765010704000,11,14,9,0,8.0,414,0,0,183,2025-12-06T08:45:04Z
325460,1765011065000,10,12,7,0,8.0,415,0,0,182,2025-12-06T08:51:05Z
325461,1765011605000,11,16,7,0,8.0,416,0,0,192,2025-12-06T09:00:05Z
325462,1765011785000,10,13,7,0,8.5,417,0,0,195,2025-12-06T09:03:05Z
325463,1765011965000,10,16,6,0,8.5,418,0,0,184,2025-12-06T09:06:05Z
325464,1765012505000,11,14,7,0,8.5,419,0,0,187,2025-12-06T09:15:05Z
325465,1765013045000,11,16,8,0,8.5,420,0,0,185,2025-12-06T09:24:05Z
325466,1765013225000,11,14,9,0,8.5,421,0,0,198,2025-12-06T09:27:05Z
325467,1765013585000,12,17,8,0,8.5,422,0,0,191,2025-12-06T09:33:05Z
325468,1765013945000,12,17,9,0,8.5,423,0,0,199,2025-12-06T09:39:05Z
325469,1765014125000,12,16,6,0,8.5,424,0,0,194,2025-12-06T09:42:05Z
325470,1765014665000,11,14,7,0,8.5,425,0,0,193,2025-12-06T09:51:05Z
325471,1765015205000,11,14,8,0,8.5,426,0,0,195,2025-12-06T10:00:05Z
325472,1765015386000,12,17,8,0,8.5,427,0,0,195,2025-12-06T10:03:06Z
325473,1765015565000,11,14,9,0,8.5,428,0,0,195,2025-12-06T10:06:05Z
325474,1765015925000,15,22,8,0,8.5,429,0,0,197,2025-12-06T10:12:05Z
325475,1765016105000,14,20,11,0,8.5,430,0,0,197,2025-12-06T10:15:05Z
325476,1765016645000,13,17,10,0,8.5,431,0,0,194,2025-12-06T10:24:05Z
325477,1765017366000,12,16,9,0,8.5,432,0,0,197,2025-12-06T10:36:06Z
325478,1765017545000,11,16,8,0,8.5,433,0,0,197,2025-12-06T10:39:05Z
325479,1765018805000,13,15,9,0,8.5,434,0,0,203,2025-12-06T11:00:05Z
325480,1765018985000,12,17,9,0,8.5,435,0,0,199,2025-12-06T11:03:05Z
325481,1765019165000,14,18,10,0,8.5,436,0,0,199,2025-12-06T11:06:05Z
325482,1765020246000,14,17,11,0,8.5,437,0,0,198,2025-12-06T11:24:06Z
325483,1765020426000,14,17,12,0,8.5,438,0,0,203,2025-12-06T11:27:06Z
325484,1765020606000,14,18,10,0,8.5,439,0,0,198,2025-12-06T11:30:06Z
325485,1765020966000,14,21,10,0,8.5,440,0,0,201,2025-12-06T11:36:06Z
325486,1765021146000,14,19,11,0,8.5,441,0,0,201,2025-12-06T11:39:06Z
325487,1765021686000,15,20,11,0,8.5,442,0,0,203,2025-12-06T11:48:06Z
325488,1765022586000,15,18,10,0,8.5,443,0,0,199,2025-12-06T12:03:06Z
325489,1765023126000,15,21,10,0,8.5,444,0,0,206,2025-12-06T12:12:06Z
325490,1765023306000,13,17,10,0,8.5,445,0,0,199,2025-12-06T12:15:06Z
325491,1765024027000,13,16,11,0,8.5,446,0,0,204,2025-12-06T12:27:07Z
325492,1765024566000,14,19,10,0,8.5,447,0,0,204,2025-12-06T12:36:06Z
325493,1765024746000,15,18,11,0,8.5,448,0,0,205,2025-12-06T12:39:06Z
325494,1765025287000,14,19,11,0,8.5,449,0,0,203,2025-12-06T12:48:07Z
325495,1765025467000,13,17,9,0,8.5,450,0,0,206,2025-12-06T12:51:07Z
325496,1765026006000,11,14,9,0,8.5,451,0,0,204,2025-12-06T13:00:06Z
325497,1765026187000,12,16,9,0,8.5,452,0,0,206,2025-12-06T13:03:07Z
325498,1765026366000,13,16,11,0,8.5,453,0,0,204,2025-12-06T13:06:06Z
325499,1765026547000,14,15,11,0,8.5,454,0,0,206,2025-12-06T13:09:07Z
325500,1765026727000,15,19,10,0,8.5,455,0,0,208,2025-12-06T13:12:07Z
325501,1765026907000,14,18,11,0,11.0,456,0,0,205,2025-12-06T13:15:07Z
325502,1765027447000,14,19,10,0,11.0,457,0,0,209,2025-12-06T13:24:07Z
