log_id,timestamp,AverageWind,MaxWind,MinWind,WaterTemperatuur,AccuTemperatuur,row_id,longitude,latitude,WindDirection,iso_time
320819,1763427767000,2,3,2,0,5.0,132,0,0,209,2025-11-18T01:02:47Z
320820,1763428307000,4,5,3,0,5.0,133,0,0,199,2025-11-18T01:11:47Z
320822,1763428849000,2,4,1,0,5.0,134,0,0,199,2025-11-18T01:20:49Z
320823,1763429027000,3,5,2,0,5.0,135,0,0,199,2025-11-18T01:23:47Z
320824,1763429207000,4,6,3,0,5.0,136,0,0,199,2025-11-18T01:26:47Z
320825,1763430287000,3,5,1,0,5.0,137,0,0,199,2025-11-18T01:44:47Z
320826,1763430467000,0,2,0,0,5.0,138,0,0,199,2025-11-18T01:47:47Z
320827,1763430647000,1,2,0,0,5.0,139,0,0,199,2025-11-18T01:50:47Z
320828,1763430827000,0,2,0,0,5.0,140,0,0,199,2025-11-18T01:53:47Z
320829,1763431008000,3,5,1,0,5.0,141,0,0,206,2025-11-18T01:56:48Z
320830,1763431187000,5,8,2,0,5.0,142,0,0,16,2025-11-18T01:59:47Z
320831,1763431368000,6,8,5,0,5.0,143,0,0,359,2025-11-18T02:02:48Z
320832,1763431727000,5,7,4,0,6.0,144,0,0,6,2025-11-18T02:08:47Z
320833,1763431907000,6,10,4,0,6.5,145,0,0,352,2025-11-18T02:11:47Z
320834,1763432088000,7,9,6,0,6.5,146,0,0,335,2025-11-18T02:14:48Z
320835,1763432627000,5,7,3,0,6.5,147,0,0,314,2025-11-18T02:23:47Z
320836,1763432807000,4,6,3,0,7.5,148,0,0,299,2025-11-18T02:26:47Z
320837,1763433168000,8,12,7,0,7.5,149,0,0,311,2025-11-18T02:32:48Z
320838,1763433347000,11,13,8,0,7.0,150,0,0,325,2025-11-18T02:35:47Z
320839,1763433527000,8,11,5,0,7.0,151,0,0,318,2025-11-18T02:38:47Z
320840,1763433708000,6,7,5,0,7.0,152,0,0,305,2025-11-18T02:41:48Z
320841,1763433888000,6,7,4,0,7.0,153,0,0,302,2025-11-18T02:44:48Z
320842,1763434068000,4,6,3,0,7.0,154,0,0,289,2025-11-18T02:47:48Z
320843,1763434247000,5,9,4,0,7.0,155,0,0,289,2025-11-18T02:50:47Z
320844,1763434608000,5,6,4,0,7.5,156,0,0,288,2025-11-18T02:56:48Z
320845,1763434788000,5,9,4,0,7.5,157,0,0,290,2025-11-18T02:59:48Z
320846,1763435328000,9,12,7,0,7.5,158,0,0,307,2025-11-18T03:08:48Z
320847,1763435508000,7,9,6,0,8.0,159,0,0,318,2025-11-18T03:11:48Z
320848,1763436048000,10,13,8,0,8.0,160,0,0,325,2025-11-18T03:20:48Z
320849,1763436228000,10,12,7,0,8.0,161,0,0,329,2025-11-18T03:23:48Z
320850,1763436948000,7,9,6,0,7.5,162,0,0,318,2025-11-18T03:35:48Z
320851,1763437668000,6,7,5,0,7.5,163,0,0,307,2025-11-18T03:47:48Z
320852,1763438208000,5,6,4,0,7.5,164,0,0,307,2025-11-18T03:56:48Z
320853,1763438568000,5,6,4,0,7.5,165,0,0,311,2025-11-18T04:02:48Z
320854,1763438928000,6,8,3,0,7.5,166,0,0,304,2025-11-18T04:08:48Z
