log_id,timestamp,WindForecastAvr,WindForecastMax,Temperature,row_id,WindDirection,iso_time
15340,1759147200000,8,15,17.6,16,323,2025-09-29T12:00:00Z
15341,1759150800000,7,14,17.4,17,312,2025-09-29T13:00:00Z
15342,1759154400000,8,15,17.2,18,309,2025-09-29T14:00:00Z
15343,1759158000000,7,14,16.9,19,317,2025-09-29T15:00:00Z
15344,1759161600000,6,12,16.2,20,329,2025-09-29T16:00:00Z
15345,1759165200000,6,11,15.4,21,315,2025-09-29T17:00:00Z
15346,1759168800000,4,8,14.3,22,309,2025-09-29T18:00:00Z
15347,1759172400000,3,6,14.3,23,318,2025-09-29T19:00:00Z
15348,1759176000000,4,7,13.8,24,313,2025-09-29T20:00:00Z
15349,1759179600000,4,7,13.8,25,300,2025-09-29T21:00:00Z
15350,1759183200000,4,7,14.0,26,314,2025-09-29T22:00:00Z
15351,1759186800000,5,7,14.1,27,325,2025-09-29T23:00:00Z
15352,1759190400000,5,7,14.4,28,329,2025-09-30T00:00:00Z
15353,1759194000000,5,8,14.4,29,344,2025-09-30T01:00:00Z
15354,1759197600000,4,8,14.2,30,4,2025-09-30T02:00:00Z
15355,1759201200000,4,7,13.8,31,13,2025-09-30T03:00:00Z
15356,1759204800000,3,6,13.4,32,31,2025-09-30T04:00:00Z
15357,1759208400000,3,5,13.1,33,334,2025-09-30T05:00:00Z
15358,1759212000000,3,5,13.5,34,345,2025-09-30T06:00:00Z
15359,1759215600000,4,6,14.3,35,1,2025-09-30T07:00:00Z
15360,1759219200000,4,8,15.0,36,20,2025-09-30T08:00:00Z
15361,1759222800000,5,10,16.0,37,8,2025-09-30T09:00:00Z
15362,1759226400000,6,11,16.8,38,354,2025-09-30T10:00:00Z
15363,1759230000000,6,12,17.2,39,348,2025-09-30T11:00:00Z
15364,1759233600000,7,13,17.5,40,336,2025-09-30T12:00:00Z
