log_id,timestamp,WindForecastAvr,WindForecastMax,Temperature,row_id,WindDirection,iso_time
15508,1759752000000,8,16,14.7,40,274,2025-10-06T12:00:00Z
15509,1759755600000,9,18,15.0,41,271,2025-10-06T13:00:00Z
15510,1759759200000,7,15,15.0,42,267,2025-10-06T14:00:00Z
15511,1759762800000,7,14,15.2,43,254,2025-10-06T15:00:00Z
15512,1759766400000,6,13,15.0,44,263,2025-10-06T16:00:00Z
15513,1759770000000,7,13,15.1,45,268,2025-10-06T17:00:00Z
15514,1759773600000,5,9,15.0,46,260,2025-10-06T18:00:00Z
15515,1759777200000,5,8,15.1,47,243,2025-10-06T19:00:00Z
15516,1759780800000,6,10,15.5,48,256,2025-10-06T20:00:00Z
15517,1759784400000,6,10,15.7,49,250,2025-10-06T21:00:00Z
15518,1759788000000,5,10,15.8,50,241,2025-10-06T22:00:00Z
15519,1759791600000,5,9,15.8,51,233,2025-10-06T23:00:00Z
15520,1759795200000,5,9,15.9,52,229,2025-10-07T00:00:00Z
15521,1759798800000,4,8,15.8,53,210,2025-10-07T01:00:00Z
15522,1759802400000,6,9,15.8,54,223,2025-10-07T02:00:00Z
15523,1759806000000,6,11,16.0,55,232,2025-10-07T03:00:00Z
15524,1759809600000,6,11,16.0,56,235,2025-10-07T04:00:00Z
15525,1759813200000,6,11,16.0,57,237,2025-10-07T05:00:00Z
15526,1759816800000,6,11,16.1,58,228,2025-10-07T06:00:00Z
15527,1759820400000,6,10,16.2,59,222,2025-10-07T07:00:00Z
15528,1759824000000,6,11,16.5,60,214,2025-10-07T08:00:00Z
15529,1759827600000,9,17,16.7,61,234,2025-10-07T09:00:00Z
15530,1759831200000,10,18,16.7,62,242,2025-10-07T10:00:00Z
15531,1759834800000,11,20,17.3,63,255,2025-10-07T11:00:00Z
15532,1759838400000,11,20,17.1,64,261,2025-10-07T12:00:00Z
