log_id,timestamp,AverageWind,MaxWind,MinWind,WaterTemperatuur,AccuTemperatuur,row_id,longitude,latitude,WindDirection,iso_time
329118,1766278957000,3,5,1,0,7.0,204,0,0,110,2025-12-21T01:02:37Z
329119,1766279137000,3,4,1,0,7.0,205,0,0,114,2025-12-21T01:05:37Z
329120,1766279317000,2,3,1,0,7.0,206,0,0,116,2025-12-21T01:08:37Z
329121,1766279497000,3,4,1,0,7.5,207,0,0,115,2025-12-21T01:11:37Z
329122,1766279677000,3,5,2,0,7.5,208,0,0,114,2025-12-21T01:14:37Z
329124,1766280037000,4,7,2,0,7.5,209,0,0,107,2025-12-21T01:20:37Z
329125,1766280397000,2,6,1,0,7.5,210,0,0,107,2025-12-21T01:26:37Z
329126,1766280577000,2,4,1,0,7.5,211,0,0,113,2025-12-21T01:29:37Z
329127,1766280757000,2,3,1,0,7.5,212,0,0,113,2025-12-21T01:32:37Z
329128,1766281118000,2,3,1,0,7.5,213,0,0,113,2025-12-21T01:38:38Z
329129,1766281297000,1,3,0,0,7.5,214,0,0,113,2025-12-21T01:41:37Z
329130,1766281477000,1,3,0,0,7.5,215,0,0,113,2025-12-21T01:44:37Z
329131,1766281838000,3,6,2,0,7.5,216,0,0,115,2025-12-21T01:50:38Z
329132,1766282017000,1,3,0,0,7.5,217,0,0,119,2025-12-21T01:53:37Z
329133,1766282378000,2,3,1,0,7.5,218,0,0,119,2025-12-21T01:59:38Z
329134,1766282558000,2,3,1,0,7.5,219,0,0,119,2025-12-21T02:02:38Z
329135,1766283278000,3,4,2,0,7.5,220,0,0,118,2025-12-21T02:14:38Z
329136,1766283638000,3,5,2,0,7.5,221,0,0,107,2025-12-21T02:20:38Z
329137,1766283998000,2,5,1,0,7.5,222,0,0,107,2025-12-21T02:26:38Z
329138,1766284178000,2,3,1,0,7.5,223,0,0,107,2025-12-21T02:29:38Z
329139,1766284358000,1,3,1,0,7.5,224,0,0,106,2025-12-21T02:32:38Z
329140,1766284538000,2,3,1,0,7.5,225,0,0,107,2025-12-21T02:35:38Z
329142,1766284898000,2,5,1,0,7.5,226,0,0,110,2025-12-21T02:41:38Z
329143,1766285078000,3,5,2,0,7.5,227,0,0,112,2025-12-21T02:44:38Z
329144,1766285258000,2,3,1,0,7.5,228,0,0,112,2025-12-21T02:47:38Z
329145,1766285438000,3,4,1,0,7.5,229,0,0,112,2025-12-21T02:50:38Z
329146,1766285619000,2,3,0,0,7.5,230,0,0,112,2025-12-21T02:53:39Z
329147,1766285798000,2,5,0,0,7.5,231,0,0,112,2025-12-21T02:56:38Z
