timestamp,WindForecastAvr,WindForecastMax,Temperature,Pressure,WindDirection,Rain,RH,Clouds,low_cloud_cover,medium_cloud_cover,high_cloud_cover,cloud_base,global_radiation,iso_time
1767708000000,7,13,3.2,1014,253,0.0,61,0,0,0,0,9999,0,2026-01-06T14:00:00Z
1767711600000,7,13,2.6,1014,253,0.0,67,0,0,0,0,9999,0,2026-01-06T15:00:00Z
1767715200000,7,11,1.9,1014,230,0.0,68,21,0,0,21,9999,0,2026-01-06T16:00:00Z
1767718800000,4,6,0.4,1013,202,0.0,70,7,0,0,7,9999,0,2026-01-06T17:00:00Z
1767722400000,4,9,0.1,1014,202,0.0,83,40,0,1,39,1013,0,2026-01-06T18:00:00Z
1767726000000,8,14,0.2,1013,184,0.0,89,100,100,0,99,1011,0,2026-01-06T19:00:00Z
1767729600000,9,15,0.8,1013,192,0.0,84,57,43,0,24,9999,0,2026-01-06T20:00:00Z
1767733200000,11,18,0.0,1012,191,0.0,85,97,0,28,95,7324,0,2026-01-06T21:00:00Z
1767736800000,10,18,-0.4,1012,181,0.0,88,100,100,100,87,489,0,2026-01-06T22:00:00Z
1767740400000,12,20,-0.1,1011,187,0.0,90,100,100,21,99,218,0,2026-01-06T23:00:00Z
1767744000000,12,21,0.4,1009,191,0.0,92,100,100,3,99,182,0,2026-01-07T00:00:00Z
1767747600000,13,23,0.7,1008,188,0.0,92,100,99,100,100,218,0,2026-01-07T01:00:00Z
1767751200000,13,24,0.6,1008,183,0.3,94,100,100,100,100,182,0,2026-01-07T02:00:00Z
1767754800000,14,25,0.6,1007,187,0.6,93,100,100,100,100,218,0,2026-01-07T03:00:00Z
1767758400000,14,28,1.1,1007,198,0.0,89,100,97,100,100,2176,0,2026-01-07T04:00:00Z
1767762000000,16,28,1.1,1006,201,0.5,89,100,100,100,100,438,0,2026-01-07T05:00:00Z
1767765600000,16,28,0.8,1004,189,1.1,92,100,100,100,100,1731,0,2026-01-07T06:00:00Z
1767769200000,17,30,0.6,1003,177,1.1,90,100,100,100,100,388,0,2026-01-07T07:00:00Z
1767772800000,18,31,0.5,1003,189,0.3,88,100,100,100,0,341,24,2026-01-07T08:00:00Z
1767776400000,16,31,0.5,1002,193,0.2,88,100,100,100,0,341,23220,2026-01-07T09:00:00Z
1767780000000,15,29,0.7,1002,197,0.3,88,100,100,32,0,342,6583,2026-01-07T10:00:00Z
1767783600000,15,27,1.0,1002,194,0.0,89,100,100,0,0,298,65530,2026-01-07T11:00:00Z
1767787200000,14,25,1.0,1001,192,0.0,89,100,100,99,0,257,4492,2026-01-07T12:00:00Z
1767790800000,12,24,1.1,1001,195,0.4,90,100,100,7,0,218,46023,2026-01-07T13:00:00Z
1767794400000,11,21,1.1,1000,193,0.7,94,100,100,0,0,183,13755,2026-01-07T14:00:00Z
1767798000000,9,19,1.9,1001,200,0.0,94,100,100,0,0,150,63142,2026-01-07T15:00:00Z
1767801600000,5,16,2.9,1001,237,0.4,90,100,100,24,0,551,13908,2026-01-07T16:00:00Z
