log_id,timestamp,WindForecastAvr,WindForecastMax,Temperature,row_id,WindDirection,iso_time
15076,1758196800000,15,27,18.5,40,226,2025-09-18T12:00:00Z
15077,1758200400000,15,28,19.7,41,228,2025-09-18T13:00:00Z
15078,1758204000000,14,27,20.0,42,232,2025-09-18T14:00:00Z
15079,1758207600000,14,27,19.4,43,234,2025-09-18T15:00:00Z
15080,1758211200000,15,27,19.0,44,235,2025-09-18T16:00:00Z
15081,1758214800000,15,27,18.8,45,232,2025-09-18T17:00:00Z
15082,1758218400000,15,26,18.4,46,229,2025-09-18T18:00:00Z
15083,1758222000000,12,22,18.5,47,229,2025-09-18T19:00:00Z
15084,1758225600000,11,20,18.4,48,230,2025-09-18T20:00:00Z
15085,1758229200000,12,21,18.1,49,226,2025-09-18T21:00:00Z
15086,1758232800000,11,23,18.0,50,222,2025-09-18T22:00:00Z
15087,1758236400000,12,22,18.1,51,228,2025-09-18T23:00:00Z
15088,1758240000000,10,22,18.2,52,228,2025-09-19T00:00:00Z
15089,1758243600000,9,19,18.3,53,227,2025-09-19T01:00:00Z
15090,1758247200000,8,16,18.0,54,219,2025-09-19T02:00:00Z
15091,1758250800000,9,16,17.9,55,232,2025-09-19T03:00:00Z
15092,1758254400000,6,16,17.3,56,216,2025-09-19T04:00:00Z
15093,1758258000000,6,11,16.9,57,200,2025-09-19T05:00:00Z
15094,1758261600000,5,10,17.0,58,185,2025-09-19T06:00:00Z
15095,1758265200000,7,12,17.3,59,178,2025-09-19T07:00:00Z
15096,1758268800000,7,13,17.9,60,170,2025-09-19T08:00:00Z
15097,1758272400000,7,14,19.2,61,171,2025-09-19T09:00:00Z
15098,1758276000000,9,17,20.8,62,169,2025-09-19T10:00:00Z
15099,1758279600000,9,19,21.5,63,171,2025-09-19T11:00:00Z
15100,1758283200000,8,17,23.4,64,175,2025-09-19T12:00:00Z
