timestamp,WindForecastAvr,WindForecastMax,Temperature,Pressure,WindDirection,Rain,RH,Clouds,low_cloud_cover,medium_cloud_cover,high_cloud_cover,cloud_base,global_radiation,iso_time
1765029600000,13,23,10.0,998,210,0.0,88,100,100,100,99,562,0,2025-12-06T14:00:00Z
1765033200000,13,24,10.0,998,207,0.0,87,92,9,86,40,1294,0,2025-12-06T15:00:00Z
1765036800000,12,22,10.1,999,203,0.0,87,100,100,100,2,453,0,2025-12-06T16:00:00Z
1765040400000,12,22,10.2,999,210,0.0,88,87,86,5,0,309,0,2025-12-06T17:00:00Z
1765044000000,12,22,10.0,999,211,0.0,91,89,85,30,0,354,0,2025-12-06T18:00:00Z
1765047600000,11,21,9.9,1000,204,0.0,94,100,100,100,5,308,0,2025-12-06T19:00:00Z
1765051200000,15,25,10.4,1000,222,0.0,93,100,100,100,99,309,0,2025-12-06T20:00:00Z
1765054800000,17,27,10.8,1000,224,0.0,91,100,99,70,37,2761,0,2025-12-06T21:00:00Z
1765058400000,14,25,10.6,1001,230,0.0,91,98,5,3,98,686,0,2025-12-06T22:00:00Z
1765062000000,14,26,10.4,1001,232,0.0,89,100,100,100,0,1478,0,2025-12-06T23:00:00Z
1765065600000,14,25,10.3,1002,235,0.0,90,100,100,10,0,684,0,2025-12-07T00:00:00Z
1765069200000,13,25,10.2,1003,232,0.0,89,100,100,0,0,684,0,2025-12-07T01:00:00Z
1765072800000,12,23,10.2,1003,231,0.0,88,100,100,8,0,748,0,2025-12-07T02:00:00Z
1765076400000,11,22,10.1,1004,225,0.0,87,100,100,81,1,683,0,2025-12-07T03:00:00Z
1765080000000,10,20,9.7,1004,216,0.0,90,100,100,0,80,1381,0,2025-12-07T04:00:00Z
1765083600000,9,17,9.3,1005,210,0.0,93,99,99,0,0,961,0,2025-12-07T05:00:00Z
1765087200000,8,16,9.2,1005,205,0.0,93,92,92,0,0,960,0,2025-12-07T06:00:00Z
1765090800000,8,16,8.8,1005,214,0.0,94,100,100,0,50,188,0,2025-12-07T07:00:00Z
1765094400000,8,15,9.0,1005,203,0.0,95,100,100,0,34,154,4724,2025-12-07T08:00:00Z
1765098000000,7,14,9.5,1006,201,0.0,93,99,99,0,62,265,37057,2025-12-07T09:00:00Z
1765101600000,7,12,10.1,1006,188,0.0,92,100,100,0,99,189,52513,2025-12-07T10:00:00Z
1765105200000,7,13,10.4,1005,184,0.0,92,100,100,72,100,226,26770,2025-12-07T11:00:00Z
1765108800000,8,15,10.5,1004,180,0.0,92,100,100,100,100,226,61768,2025-12-07T12:00:00Z
1765112400000,8,15,10.6,1004,173,0.0,93,100,100,1,100,189,15992,2025-12-07T13:00:00Z
1765116000000,8,15,10.7,1004,162,0.0,93,100,100,100,100,189,12240,2025-12-07T14:00:00Z
1765119600000,9,16,10.7,1003,156,0.2,95,100,100,100,100,189,20938,2025-12-07T15:00:00Z
1765123200000,10,18,10.9,1002,163,1.4,95,100,100,100,100,226,21272,2025-12-07T16:00:00Z
1765126800000,11,19,11.0,1001,170,2.4,95,100,100,100,100,227,21272,2025-12-07T17:00:00Z
1765130400000,12,20,11.3,1000,185,2.1,96,100,100,100,100,227,21272,2025-12-07T18:00:00Z
1765134000000,14,24,11.9,1000,210,1.0,95,100,100,100,100,227,21272,2025-12-07T19:00:00Z
1765137600000,20,36,13.0,1000,230,2.4,94,100,100,100,100,269,21272,2025-12-07T20:00:00Z
1765141200000,21,37,11.9,1001,237,1.0,99,100,100,99,100,71,21272,2025-12-07T21:00:00Z
1765144800000,20,36,11.9,1002,238,0.0,98,100,100,0,97,125,21272,2025-12-07T22:00:00Z
1765148400000,19,35,12.0,1003,239,0.0,96,100,100,0,100,190,21272,2025-12-07T23:00:00Z
1765152000000,18,33,11.7,1004,238,0.0,95,78,75,0,10,9999,21272,2025-12-08T00:00:00Z
1765155600000,18,34,11.5,1005,240,0.0,93,23,8,0,16,9999,21272,2025-12-08T01:00:00Z
1765159200000,17,31,11.1,1006,240,0.0,93,3,3,0,0,9999,21272,2025-12-08T02:00:00Z
1765162800000,16,30,10.9,1007,236,0.0,94,9,9,0,0,9999,21272,2025-12-08T03:00:00Z
1765166400000,15,28,10.9,1008,238,0.0,90,0,0,0,0,9999,21272,2025-12-08T04:00:00Z
1765170000000,14,25,10.7,1009,238,0.0,88,64,0,0,64,9999,21272,2025-12-08T05:00:00Z
1765173600000,13,25,10.8,1009,237,0.0,89,100,5,13,100,7654,21272,2025-12-08T06:00:00Z
1765177200000,11,22,11.0,1010,233,0.0,88,100,86,84,100,752,21285,2025-12-08T07:00:00Z
1765180800000,9,19,11.3,1010,205,0.0,88,100,0,95,100,5129,23903,2025-12-08T08:00:00Z
1765184400000,11,19,11.2,1010,205,0.0,91,100,100,96,100,404,10423,2025-12-08T09:00:00Z
1765188000000,12,22,11.4,1011,208,0.0,90,100,74,98,100,3857,14725,2025-12-08T10:00:00Z
1765191600000,13,23,11.7,1010,207,0.0,89,100,2,100,100,3534,49185,2025-12-08T11:00:00Z
1765195200000,13,23,11.9,1010,211,0.0,88,100,1,100,100,3376,51973,2025-12-08T12:00:00Z
1765198800000,13,23,12.3,1010,214,0.0,88,100,100,99,99,405,61842,2025-12-08T13:00:00Z
1765202400000,12,22,12.6,1010,213,0.0,89,100,100,100,100,406,14242,2025-12-08T14:00:00Z
