log_id,timestamp,WindForecastAvr,WindForecastMax,Temperature,row_id,WindDirection,iso_time
15724,1760529600000,4,8,15.4,40,312,2025-10-15T12:00:00Z
15725,1760533200000,5,11,15.3,41,346,2025-10-15T13:00:00Z
15726,1760536800000,6,14,15.5,42,357,2025-10-15T14:00:00Z
15727,1760540400000,7,14,14.9,43,356,2025-10-15T15:00:00Z
15728,1760544000000,7,14,14.2,44,360,2025-10-15T16:00:00Z
15729,1760547600000,5,9,13.2,45,352,2025-10-15T17:00:00Z
15730,1760551200000,4,7,13.3,46,42,2025-10-15T18:00:00Z
15731,1760554800000,4,7,12.6,47,42,2025-10-15T19:00:00Z
15732,1760558400000,3,4,10.9,48,43,2025-10-15T20:00:00Z
15733,1760562000000,2,4,10.9,49,29,2025-10-15T21:00:00Z
15734,1760565600000,3,5,11.7,50,7,2025-10-15T22:00:00Z
15735,1760569200000,5,9,12.2,51,13,2025-10-15T23:00:00Z
15736,1760572800000,4,10,11.1,52,9,2025-10-16T00:00:00Z
15737,1760576400000,3,6,10.3,53,5,2025-10-16T01:00:00Z
15738,1760580000000,2,4,10.5,54,223,2025-10-16T02:00:00Z
15739,1760583600000,3,3,11.3,55,268,2025-10-16T03:00:00Z
15740,1760587200000,1,5,12.0,56,337,2025-10-16T04:00:00Z
15741,1760590800000,1,2,12.2,57,214,2025-10-16T05:00:00Z
15742,1760594400000,5,9,13.3,58,8,2025-10-16T06:00:00Z
15743,1760598000000,6,13,13.2,59,6,2025-10-16T07:00:00Z
15744,1760601600000,5,10,13.7,60,22,2025-10-16T08:00:00Z
15745,1760605200000,4,9,13.7,61,13,2025-10-16T09:00:00Z
15746,1760608800000,4,8,13.9,62,7,2025-10-16T10:00:00Z
15747,1760612400000,5,8,14.2,63,353,2025-10-16T11:00:00Z
15748,1760616000000,6,11,15.0,64,360,2025-10-16T12:00:00Z
