timestamp,WindForecastAvr,WindForecastMax,Temperature,Pressure,WindDirection,Rain,RH,Clouds,low_cloud_cover,medium_cloud_cover,high_cloud_cover,cloud_base,global_radiation,iso_time
1772470800000,5,7,14.1,1019,132,0,66,51,0,0,51,9547,0,2026-03-02T17:00:00Z
1772474400000,5,6,12.0,1019,137,0,76,0,0,0,0,9999,0,2026-03-02T18:00:00Z
1772478000000,4,6,10.5,1020,146,0,79,0,0,0,0,9999,0,2026-03-02T19:00:00Z
1772481600000,1,2,9.1,1020,81,0,83,0,0,0,0,9999,0,2026-03-02T20:00:00Z
1772485200000,4,6,8.8,1021,140,0,84,0,0,0,0,9999,0,2026-03-02T21:00:00Z
1772488800000,4,6,8.5,1021,160,0,84,18,0,0,18,9999,0,2026-03-02T22:00:00Z
1772492400000,4,6,7.5,1021,182,0,85,0,0,0,0,9999,0,2026-03-02T23:00:00Z
1772496000000,5,6,7.3,1022,170,0,83,0,0,0,0,9999,0,2026-03-03T00:00:00Z
1772499600000,4,5,6.7,1022,175,0,87,0,0,0,0,9999,0,2026-03-03T01:00:00Z
1772503200000,4,5,6.2,1022,175,0,86,0,0,0,0,9999,0,2026-03-03T02:00:00Z
1772506800000,4,5,5.9,1023,171,0,86,0,0,0,0,9999,0,2026-03-03T03:00:00Z
1772510400000,4,5,5.4,1023,166,0,86,0,0,0,0,9999,0,2026-03-03T04:00:00Z
1772514000000,4,7,5.3,1023,176,0,89,0,0,0,0,9999,0,2026-03-03T05:00:00Z
1772517600000,3,6,5.2,1023,203,0,86,0,0,0,0,9999,0,2026-03-03T06:00:00Z
1772521200000,4,5,5.5,1024,184,0,86,0,0,0,0,9999,41061,2026-03-03T07:00:00Z
1772524800000,2,5,7.4,1025,198,0,85,0,0,0,0,9999,44617,2026-03-03T08:00:00Z
1772528400000,4,7,10.3,1026,332,0,84,0,0,0,0,9999,61092,2026-03-03T09:00:00Z
1772532000000,3,8,12.0,1026,48,0,81,0,0,0,0,9999,44406,2026-03-03T10:00:00Z
1772535600000,3,8,13.7,1026,72,0,74,0,0,0,0,9999,10861,2026-03-03T11:00:00Z
1772539200000,2,8,15.0,1026,77,0,69,5,5,0,0,9999,61634,2026-03-03T12:00:00Z
1772542800000,1,7,15.8,1026,71,0,65,1,1,0,0,9999,21828,2026-03-03T13:00:00Z
1772546400000,6,11,14.7,1026,341,0,75,0,0,0,0,9999,1678,2026-03-03T14:00:00Z
1772550000000,7,13,13.6,1026,355,0,76,0,0,0,0,9999,48400,2026-03-03T15:00:00Z
1772553600000,7,13,13.1,1026,1,0,77,17,17,0,0,9999,38246,2026-03-03T16:00:00Z
1772557200000,7,14,13.2,1027,44,0,80,1,1,0,0,9999,8955,2026-03-03T17:00:00Z
1772560800000,7,13,11.5,1027,35,0,82,91,91,0,0,1308,25079,2026-03-03T18:00:00Z
1772564400000,7,13,10.3,1027,48,0,85,59,0,0,59,9999,25173,2026-03-03T19:00:00Z
1772568000000,7,12,9.6,1028,56,0,85,70,0,0,70,9999,24977,2026-03-03T20:00:00Z
1772571600000,8,13,8.9,1028,60,0,83,87,0,0,87,9205,24977,2026-03-03T21:00:00Z
1772575200000,8,14,8.0,1029,58,0,86,33,4,7,25,9999,24977,2026-03-03T22:00:00Z
1772578800000,8,15,7.6,1029,63,0,85,100,100,0,50,1215,24977,2026-03-03T23:00:00Z
1772582400000,8,16,7.4,1029,67,0,84,100,100,0,7,1047,24977,2026-03-04T00:00:00Z
1772586000000,8,15,7.5,1029,77,0,83,100,100,0,47,1129,24977,2026-03-04T01:00:00Z
1772589600000,7,14,7.3,1029,76,0,82,100,99,0,82,1303,24977,2026-03-04T02:00:00Z
1772593200000,5,16,6.9,1028,86,0,83,57,8,0,53,9999,24977,2026-03-04T03:00:00Z
1772596800000,5,9,7.0,1028,89,0,83,100,100,0,74,1395,24977,2026-03-04T04:00:00Z
1772600400000,6,10,7.2,1027,84,0,81,100,100,0,99,1396,24977,2026-03-04T05:00:00Z
1772604000000,6,10,7.3,1028,82,0,78,100,100,0,3,1396,24977,2026-03-04T06:00:00Z
1772607600000,6,10,7.3,1028,80,0,75,100,100,0,0,1303,37024,2026-03-04T07:00:00Z
1772611200000,6,10,7.3,1028,92,0,77,100,100,0,96,1303,59416,2026-03-04T08:00:00Z
1772614800000,5,10,7.6,1029,98,0,78,100,100,0,99,1395,29560,2026-03-04T09:00:00Z
1772618400000,5,10,9.1,1028,107,0,78,100,82,0,99,1589,20401,2026-03-04T10:00:00Z
1772622000000,5,10,11.1,1028,115,0,77,99,90,0,99,1492,30140,2026-03-04T11:00:00Z
1772625600000,5,10,12.3,1028,109,0,76,99,95,0,88,1397,44387,2026-03-04T12:00:00Z
1772629200000,5,11,14.5,1027,120,0,74,64,0,0,64,9999,51915,2026-03-04T13:00:00Z
1772632800000,6,11,15.4,1027,128,0,68,99,0,0,99,8566,7016,2026-03-04T14:00:00Z
1772636400000,6,12,15.3,1026,131,0,66,99,0,0,99,8564,25138,2026-03-04T15:00:00Z
1772640000000,6,11,14.9,1026,134,0,70,90,0,0,90,8560,30982,2026-03-04T16:00:00Z
1772643600000,5,11,13.7,1026,123,0,77,97,0,0,97,8562,3489,2026-03-04T17:00:00Z
1772647200000,5,8,12.1,1026,109,0,83,74,0,0,74,9999,21918,2026-03-04T18:00:00Z
1772650800000,6,9,11.1,1026,112,0,84,34,0,0,34,9999,21814,2026-03-04T19:00:00Z
1772654400000,6,10,10.5,1025,113,0,84,25,0,0,25,9999,21814,2026-03-04T20:00:00Z
1772658000000,7,11,9.9,1025,119,0,85,6,0,0,6,9999,21814,2026-03-04T21:00:00Z
1772661600000,6,11,9.3,1025,118,0,87,42,0,0,42,9999,21814,2026-03-04T22:00:00Z
1772665200000,5,9,8.6,1025,110,0,89,34,0,0,34,9999,21814,2026-03-04T23:00:00Z
1772668800000,5,8,7.9,1024,114,0,91,26,0,0,26,9999,21814,2026-03-05T00:00:00Z
1772672400000,4,8,7.2,1024,120,0,93,64,0,0,64,8257,21814,2026-03-05T01:00:00Z
1772676000000,4,7,6.7,1024,125,0,93,28,0,0,28,9999,21814,2026-03-05T02:00:00Z
1772679600000,5,8,6.3,1023,140,0,93,12,0,0,12,9999,21814,2026-03-05T03:00:00Z
1772683200000,5,8,5.8,1023,140,0,93,9,0,0,9,9999,21814,2026-03-05T04:00:00Z
1772686800000,5,8,5.6,1023,137,0,92,48,0,0,48,9999,21814,2026-03-05T05:00:00Z
1772690400000,5,8,5.6,1023,131,0,90,54,0,0,54,9999,21814,2026-03-05T06:00:00Z
1772694000000,5,8,5.8,1023,131,0,89,21,0,0,21,9999,12524,2026-03-05T07:00:00Z
1772697600000,6,11,7.3,1023,140,0,85,66,0,0,66,9999,54467,2026-03-05T08:00:00Z
1772701200000,6,12,9.6,1023,144,0,80,54,0,0,54,9999,43183,2026-03-05T09:00:00Z
1772704800000,7,13,11.6,1023,144,0,74,98,0,0,98,8248,24273,2026-03-05T10:00:00Z
1772708400000,7,14,13.4,1022,141,0,66,84,0,0,84,9999,28295,2026-03-05T11:00:00Z
1772712000000,8,15,15.0,1022,145,0,60,0,0,0,0,9999,61072,2026-03-05T12:00:00Z
1772715600000,7,15,15.9,1022,145,0,55,0,0,0,0,9999,46128,2026-03-05T13:00:00Z
