log_id,timestamp,AverageWind,MaxWind,MinWind,WaterTemperatuur,AccuTemperatuur,row_id,longitude,latitude,WindDirection,iso_time
336291,1768784520000,3,4,2,0,1.0,118,0,0,104,2026-01-19T01:02:00Z
336292,1768784880000,3,6,2,0,1.0,119,0,0,127,2026-01-19T01:08:00Z
336293,1768785059000,3,7,2,0,1.0,120,0,0,125,2026-01-19T01:10:59Z
336295,1768785960000,2,5,1,0,1.0,121,0,0,115,2026-01-19T01:26:00Z
336296,1768786320000,5,10,3,0,1.0,122,0,0,127,2026-01-19T01:32:00Z
336297,1768786500000,4,7,2,0,1.0,123,0,0,142,2026-01-19T01:35:00Z
336298,1768786680000,5,9,3,0,1.0,124,0,0,136,2026-01-19T01:38:00Z
336299,1768787400000,4,5,2,0,1.0,125,0,0,136,2026-01-19T01:50:00Z
336300,1768787760000,5,9,3,0,1.0,126,0,0,132,2026-01-19T01:56:00Z
336301,1768787940000,6,10,3,0,1.0,127,0,0,136,2026-01-19T01:59:00Z
336302,1768788660000,7,12,3,0,1.0,128,0,0,136,2026-01-19T02:11:00Z
336303,1768788840000,7,10,3,0,1.0,129,0,0,143,2026-01-19T02:14:00Z
336304,1768789201000,4,7,2,0,1.0,130,0,0,143,2026-01-19T02:20:01Z
336305,1768789380000,5,10,3,0,1.0,131,0,0,146,2026-01-19T02:23:00Z
336306,1768790101000,5,8,2,0,1.0,132,0,0,165,2026-01-19T02:35:01Z
336307,1768790641000,5,9,3,0,1.0,133,0,0,151,2026-01-19T02:44:01Z
336308,1768790821000,6,8,3,0,1.0,134,0,0,143,2026-01-19T02:47:01Z
336309,1768791181000,6,9,4,0,1.0,135,0,0,151,2026-01-19T02:53:01Z
336310,1768791360000,5,7,3,0,1.0,136,0,0,149,2026-01-19T02:56:00Z
336311,1768791540000,3,5,2,0,1.0,137,0,0,130,2026-01-19T02:59:00Z
336312,1768791721000,4,7,2,0,1.0,138,0,0,129,2026-01-19T03:02:01Z
336313,1768792081000,3,6,2,0,1.0,139,0,0,167,2026-01-19T03:08:01Z
336315,1768792262000,4,7,2,0,1.0,140,0,0,156,2026-01-19T03:11:02Z
336316,1768792443000,3,4,2,0,1.0,141,0,0,135,2026-01-19T03:14:03Z
336317,1768792621000,4,6,3,0,1.0,142,0,0,135,2026-01-19T03:17:01Z
336318,1768792802000,4,7,3,0,1.0,143,0,0,136,2026-01-19T03:20:02Z
336319,1768792981000,3,4,2,0,1.0,144,0,0,136,2026-01-19T03:23:01Z
336320,1768793522000,3,5,2,0,1.5,145,0,0,136,2026-01-19T03:32:02Z
336321,1768793701000,4,6,2,0,1.5,146,0,0,140,2026-01-19T03:35:01Z
336322,1768793881000,4,7,3,0,1.5,147,0,0,138,2026-01-19T03:38:01Z
336323,1768794061000,4,6,3,0,1.5,148,0,0,136,2026-01-19T03:41:01Z
336324,1768794421000,4,7,3,0,1.5,149,0,0,133,2026-01-19T03:47:01Z
336325,1768794961000,3,6,2,0,1.5,150,0,0,138,2026-01-19T03:56:01Z
