log_id,timestamp,AverageWind,MaxWind,MinWind,WaterTemperatuur,AccuTemperatuur,row_id,longitude,latitude,WindDirection,iso_time
340813,1770426151000,6,8,5,0,8.5,282,0,0,201,2026-02-07T01:02:31Z
340814,1770426692000,7,8,5,0,8.5,283,0,0,199,2026-02-07T01:11:32Z
340815,1770427592000,7,10,5,0,8.5,284,0,0,198,2026-02-07T01:26:32Z
340816,1770428134000,6,7,5,0,7.5,285,0,0,199,2026-02-07T01:35:34Z
340817,1770428854000,5,6,4,0,7.5,286,0,0,199,2026-02-07T01:47:34Z
340819,1770429933000,6,7,5,0,7.5,287,0,0,201,2026-02-07T02:05:33Z
340820,1770431372000,6,9,5,0,7.5,288,0,0,195,2026-02-07T02:29:32Z
340821,1770431552000,6,7,5,0,7.5,289,0,0,191,2026-02-07T02:32:32Z
340822,1770432452000,5,7,4,0,7.5,290,0,0,191,2026-02-07T02:47:32Z
340823,1770432632000,5,7,4,0,7.5,291,0,0,191,2026-02-07T02:50:32Z
340824,1770432992000,5,6,4,0,7.5,292,0,0,191,2026-02-07T02:56:32Z
340825,1770433173000,5,6,4,0,7.5,293,0,0,191,2026-02-07T02:59:33Z
340826,1770433353000,4,6,3,0,7.5,294,0,0,191,2026-02-07T03:02:33Z
340827,1770433893000,4,5,3,0,7.5,295,0,0,191,2026-02-07T03:11:33Z
340828,1770434073000,4,6,3,0,7.5,296,0,0,191,2026-02-07T03:14:33Z
340829,1770434253000,4,7,3,0,7.5,297,0,0,191,2026-02-07T03:17:33Z
340830,1770434793000,4,5,3,0,7.5,298,0,0,191,2026-02-07T03:26:33Z
340831,1770435333000,4,5,3,0,7.5,299,0,0,191,2026-02-07T03:35:33Z
340832,1770435513000,4,6,3,0,7.5,300,0,0,191,2026-02-07T03:38:33Z
340833,1770435693000,4,5,3,0,7.5,301,0,0,191,2026-02-07T03:41:33Z
340834,1770436773000,4,5,3,0,7.5,302,0,0,191,2026-02-07T03:59:33Z
340835,1770437314000,4,5,3,0,7.5,303,0,0,191,2026-02-07T04:08:34Z
340836,1770437673000,3,5,3,0,7.5,304,0,0,191,2026-02-07T04:14:33Z
340837,1770438214000,4,5,3,0,7.5,305,0,0,191,2026-02-07T04:23:34Z
340838,1770438393000,4,5,3,0,7.5,306,0,0,191,2026-02-07T04:26:33Z
340839,1770439113000,4,6,3,0,7.5,307,0,0,191,2026-02-07T04:38:33Z
340840,1770439833000,4,6,3,0,7.5,308,0,0,190,2026-02-07T04:50:33Z
340841,1770440373000,4,6,3,0,7.5,309,0,0,190,2026-02-07T04:59:33Z
340842,1770440553000,4,6,3,0,7.5,310,0,0,190,2026-02-07T05:02:33Z
340843,1770441094000,4,6,3,0,7.5,311,0,0,190,2026-02-07T05:11:34Z
340844,1770441274000,4,7,3,0,7.5,312,0,0,190,2026-02-07T05:14:34Z
340845,1770441454000,4,5,3,0,7.5,313,0,0,190,2026-02-07T05:17:34Z
340846,1770441633000,4,7,2,0,7.5,314,0,0,189,2026-02-07T05:20:33Z
340847,1770441813000,4,6,3,0,7.5,315,0,0,189,2026-02-07T05:23:33Z
340848,1770441993000,4,6,3,0,7.5,316,0,0,190,2026-02-07T05:26:33Z
340849,1770442534000,4,6,3,0,7.5,317,0,0,190,2026-02-07T05:35:34Z
340850,1770442713000,4,6,3,0,7.5,318,0,0,189,2026-02-07T05:38:33Z
340851,1770443074000,4,5,3,0,7.5,319,0,0,189,2026-02-07T05:44:34Z
340852,1770443255000,4,6,3,0,7.5,320,0,0,190,2026-02-07T05:47:35Z
340853,1770443434000,3,5,3,0,7.5,321,0,0,190,2026-02-07T05:50:34Z
340854,1770443974000,4,6,3,0,7.5,322,0,0,189,2026-02-07T05:59:34Z
340855,1770444153000,4,6,2,0,7.5,323,0,0,189,2026-02-07T06:02:33Z
340856,1770444514000,4,5,3,0,7.5,324,0,0,189,2026-02-07T06:08:34Z
340857,1770445593000,5,6,4,0,7.5,325,0,0,189,2026-02-07T06:26:33Z
340858,1770445774000,4,6,3,0,7.5,326,0,0,189,2026-02-07T06:29:34Z
340859,1770445954000,4,6,3,0,7.5,327,0,0,189,2026-02-07T06:32:34Z
340860,1770446315000,4,6,3,0,7.5,328,0,0,189,2026-02-07T06:38:35Z
340861,1770446854000,4,6,3,0,7.5,329,0,0,189,2026-02-07T06:47:34Z
340862,1770447394000,4,6,3,0,7.5,330,0,0,189,2026-02-07T06:56:34Z
340863,1770447934000,4,6,3,0,7.5,331,0,0,189,2026-02-07T07:05:34Z
340864,1770448295000,4,7,3,0,7.5,332,0,0,189,2026-02-07T07:11:35Z
340865,1770448474000,4,7,3,0,7.5,333,0,0,189,2026-02-07T07:14:34Z
340866,1770448654000,4,6,4,0,7.5,334,0,0,189,2026-02-07T07:17:34Z
340867,1770448834000,4,6,3,0,7.5,335,0,0,189,2026-02-07T07:20:34Z
340868,1770449194000,4,5,3,0,7.5,336,0,0,189,2026-02-07T07:26:34Z
340870,1770449736000,5,6,3,0,7.5,337,0,0,189,2026-02-07T07:35:36Z
340871,1770449915000,5,7,4,0,7.5,338,0,0,189,2026-02-07T07:38:35Z
340872,1770450096000,4,5,3,0,7.5,339,0,0,189,2026-02-07T07:41:36Z
340873,1770450635000,5,6,3,0,7.5,340,0,0,189,2026-02-07T07:50:35Z
340874,1770451175000,5,6,3,0,6.0,341,0,0,189,2026-02-07T07:59:35Z
340875,1770451355000,4,6,3,0,6.0,342,0,0,189,2026-02-07T08:02:35Z
340876,1770451715000,5,7,3,0,6.0,343,0,0,189,2026-02-07T08:08:35Z
340877,1770452074000,4,7,3,0,6.0,344,0,0,189,2026-02-07T08:14:34Z
340878,1770452615000,4,6,3,0,6.0,345,0,0,189,2026-02-07T08:23:35Z
340879,1770452795000,4,5,3,0,6.0,346,0,0,189,2026-02-07T08:26:35Z
340880,1770452975000,5,8,3,0,7.0,347,0,0,189,2026-02-07T08:29:35Z
340881,1770453515000,4,5,3,0,7.0,348,0,0,189,2026-02-07T08:38:35Z
340882,1770453695000,4,7,3,0,7.0,349,0,0,189,2026-02-07T08:41:35Z
340883,1770454055000,4,6,3,0,7.0,350,0,0,189,2026-02-07T08:47:35Z
340884,1770454235000,5,6,4,0,7.0,351,0,0,189,2026-02-07T08:50:35Z
340885,1770454415000,5,7,4,0,7.0,352,0,0,189,2026-02-07T08:53:35Z
340886,1770454956000,6,7,4,0,7.0,353,0,0,189,2026-02-07T09:02:36Z
340887,1770455135000,4,6,3,0,7.0,354,0,0,189,2026-02-07T09:05:35Z
340888,1770455496000,5,7,4,0,7.0,355,0,0,185,2026-02-07T09:11:36Z
340889,1770455675000,7,10,4,0,8.5,356,0,0,197,2026-02-07T09:14:35Z
340890,1770455855000,8,11,6,0,8.5,357,0,0,192,2026-02-07T09:17:35Z
340891,1770456576000,7,9,5,0,8.5,358,0,0,192,2026-02-07T09:29:36Z
340892,1770456936000,7,8,5,0,8.5,359,0,0,190,2026-02-07T09:35:36Z
340893,1770457116000,8,10,6,0,8.5,360,0,0,182,2026-02-07T09:38:36Z
340894,1770457295000,8,10,6,0,9.0,361,0,0,186,2026-02-07T09:41:35Z
340895,1770457475000,7,10,5,0,9.0,362,0,0,192,2026-02-07T09:44:35Z
340896,1770457836000,6,8,5,0,9.5,363,0,0,197,2026-02-07T09:50:36Z
340897,1770458375000,7,9,6,0,9.5,364,0,0,177,2026-02-07T09:59:35Z
340898,1770458556000,8,11,6,0,10.5,365,0,0,181,2026-02-07T10:02:36Z
340899,1770459276000,8,10,7,0,10.5,366,0,0,188,2026-02-07T10:14:36Z
340900,1770459996000,7,9,4,0,10.5,367,0,0,185,2026-02-07T10:26:36Z
340901,1770460176000,8,11,6,0,11.5,368,0,0,186,2026-02-07T10:29:36Z
340902,1770460716000,9,12,6,0,11.5,369,0,0,196,2026-02-07T10:38:36Z
340903,1770461257000,9,11,7,0,11.0,370,0,0,189,2026-02-07T10:47:37Z
340904,1770461436000,7,10,6,0,11.0,371,0,0,187,2026-02-07T10:50:36Z
340905,1770462156000,7,10,5,0,11.5,372,0,0,186,2026-02-07T11:02:36Z
340906,1770462336000,6,11,5,0,11.5,373,0,0,167,2026-02-07T11:05:36Z
340907,1770463596000,7,9,5,0,11.5,374,0,0,165,2026-02-07T11:26:36Z
340908,1770464137000,6,9,3,0,12.0,375,0,0,176,2026-02-07T11:35:37Z
