timestamp,WindForecastAvr,WindForecastMax,Temperature,Pressure,WindDirection,Rain,RH,Clouds,low_cloud_cover,medium_cloud_cover,high_cloud_cover,cloud_base,global_radiation,iso_time
1769004000000,8,17,6.3,998,124,0.0,79,78,5,47,56,9999,0,2026-01-21T14:00:00Z
1769007600000,9,17,7.1,998,120,0.0,83,100,0,0,100,9051,0,2026-01-21T15:00:00Z
1769011200000,9,18,6.2,998,116,0.0,83,100,0,0,100,9046,0,2026-01-21T16:00:00Z
1769014800000,8,16,5.2,997,119,0.0,79,99,0,0,99,9999,0,2026-01-21T17:00:00Z
1769018400000,9,17,4.5,997,118,0.0,82,99,0,1,99,8120,0,2026-01-21T18:00:00Z
1769022000000,8,14,4.3,997,125,0.0,84,76,0,0,76,9999,0,2026-01-21T19:00:00Z
1769025600000,7,12,3.8,997,114,0.0,83,99,0,0,99,7285,0,2026-01-21T20:00:00Z
1769029200000,8,14,3.4,996,117,0.0,84,99,0,11,99,10059,0,2026-01-21T21:00:00Z
1769032800000,7,13,3.2,996,120,0.0,86,97,0,8,97,9698,0,2026-01-21T22:00:00Z
1769036400000,8,14,2.8,997,118,0.0,86,97,0,6,97,10824,0,2026-01-21T23:00:00Z
1769040000000,8,15,2.4,996,116,0.0,86,99,0,0,99,10053,0,2026-01-22T00:00:00Z
1769043600000,9,15,2.5,996,115,0.0,83,100,0,16,100,5876,0,2026-01-22T01:00:00Z
1769047200000,10,17,2.4,996,113,0.0,80,100,0,5,100,6085,0,2026-01-22T02:00:00Z
1769050800000,8,17,2.2,995,109,0.0,79,99,0,0,99,8697,0,2026-01-22T03:00:00Z
1769054400000,9,15,1.6,995,109,0.0,80,98,0,0,98,9999,0,2026-01-22T04:00:00Z
1769058000000,10,18,1.5,995,110,0.0,80,100,0,0,100,6763,0,2026-01-22T05:00:00Z
1769061600000,9,18,1.7,995,114,0.0,79,87,0,0,87,9999,0,2026-01-22T06:00:00Z
1769065200000,10,17,1.5,995,112,0.0,80,70,0,0,70,9999,0,2026-01-22T07:00:00Z
1769068800000,10,18,1.2,995,108,0.0,80,98,0,0,98,10784,9316,2026-01-22T08:00:00Z
1769072400000,10,18,1.7,995,109,0.0,77,98,0,0,98,10390,33943,2026-01-22T09:00:00Z
1769076000000,9,19,2.9,995,110,0.0,73,100,0,0,100,7510,44910,2026-01-22T10:00:00Z
1769079600000,10,17,3.9,995,108,0.0,71,90,0,0,90,9999,7615,2026-01-22T11:00:00Z
1769083200000,10,17,4.8,995,105,0.0,69,100,0,0,100,8063,2487,2026-01-22T12:00:00Z
1769086800000,9,17,5.4,994,110,0.0,70,99,0,0,99,8354,21139,2026-01-22T13:00:00Z
1769090400000,9,17,5.5,994,115,0.0,71,94,0,0,94,9999,12670,2026-01-22T14:00:00Z
1769094000000,9,16,5.3,994,113,0.0,73,98,0,8,98,6051,22404,2026-01-22T15:00:00Z
1769097600000,9,16,4.7,994,111,0.0,75,100,0,99,100,4485,4762,2026-01-22T16:00:00Z
1769101200000,9,17,4.2,994,114,0.0,76,100,100,99,100,1194,5115,2026-01-22T17:00:00Z
1769104800000,10,17,3.7,994,116,0.1,82,100,100,100,100,672,5115,2026-01-22T18:00:00Z
1769108400000,10,17,3.2,994,117,0.3,87,100,100,100,20,610,5115,2026-01-22T19:00:00Z
1769112000000,9,17,3.1,994,116,0.0,88,100,100,55,65,497,5115,2026-01-22T20:00:00Z
1769115600000,8,15,3.1,994,113,0.0,89,100,100,1,6,553,5115,2026-01-22T21:00:00Z
1769119200000,8,14,3.1,994,114,0.0,91,100,100,91,2,1109,5115,2026-01-22T22:00:00Z
1769122800000,7,14,3.1,994,119,0.0,92,100,97,100,11,1869,5115,2026-01-22T23:00:00Z
1769126400000,7,13,3.1,994,120,0.0,93,100,100,92,69,394,5115,2026-01-23T00:00:00Z
1769130000000,7,12,3.2,994,120,0.0,94,100,100,18,30,347,5115,2026-01-23T01:00:00Z
1769133600000,6,12,3.4,994,117,0.0,94,100,100,0,100,395,5115,2026-01-23T02:00:00Z
1769137200000,6,12,3.5,993,119,0.0,94,100,100,0,7,260,5115,2026-01-23T03:00:00Z
1769140800000,6,11,3.6,994,121,0.0,94,100,100,0,51,302,5115,2026-01-23T04:00:00Z
1769144400000,6,11,3.9,994,128,0.0,95,100,100,0,0,347,5115,2026-01-23T05:00:00Z
1769148000000,7,13,3.8,993,126,0.0,95,100,100,0,0,121,5115,2026-01-23T06:00:00Z
1769151600000,8,13,3.6,993,127,0.0,96,100,100,0,0,93,4978,2026-01-23T07:00:00Z
1769155200000,8,15,3.3,993,119,0.0,96,100,100,0,68,93,13343,2026-01-23T08:00:00Z
1769158800000,8,15,3.1,993,113,0.0,95,99,97,0,98,120,61416,2026-01-23T09:00:00Z
1769162400000,9,16,4.0,993,110,0.0,92,99,6,0,99,7702,10120,2026-01-23T10:00:00Z
1769166000000,9,17,5.1,993,112,0.0,90,100,3,0,100,6225,52407,2026-01-23T11:00:00Z
1769169600000,10,18,6.2,992,112,0.0,88,91,3,0,91,8273,6151,2026-01-23T12:00:00Z
1769173200000,10,19,6.9,992,107,0.0,86,97,1,0,97,8575,1505,2026-01-23T13:00:00Z
1769176800000,10,19,7.2,992,111,0.0,85,99,2,0,99,7701,38831,2026-01-23T14:00:00Z
1769180400000,11,19,7.1,992,110,0.0,85,98,1,0,98,8274,20751,2026-01-23T15:00:00Z
1769184000000,10,19,6.6,992,109,0.0,87,100,96,1,100,739,41057,2026-01-23T16:00:00Z
1769187600000,10,18,6.6,993,111,0.0,87,100,100,67,100,674,42016,2026-01-23T17:00:00Z
1769191200000,12,21,6.1,993,109,0.0,86,100,100,68,100,876,42016,2026-01-23T18:00:00Z
1769194800000,11,20,5.5,993,108,0.0,85,100,100,31,100,876,42016,2026-01-23T19:00:00Z
1769198400000,10,20,4.7,993,111,0.0,85,86,10,68,53,9999,42016,2026-01-23T20:00:00Z
1769202000000,10,17,4.2,994,105,0.0,84,99,10,95,97,2207,42016,2026-01-23T21:00:00Z
1769205600000,9,17,3.5,995,105,0.0,83,98,28,91,80,2206,42016,2026-01-23T22:00:00Z
1769209200000,10,17,2.9,995,98,0.0,84,100,12,5,100,6903,42016,2026-01-23T23:00:00Z
1769212800000,9,17,2.8,995,105,0.0,82,34,0,22,15,9999,42016,2026-01-24T00:00:00Z
1769216400000,9,16,2.8,996,107,0.0,81,99,0,99,0,2858,42016,2026-01-24T01:00:00Z
1769220000000,9,16,2.9,996,106,0.0,80,96,0,86,75,2858,42016,2026-01-24T02:00:00Z
1769223600000,10,17,2.7,996,112,0.0,82,99,9,97,80,1972,42016,2026-01-24T03:00:00Z
1769227200000,9,17,2.4,996,110,0.0,84,100,6,37,100,6884,42016,2026-01-24T04:00:00Z
1769230800000,9,17,2.2,996,109,0.0,86,100,8,62,100,5361,42016,2026-01-24T05:00:00Z
1769234400000,9,16,2.1,997,109,0.0,88,31,3,29,0,9999,42016,2026-01-24T06:00:00Z
1769238000000,8,16,1.6,997,108,0.0,90,4,4,0,0,9999,41952,2026-01-24T07:00:00Z
1769241600000,8,15,1.2,998,110,0.0,92,33,11,0,24,9999,55943,2026-01-24T08:00:00Z
1769245200000,9,15,1.8,999,114,0.0,91,30,12,3,18,9999,26227,2026-01-24T09:00:00Z
1769248800000,9,16,3.0,999,117,0.0,88,5,5,0,0,9999,38236,2026-01-24T10:00:00Z
