timestamp,WindForecastAvr,WindForecastMax,Temperature,Pressure,WindDirection,Rain,RH,Clouds,low_cloud_cover,medium_cloud_cover,high_cloud_cover,cloud_base,global_radiation,iso_time
1769608800000,5,10,4.4,996,62,0.0,92,100,80,100,100,151,0,2026-01-28T14:00:00Z
1769612400000,4,9,4.8,996,50,0.0,87,100,14,90,100,221,0,2026-01-28T15:00:00Z
1769616000000,6,11,2.9,997,71,0.0,97,100,100,100,100,48,0,2026-01-28T16:00:00Z
1769619600000,6,12,2.5,997,72,0.0,89,100,50,78,100,219,0,2026-01-28T17:00:00Z
1769623200000,6,11,2.3,997,70,0.0,87,100,100,70,100,343,0,2026-01-28T18:00:00Z
1769626800000,8,13,1.5,997,66,0.0,89,100,100,74,99,218,0,2026-01-28T19:00:00Z
1769630400000,7,13,0.7,998,72,0.0,87,100,70,74,100,256,0,2026-01-28T20:00:00Z
1769634000000,7,13,0.8,998,68,0.0,88,100,100,34,100,298,0,2026-01-28T21:00:00Z
1769637600000,7,11,0.5,999,71,0.0,88,100,100,74,100,297,0,2026-01-28T22:00:00Z
1769641200000,7,14,0.5,998,62,0.0,89,100,89,92,100,1737,0,2026-01-28T23:00:00Z
1769644800000,6,13,0.7,999,58,0.0,88,100,86,98,100,4793,0,2026-01-29T00:00:00Z
1769648400000,6,12,0.7,999,68,0.0,87,100,44,92,100,5572,0,2026-01-29T01:00:00Z
1769652000000,5,11,0.4,999,66,0.0,89,100,92,86,100,297,0,2026-01-29T02:00:00Z
1769655600000,5,10,0.3,999,54,0.0,89,100,74,98,100,4979,0,2026-01-29T03:00:00Z
1769659200000,5,10,0.3,999,55,0.0,89,100,100,99,100,297,0,2026-01-29T04:00:00Z
1769662800000,6,10,0.2,999,63,0.0,89,100,89,99,100,8884,0,2026-01-29T05:00:00Z
1769666400000,6,10,0.1,999,69,0.0,88,100,55,99,99,9207,0,2026-01-29T06:00:00Z
1769670000000,6,11,0.0,999,66,0.0,88,100,69,99,99,4250,0,2026-01-29T07:00:00Z
1769673600000,6,12,-0.1,1000,74,0.0,87,100,75,76,99,8274,12286,2026-01-29T08:00:00Z
1769677200000,4,11,0.0,1000,78,0.0,85,100,100,10,94,340,36548,2026-01-29T09:00:00Z
1769680800000,6,11,0.3,1000,78,0.0,84,100,100,2,99,340,25980,2026-01-29T10:00:00Z
1769684400000,5,11,0.6,1000,88,0.0,81,100,99,0,100,387,8935,2026-01-29T11:00:00Z
1769688000000,4,10,0.9,1000,99,0.0,78,100,100,0,100,436,421,2026-01-29T12:00:00Z
1769691600000,5,9,1.0,999,104,0.0,79,100,100,0,100,436,55764,2026-01-29T13:00:00Z
1769695200000,4,9,1.2,999,121,0.0,78,100,98,0,99,658,52729,2026-01-29T14:00:00Z
1769698800000,5,9,1.3,999,118,0.0,78,100,100,0,100,542,25266,2026-01-29T15:00:00Z
1769702400000,4,9,1.1,1000,129,0.0,81,100,100,0,99,488,46017,2026-01-29T16:00:00Z
1769706000000,4,8,0.8,999,114,0.0,85,100,100,0,89,542,49497,2026-01-29T17:00:00Z
1769709600000,5,8,0.5,999,108,0.0,88,99,98,0,49,542,49497,2026-01-29T18:00:00Z
1769713200000,5,9,0.3,999,109,0.0,90,100,100,0,1,488,49497,2026-01-29T19:00:00Z
1769716800000,5,10,0.3,999,112,0.0,91,100,100,0,0,436,49497,2026-01-29T20:00:00Z
