timestamp,WindForecastAvr,WindForecastMax,Temperature,Pressure,WindDirection,Rain,RH,Clouds,low_cloud_cover,medium_cloud_cover,high_cloud_cover,cloud_base,global_radiation,iso_time
1772287200000,18,33,8.8,1013,226,0.0,86,100,100,0,0,400,0,2026-02-28T14:00:00Z
1772290800000,19,34,8.0,1015,251,0.0,89,100,100,5,0,306,0,2026-02-28T15:00:00Z
1772294400000,15,27,7.0,1016,268,0.0,88,100,100,100,0,397,0,2026-02-28T16:00:00Z
1772298000000,15,26,7.0,1018,259,0.0,83,4,0,4,0,9999,0,2026-02-28T17:00:00Z
1772301600000,14,24,7.1,1019,264,0.0,85,63,8,0,59,9999,0,2026-02-28T18:00:00Z
1772305200000,10,18,6.9,1020,268,0.0,81,100,100,0,95,675,0,2026-02-28T19:00:00Z
1772308800000,8,12,6.2,1021,265,0.0,84,8,8,0,0,9999,0,2026-02-28T20:00:00Z
1772312400000,4,7,6.9,1021,253,0.0,85,100,96,100,0,9999,0,2026-02-28T21:00:00Z
1772316000000,6,9,6.1,1021,185,0.0,86,20,2,18,0,2468,0,2026-02-28T22:00:00Z
1772319600000,7,12,6.4,1021,201,0.0,90,75,4,73,4,2216,0,2026-02-28T23:00:00Z
1772323200000,6,12,6.2,1021,194,0.0,89,76,3,38,60,9999,0,2026-03-01T00:00:00Z
1772326800000,7,13,5.7,1021,200,0.0,91,72,72,0,0,9999,0,2026-03-01T01:00:00Z
1772330400000,6,12,5.0,1021,195,0.0,93,2,1,0,0,9999,0,2026-03-01T02:00:00Z
1772334000000,7,12,4.4,1021,194,0.0,94,1,1,0,0,9999,0,2026-03-01T03:00:00Z
1772337600000,6,11,4.1,1021,185,0.0,95,3,3,0,0,9999,0,2026-03-01T04:00:00Z
1772341200000,7,11,4.0,1021,180,0.0,95,1,1,0,0,9999,0,2026-03-01T05:00:00Z
1772344800000,6,11,3.9,1021,180,0.0,93,17,0,17,0,9999,0,2026-03-01T06:00:00Z
1772348400000,6,10,4.3,1021,166,0.0,91,6,0,5,0,9999,26638,2026-03-01T07:00:00Z
1772352000000,8,14,5.4,1020,171,0.0,89,18,0,18,0,9999,22801,2026-03-01T08:00:00Z
1772355600000,9,17,7.1,1020,182,0.0,86,13,1,5,6,9999,28739,2026-03-01T09:00:00Z
1772359200000,10,18,8.8,1020,184,0.0,83,2,0,2,0,9999,13101,2026-03-01T10:00:00Z
