log_id,timestamp,AverageWind,MaxWind,MinWind,WaterTemperatuur,AccuTemperatuur,row_id,longitude,latitude,WindDirection,iso_time
345256,1771981367000,3,4,2,0,10.0,370,0,0,175,2026-02-25T01:02:47Z
345257,1771981547000,3,5,2,0,10.0,371,0,0,175,2026-02-25T01:05:47Z
345258,1771981727000,3,4,3,0,10.0,372,0,0,175,2026-02-25T01:08:47Z
345259,1771981907000,3,5,2,0,10.0,373,0,0,175,2026-02-25T01:11:47Z
345261,1771982088000,3,5,2,0,10.0,374,0,0,175,2026-02-25T01:14:48Z
345262,1771982268000,3,5,2,0,10.0,375,0,0,175,2026-02-25T01:17:48Z
345263,1771982447000,3,5,2,0,10.0,376,0,0,175,2026-02-25T01:20:47Z
345264,1771982627000,3,6,2,0,10.0,377,0,0,175,2026-02-25T01:23:47Z
345265,1771982807000,3,6,3,0,10.0,378,0,0,175,2026-02-25T01:26:47Z
345266,1771982988000,3,5,2,0,10.0,379,0,0,175,2026-02-25T01:29:48Z
345267,1771983167000,3,6,2,0,10.0,380,0,0,175,2026-02-25T01:32:47Z
345268,1771983347000,3,5,2,0,10.0,381,0,0,175,2026-02-25T01:35:47Z
345269,1771983527000,3,5,2,0,10.0,382,0,0,175,2026-02-25T01:38:47Z
345270,1771983708000,2,3,2,0,10.0,383,0,0,175,2026-02-25T01:41:48Z
345271,1771983887000,2,3,1,0,10.0,384,0,0,175,2026-02-25T01:44:47Z
345272,1771984067000,2,4,1,0,10.0,385,0,0,175,2026-02-25T01:47:47Z
345273,1771984247000,2,3,1,0,10.0,386,0,0,175,2026-02-25T01:50:47Z
345274,1771984428000,2,3,1,0,10.0,387,0,0,175,2026-02-25T01:53:48Z
345275,1771984608000,1,2,1,0,9.5,388,0,0,175,2026-02-25T01:56:48Z
345276,1771984788000,1,2,1,0,9.5,389,0,0,175,2026-02-25T01:59:48Z
345277,1771984968000,2,3,1,0,9.5,390,0,0,175,2026-02-25T02:02:48Z
345278,1771985148000,2,3,1,0,9.5,391,0,0,175,2026-02-25T02:05:48Z
345279,1771985328000,1,2,1,0,9.5,392,0,0,175,2026-02-25T02:08:48Z
345280,1771985687000,2,4,1,0,9.5,393,0,0,175,2026-02-25T02:14:47Z
345281,1771985867000,3,4,2,0,9.5,394,0,0,175,2026-02-25T02:17:47Z
345283,1771986410000,3,4,2,0,9.5,395,0,0,175,2026-02-25T02:26:50Z
345284,1771986588000,3,4,2,0,9.5,396,0,0,175,2026-02-25T02:29:48Z
345285,1771986768000,3,4,2,0,9.5,397,0,0,175,2026-02-25T02:32:48Z
345286,1771986948000,2,3,2,0,9.5,398,0,0,175,2026-02-25T02:35:48Z
345287,1771987127000,2,3,1,0,9.5,399,0,0,175,2026-02-25T02:38:47Z
345288,1771987308000,2,3,0,0,9.5,400,0,0,175,2026-02-25T02:41:48Z
345289,1771987488000,2,4,0,0,9.5,401,0,0,175,2026-02-25T02:44:48Z
345290,1771987668000,2,4,2,0,9.5,402,0,0,175,2026-02-25T02:47:48Z
345291,1771987848000,2,3,2,0,9.5,403,0,0,175,2026-02-25T02:50:48Z
345292,1771988028000,3,4,1,0,9.5,404,0,0,175,2026-02-25T02:53:48Z
345293,1771988568000,2,4,1,0,9.5,405,0,0,175,2026-02-25T03:02:48Z
345294,1771988748000,3,4,2,0,9.5,406,0,0,175,2026-02-25T03:05:48Z
345295,1771988928000,3,4,1,0,9.5,407,0,0,175,2026-02-25T03:08:48Z
345296,1771989108000,3,4,2,0,9.5,408,0,0,175,2026-02-25T03:11:48Z
345297,1771989288000,3,4,2,0,9.0,409,0,0,175,2026-02-25T03:14:48Z
345298,1771989468000,2,3,1,0,9.0,410,0,0,175,2026-02-25T03:17:48Z
345299,1771989648000,2,3,1,0,9.0,411,0,0,175,2026-02-25T03:20:48Z
345300,1771989828000,2,3,1,0,9.0,412,0,0,175,2026-02-25T03:23:48Z
345301,1771990008000,3,4,2,0,9.0,413,0,0,175,2026-02-25T03:26:48Z
345302,1771990188000,2,4,1,0,9.0,414,0,0,175,2026-02-25T03:29:48Z
345303,1771990368000,3,4,1,0,9.0,415,0,0,169,2026-02-25T03:32:48Z
345304,1771990548000,2,4,1,0,9.0,416,0,0,167,2026-02-25T03:35:48Z
345305,1771990728000,2,3,2,0,9.0,417,0,0,167,2026-02-25T03:38:48Z
345306,1771990908000,2,3,1,0,9.0,418,0,0,167,2026-02-25T03:41:48Z
345307,1771991089000,2,3,1,0,9.0,419,0,0,167,2026-02-25T03:44:49Z
345308,1771991268000,2,3,1,0,9.0,420,0,0,167,2026-02-25T03:47:48Z
345309,1771991448000,2,4,1,0,9.0,421,0,0,167,2026-02-25T03:50:48Z
345310,1771991628000,2,4,1,0,9.0,422,0,0,167,2026-02-25T03:53:48Z
345311,1771991808000,2,3,1,0,9.0,423,0,0,167,2026-02-25T03:56:48Z
345312,1771991988000,2,3,1,0,9.0,424,0,0,167,2026-02-25T03:59:48Z
345313,1771992169000,2,3,1,0,9.0,425,0,0,167,2026-02-25T04:02:49Z
345314,1771992348000,1,2,1,0,9.0,426,0,0,167,2026-02-25T04:05:48Z
345315,1771992528000,1,3,1,0,9.0,427,0,0,167,2026-02-25T04:08:48Z
345316,1771992708000,1,2,1,0,9.0,428,0,0,167,2026-02-25T04:11:48Z
345317,1771992889000,1,3,1,0,9.0,429,0,0,167,2026-02-25T04:14:49Z
345318,1771993068000,2,2,1,0,8.5,430,0,0,167,2026-02-25T04:17:48Z
345319,1771993249000,2,3,1,0,8.5,431,0,0,167,2026-02-25T04:20:49Z
345320,1771993428000,2,3,2,0,8.5,432,0,0,167,2026-02-25T04:23:48Z
345321,1771993608000,2,3,2,0,8.5,433,0,0,167,2026-02-25T04:26:48Z
345322,1771993789000,2,3,2,0,8.5,434,0,0,167,2026-02-25T04:29:49Z
345323,1771993969000,2,3,2,0,8.5,435,0,0,167,2026-02-25T04:32:49Z
345324,1771994149000,3,3,2,0,8.5,436,0,0,167,2026-02-25T04:35:49Z
345325,1771994328000,3,4,2,0,8.5,437,0,0,167,2026-02-25T04:38:48Z
345326,1771994508000,3,5,1,0,8.5,438,0,0,167,2026-02-25T04:41:48Z
345327,1771994688000,3,4,2,0,8.5,439,0,0,167,2026-02-25T04:44:48Z
345328,1771994868000,3,4,2,0,8.5,440,0,0,167,2026-02-25T04:47:48Z
345329,1771995049000,3,4,2,0,9.0,441,0,0,167,2026-02-25T04:50:49Z
345330,1771995229000,3,4,2,0,9.0,442,0,0,167,2026-02-25T04:53:49Z
345331,1771995589000,4,6,3,0,9.0,443,0,0,160,2026-02-25T04:59:49Z
345332,1771995769000,3,4,2,0,9.0,444,0,0,157,2026-02-25T05:02:49Z
345333,1771995948000,3,4,2,0,9.0,445,0,0,157,2026-02-25T05:05:48Z
345334,1771996128000,3,4,2,0,9.0,446,0,0,157,2026-02-25T05:08:48Z
345335,1771996309000,3,5,3,0,9.0,447,0,0,157,2026-02-25T05:11:49Z
345336,1771996489000,3,6,2,0,9.0,448,0,0,157,2026-02-25T05:14:49Z
345337,1771996669000,4,5,2,0,9.0,449,0,0,157,2026-02-25T05:17:49Z
345338,1771996849000,4,5,3,0,9.0,450,0,0,157,2026-02-25T05:20:49Z
345339,1771997029000,3,5,2,0,9.0,451,0,0,153,2026-02-25T05:23:49Z
345340,1771997209000,3,4,2,0,9.0,452,0,0,153,2026-02-25T05:26:49Z
345341,1771997389000,3,4,3,0,9.0,453,0,0,154,2026-02-25T05:29:49Z
345342,1771997569000,3,5,2,0,9.0,454,0,0,153,2026-02-25T05:32:49Z
345343,1771997749000,3,4,2,0,9.0,455,0,0,153,2026-02-25T05:35:49Z
345344,1771997930000,3,5,2,0,9.0,456,0,0,153,2026-02-25T05:38:50Z
345345,1771998109000,3,5,2,0,9.0,457,0,0,153,2026-02-25T05:41:49Z
345346,1771998289000,3,5,2,0,9.0,458,0,0,153,2026-02-25T05:44:49Z
345347,1771998649000,3,4,2,0,9.0,459,0,0,153,2026-02-25T05:50:49Z
345348,1771998830000,3,6,3,0,9.0,460,0,0,153,2026-02-25T05:53:50Z
345349,1771999009000,5,6,3,0,9.0,461,0,0,153,2026-02-25T05:56:49Z
345350,1771999189000,4,6,3,0,9.0,462,0,0,153,2026-02-25T05:59:49Z
345351,1771999369000,4,6,3,0,9.0,463,0,0,153,2026-02-25T06:02:49Z
345352,1771999549000,4,5,3,0,9.0,464,0,0,153,2026-02-25T06:05:49Z
345353,1771999729000,4,6,3,0,9.0,465,0,0,153,2026-02-25T06:08:49Z
345354,1771999910000,4,6,3,0,9.0,466,0,0,153,2026-02-25T06:11:50Z
345355,1772000089000,4,6,2,0,9.0,467,0,0,153,2026-02-25T06:14:49Z
345356,1772000269000,4,6,3,0,9.0,468,0,0,153,2026-02-25T06:17:49Z
345357,1772000449000,4,6,3,0,9.0,469,0,0,153,2026-02-25T06:20:49Z
345358,1772000809000,5,7,3,0,9.0,470,0,0,146,2026-02-25T06:26:49Z
345359,1772000990000,4,7,3,0,9.0,471,0,0,140,2026-02-25T06:29:50Z
345360,1772001169000,5,6,3,0,9.0,472,0,0,140,2026-02-25T06:32:49Z
345361,1772001349000,5,7,4,0,9.0,473,0,0,140,2026-02-25T06:35:49Z
345362,1772001529000,6,8,4,0,9.0,474,0,0,143,2026-02-25T06:38:49Z
345363,1772001890000,5,7,3,0,9.0,475,0,0,142,2026-02-25T06:44:50Z
345364,1772002069000,5,8,3,0,9.0,476,0,0,142,2026-02-25T06:47:49Z
345365,1772002250000,5,8,3,0,9.0,477,0,0,140,2026-02-25T06:50:50Z
345366,1772002429000,5,8,3,0,9.0,478,0,0,142,2026-02-25T06:53:49Z
345367,1772002609000,6,8,3,0,9.0,479,0,0,147,2026-02-25T06:56:49Z
345368,1772002969000,5,7,3,0,9.0,480,0,0,151,2026-02-25T07:02:49Z
345369,1772003150000,5,7,4,0,9.0,1,0,0,146,2026-02-25T07:05:50Z
345370,1772003330000,5,9,3,0,9.0,2,0,0,135,2026-02-25T07:08:50Z
345371,1772003510000,4,6,3,0,9.0,3,0,0,138,2026-02-25T07:11:50Z
345372,1772003689000,3,6,2,0,9.5,4,0,0,138,2026-02-25T07:14:49Z
345373,1772003870000,4,5,3,0,9.5,5,0,0,138,2026-02-25T07:17:50Z
345374,1772004050000,4,6,3,0,9.5,6,0,0,138,2026-02-25T07:20:50Z
345375,1772004229000,4,7,3,0,9.5,7,0,0,138,2026-02-25T07:23:49Z
345376,1772004590000,4,6,2,0,9.5,8,0,0,138,2026-02-25T07:29:50Z
345377,1772004770000,4,6,3,0,10.0,9,0,0,138,2026-02-25T07:32:50Z
345378,1772004950000,4,6,3,0,10.0,10,0,0,138,2026-02-25T07:35:50Z
345379,1772005130000,4,6,3,0,10.0,11,0,0,138,2026-02-25T07:38:50Z
345380,1772005310000,4,7,3,0,10.0,12,0,0,138,2026-02-25T07:41:50Z
345381,1772005490000,5,7,3,0,10.0,13,0,0,148,2026-02-25T07:44:50Z
345382,1772005670000,6,10,4,0,10.5,14,0,0,146,2026-02-25T07:47:50Z
345383,1772005850000,5,8,3,0,10.5,15,0,0,158,2026-02-25T07:50:50Z
345384,1772006030000,5,8,3,0,10.5,16,0,0,157,2026-02-25T07:53:50Z
345385,1772006210000,5,7,4,0,10.5,17,0,0,168,2026-02-25T07:56:50Z
345386,1772006390000,5,6,3,0,10.5,18,0,0,172,2026-02-25T07:59:50Z
345387,1772006570000,4,6,3,0,11.0,19,0,0,172,2026-02-25T08:02:50Z
345388,1772006750000,5,7,3,0,11.0,20,0,0,161,2026-02-25T08:05:50Z
345389,1772007110000,5,6,3,0,11.5,21,0,0,167,2026-02-25T08:11:50Z
345390,1772007290000,5,9,3,0,11.5,22,0,0,163,2026-02-25T08:14:50Z
345391,1772007470000,5,7,3,0,11.5,23,0,0,163,2026-02-25T08:17:50Z
345392,1772008010000,4,7,3,0,11.5,24,0,0,146,2026-02-25T08:26:50Z
345393,1772008190000,5,7,4,0,11.5,25,0,0,165,2026-02-25T08:29:50Z
345394,1772008370000,6,8,4,0,11.5,26,0,0,170,2026-02-25T08:32:50Z
345395,1772008550000,5,8,3,0,12.5,27,0,0,152,2026-02-25T08:35:50Z
345396,1772008730000,5,7,3,0,12.5,28,0,0,160,2026-02-25T08:38:50Z
345397,1772008910000,5,7,4,0,12.5,29,0,0,161,2026-02-25T08:41:50Z
345398,1772009271000,5,8,3,0,12.5,30,0,0,159,2026-02-25T08:47:51Z
345399,1772009450000,5,7,3,0,13.0,31,0,0,179,2026-02-25T08:50:50Z
345400,1772009630000,6,10,4,0,13.0,32,0,0,172,2026-02-25T08:53:50Z
345401,1772009811000,6,10,3,0,13.0,33,0,0,168,2026-02-25T08:56:51Z
345402,1772010171000,5,7,3,0,13.5,34,0,0,157,2026-02-25T09:02:51Z
345403,1772010350000,6,9,4,0,13.5,35,0,0,161,2026-02-25T09:05:50Z
345404,1772010531000,7,9,6,0,13.5,36,0,0,173,2026-02-25T09:08:51Z
345405,1772010710000,7,9,4,0,13.5,37,0,0,162,2026-02-25T09:11:50Z
345406,1772010890000,6,7,5,0,13.5,38,0,0,165,2026-02-25T09:14:50Z
345407,1772011071000,5,7,3,0,13.5,39,0,0,162,2026-02-25T09:17:51Z
345408,1772011251000,5,7,3,0,14.0,40,0,0,166,2026-02-25T09:20:51Z
345409,1772011430000,6,9,4,0,14.0,41,0,0,185,2026-02-25T09:23:50Z
345410,1772011610000,5,9,3,0,14.0,42,0,0,184,2026-02-25T09:26:50Z
