timestamp,WindForecastAvr,WindForecastMax,Temperature,Pressure,WindDirection,Rain,RH,Clouds,low_cloud_cover,medium_cloud_cover,high_cloud_cover,cloud_base,global_radiation,iso_time
1770127200000,12,22,2.4,995,98,0.0,76,92,2,2,92,1023,0,2026-02-03T14:00:00Z
1770130800000,13,23,1.0,995,100,0.0,90,100,100,95,99,1184,0,2026-02-03T15:00:00Z
1770134400000,12,22,2.0,995,99,0.0,73,100,100,0,43,730,0,2026-02-03T16:00:00Z
1770138000000,11,21,2.0,995,94,0.0,78,100,25,0,100,730,0,2026-02-03T17:00:00Z
1770141600000,11,19,1.3,996,106,0.0,91,100,100,32,100,257,0,2026-02-03T18:00:00Z
1770145200000,10,19,2.0,996,114,0.0,84,100,100,95,100,439,0,2026-02-03T19:00:00Z
1770148800000,10,17,2.0,996,109,0.0,83,100,100,100,100,390,0,2026-02-03T20:00:00Z
1770152400000,10,17,1.5,996,106,0.0,94,100,100,96,100,150,0,2026-02-03T21:00:00Z
1770156000000,8,14,1.5,996,108,0.0,95,100,100,100,100,150,0,2026-02-03T22:00:00Z
1770159600000,7,14,1.8,996,120,0.0,96,100,100,98,99,120,0,2026-02-03T23:00:00Z
1770163200000,6,12,2.3,996,118,0.0,97,100,100,28,99,120,0,2026-02-04T00:00:00Z
1770166800000,6,11,2.9,996,118,0.0,97,100,100,4,99,93,0,2026-02-04T01:00:00Z
1770170400000,6,11,3.1,997,129,0.0,98,100,100,1,100,69,0,2026-02-04T02:00:00Z
1770174000000,6,11,3.3,996,136,0.0,98,98,97,0,45,1195,0,2026-02-04T03:00:00Z
1770177600000,6,9,3.6,996,135,0.0,97,40,13,0,31,9999,0,2026-02-04T04:00:00Z
1770181200000,5,9,3.8,996,137,0.0,97,95,85,0,68,1764,0,2026-02-04T05:00:00Z
1770184800000,5,9,4.2,996,129,0.0,96,99,92,88,12,1871,0,2026-02-04T06:00:00Z
1770188400000,6,11,3.8,997,128,0.0,97,36,26,0,13,9999,0,2026-02-04T07:00:00Z
1770192000000,7,11,4.2,997,131,0.0,96,99,99,0,0,1560,25919,2026-02-04T08:00:00Z
1770195600000,7,12,4.6,997,129,0.0,95,74,74,0,0,1559,46468,2026-02-04T09:00:00Z
1770199200000,7,13,5.7,997,130,0.0,92,27,27,0,0,9999,43251,2026-02-04T10:00:00Z
1770202800000,7,13,7.0,997,126,0.0,89,15,15,0,0,9999,55128,2026-02-04T11:00:00Z
1770206400000,7,13,8.1,997,115,0.0,87,4,4,0,0,9999,26201,2026-02-04T12:00:00Z
1770210000000,7,13,9.0,996,106,0.0,83,0,0,0,0,9999,22246,2026-02-04T13:00:00Z
1770213600000,8,15,9.4,996,99,0.0,81,2,2,0,0,9999,50199,2026-02-04T14:00:00Z
1770217200000,10,17,9.2,996,101,0.0,79,1,0,0,0,9999,21906,2026-02-04T15:00:00Z
1770220800000,9,17,8.5,995,95,0.0,82,71,0,0,71,9999,51842,2026-02-04T16:00:00Z
1770224400000,8,16,7.3,995,90,0.0,86,46,0,0,46,9999,19887,2026-02-04T17:00:00Z
1770228000000,10,17,6.1,995,79,0.0,91,100,1,0,100,6202,19973,2026-02-04T18:00:00Z
1770231600000,11,20,5.5,995,81,0.0,93,100,30,10,100,6652,19969,2026-02-04T19:00:00Z
1770235200000,11,21,4.6,994,81,0.0,95,100,100,11,65,121,19969,2026-02-04T20:00:00Z
1770238800000,11,20,3.8,994,77,0.0,95,100,100,0,99,94,19969,2026-02-04T21:00:00Z
1770242400000,13,22,3.2,994,76,0.0,92,88,85,4,17,220,19969,2026-02-04T22:00:00Z
1770246000000,12,22,2.3,993,78,0.0,90,29,5,0,24,9999,19969,2026-02-04T23:00:00Z
1770249600000,11,21,1.6,993,86,0.0,90,45,15,0,34,9999,19969,2026-02-05T00:00:00Z
1770253200000,12,21,0.9,992,86,0.0,90,37,22,0,19,9999,19969,2026-02-05T01:00:00Z
1770256800000,12,21,0.5,992,88,0.0,91,63,50,0,26,9999,19969,2026-02-05T02:00:00Z
1770260400000,13,23,0.2,991,84,0.0,90,100,85,0,100,256,19969,2026-02-05T03:00:00Z
1770264000000,13,23,0.2,991,90,0.0,90,99,94,8,92,256,19969,2026-02-05T04:00:00Z
1770267600000,13,24,0.2,990,88,0.0,89,99,29,43,99,8875,19969,2026-02-05T05:00:00Z
1770271200000,13,24,0.3,990,90,0.0,88,100,13,71,100,8264,19969,2026-02-05T06:00:00Z
1770274800000,12,23,0.4,990,95,0.0,87,100,15,92,100,8261,19918,2026-02-05T07:00:00Z
1770278400000,11,20,0.7,990,93,0.0,87,100,27,86,100,6911,47482,2026-02-05T08:00:00Z
1770282000000,11,20,1.1,990,93,0.0,85,100,100,94,5,1018,39857,2026-02-05T09:00:00Z
