log_id,timestamp,AverageWind,MaxWind,MinWind,WaterTemperatuur,AccuTemperatuur,row_id,longitude,latitude,WindDirection,iso_time
322313,1763946053000,9,11,7,0,5.0,174,0,0,196,2025-11-24T01:00:53Z
322314,1763946233000,8,10,7,0,5.0,175,0,0,196,2025-11-24T01:03:53Z
322315,1763946593000,7,9,6,0,5.0,176,0,0,196,2025-11-24T01:09:53Z
322316,1763946773000,8,11,7,0,5.0,177,0,0,196,2025-11-24T01:12:53Z
322317,1763946953000,7,9,6,0,5.0,178,0,0,196,2025-11-24T01:15:53Z
322319,1763947314000,8,10,7,0,5.0,179,0,0,196,2025-11-24T01:21:54Z
322320,1763947493000,8,10,6,0,5.0,180,0,0,196,2025-11-24T01:24:53Z
322321,1763948033000,9,11,7,0,5.5,181,0,0,197,2025-11-24T01:33:53Z
322322,1763948213000,9,12,7,0,5.5,182,0,0,197,2025-11-24T01:36:53Z
322323,1763948753000,8,11,7,0,5.5,183,0,0,201,2025-11-24T01:45:53Z
322324,1763948933000,8,10,7,0,5.5,184,0,0,201,2025-11-24T01:48:53Z
322325,1763949654000,8,11,6,0,5.5,185,0,0,194,2025-11-24T02:00:54Z
322326,1763949833000,8,10,6,0,5.0,186,0,0,198,2025-11-24T02:03:53Z
322327,1763950194000,9,11,7,0,5.0,187,0,0,196,2025-11-24T02:09:54Z
322328,1763950374000,8,12,7,0,5.0,188,0,0,196,2025-11-24T02:12:54Z
322329,1763951093000,9,11,7,0,5.0,189,0,0,197,2025-11-24T02:24:53Z
322330,1763951634000,7,10,4,0,5.0,190,0,0,201,2025-11-24T02:33:54Z
322331,1763951814000,6,9,4,0,5.0,191,0,0,201,2025-11-24T02:36:54Z
322332,1763951994000,7,9,5,0,5.0,192,0,0,201,2025-11-24T02:39:54Z
322333,1763952353000,8,9,6,0,5.0,193,0,0,204,2025-11-24T02:45:53Z
322334,1763952534000,8,11,7,0,5.0,194,0,0,196,2025-11-24T02:48:54Z
322335,1763953074000,7,10,5,0,5.0,195,0,0,195,2025-11-24T02:57:54Z
322336,1763953254000,7,9,5,0,5.0,196,0,0,197,2025-11-24T03:00:54Z
322337,1763953435000,8,9,6,0,5.0,197,0,0,197,2025-11-24T03:03:55Z
322338,1763953974000,7,9,5,0,5.0,198,0,0,201,2025-11-24T03:12:54Z
322339,1763954154000,7,8,6,0,5.0,199,0,0,201,2025-11-24T03:15:54Z
322340,1763954514000,7,9,5,0,5.0,200,0,0,201,2025-11-24T03:21:54Z
322341,1763954694000,7,9,6,0,5.0,201,0,0,200,2025-11-24T03:24:54Z
322342,1763955234000,7,9,6,0,5.0,202,0,0,199,2025-11-24T03:33:54Z
322343,1763955414000,7,10,6,0,4.5,203,0,0,199,2025-11-24T03:36:54Z
322344,1763955954000,8,10,6,0,4.5,204,0,0,192,2025-11-24T03:45:54Z
322345,1763956134000,8,11,7,0,4.5,205,0,0,194,2025-11-24T03:48:54Z
