timestamp,WindForecastAvr,WindForecastMax,Temperature,Pressure,WindDirection,Rain,RH,Clouds,low_cloud_cover,medium_cloud_cover,high_cloud_cover,cloud_base,global_radiation,iso_time
1765288800000,10,19,12.0,1007,171,0,85,100,100,100,100,1511,0,2025-12-09T14:00:00Z
1765292400000,11,21,12.3,1007,179,0,83,100,100,100,100,1934,0,2025-12-09T15:00:00Z
1765296000000,9,18,12.7,1007,197,0,79,100,100,100,99,1714,0,2025-12-09T16:00:00Z
1765299600000,9,17,12.9,1007,205,0,77,100,100,99,100,1820,0,2025-12-09T17:00:00Z
1765303200000,14,25,13.0,1007,200,0,77,100,15,100,99,1933,0,2025-12-09T18:00:00Z
1765306800000,13,23,12.6,1006,189,0,77,100,98,100,100,1508,0,2025-12-09T19:00:00Z
1765310400000,14,25,12.9,1007,197,0,77,100,100,100,99,760,0,2025-12-09T20:00:00Z
1765314000000,12,23,12.4,1007,202,0,89,100,100,100,100,693,0,2025-12-09T21:00:00Z
1765317600000,13,23,12.7,1008,205,0,90,100,100,100,100,407,0,2025-12-09T22:00:00Z
1765321200000,13,23,13.2,1008,215,0,90,100,100,100,100,512,0,2025-12-09T23:00:00Z
1765324800000,16,29,13.6,1009,229,0,88,99,99,5,90,1053,0,2025-12-10T00:00:00Z
1765328400000,15,29,12.9,1010,231,0,89,67,2,0,66,9999,0,2025-12-10T01:00:00Z
1765332000000,12,26,12.3,1011,230,0,88,97,0,0,97,10756,0,2025-12-10T02:00:00Z
1765335600000,14,25,12.5,1011,230,0,89,100,14,0,100,9293,0,2025-12-10T03:00:00Z
1765339200000,11,25,12.3,1011,232,0,88,100,0,1,100,6445,0,2025-12-10T04:00:00Z
1765342800000,13,23,12.6,1012,231,0,88,85,76,2,37,9999,0,2025-12-10T05:00:00Z
1765346400000,12,23,12.3,1012,228,0,88,89,4,33,83,9999,0,2025-12-10T06:00:00Z
1765350000000,10,21,12.1,1013,224,0,88,67,0,6,65,9999,0,2025-12-10T07:00:00Z
1765353600000,10,19,12.0,1014,222,0,88,89,9,18,86,9999,4236,2025-12-10T08:00:00Z
1765357200000,12,21,12.3,1014,223,0,86,100,0,13,100,5961,40291,2025-12-10T09:00:00Z
1765360800000,11,21,12.4,1015,227,0,86,100,33,16,100,5952,64343,2025-12-10T10:00:00Z
1765364400000,14,24,12.5,1016,232,0,84,100,64,5,100,5946,2666,2025-12-10T11:00:00Z
1765368000000,13,25,12.5,1015,226,0,84,78,2,4,76,9999,47709,2025-12-10T12:00:00Z
1765371600000,15,26,12.5,1015,231,0,83,54,9,0,49,9999,53278,2025-12-10T13:00:00Z
1765375200000,15,27,12.2,1016,229,0,85,3,3,0,0,9999,1074,2025-12-10T14:00:00Z
1765378800000,16,27,11.9,1017,235,0,86,100,3,0,100,6856,36948,2025-12-10T15:00:00Z
1765382400000,14,28,11.2,1017,238,0,88,35,0,0,35,9999,44542,2025-12-10T16:00:00Z
1765386000000,14,25,10.9,1018,240,0,89,3,0,0,3,9999,44542,2025-12-10T17:00:00Z
