log_id,timestamp,WindForecastAvr,WindForecastMax,Temperature,row_id,WindDirection,iso_time
15868,1761048000000,11,24,15.3,40,241,2025-10-21T12:00:00Z
15869,1761051600000,11,21,14.7,41,229,2025-10-21T13:00:00Z
15870,1761055200000,12,21,15.3,42,226,2025-10-21T14:00:00Z
15871,1761058800000,12,23,15.1,43,214,2025-10-21T15:00:00Z
15872,1761062400000,13,28,14.3,44,205,2025-10-21T16:00:00Z
15873,1761066000000,12,22,13.9,45,205,2025-10-21T17:00:00Z
15874,1761069600000,11,21,13.4,46,199,2025-10-21T18:00:00Z
15875,1761073200000,11,19,13.3,47,200,2025-10-21T19:00:00Z
15876,1761076800000,12,22,13.2,48,208,2025-10-21T20:00:00Z
15877,1761080400000,9,20,12.9,49,211,2025-10-21T21:00:00Z
15878,1761084000000,9,16,12.8,50,211,2025-10-21T22:00:00Z
15879,1761087600000,8,15,13.2,51,221,2025-10-21T23:00:00Z
15880,1761091200000,8,16,13.2,52,241,2025-10-22T00:00:00Z
15881,1761094800000,8,15,13.7,53,253,2025-10-22T01:00:00Z
15882,1761098400000,8,15,13.7,54,254,2025-10-22T02:00:00Z
15883,1761102000000,8,15,13.6,55,247,2025-10-22T03:00:00Z
15884,1761105600000,7,16,13.4,56,257,2025-10-22T04:00:00Z
15885,1761109200000,6,13,12.8,57,267,2025-10-22T05:00:00Z
15886,1761112800000,7,12,12.6,58,276,2025-10-22T06:00:00Z
15887,1761116400000,6,12,12.2,59,279,2025-10-22T07:00:00Z
15888,1761120000000,6,9,13.2,60,278,2025-10-22T08:00:00Z
15889,1761123600000,7,13,14.0,61,268,2025-10-22T09:00:00Z
15890,1761127200000,7,13,14.4,62,262,2025-10-22T10:00:00Z
15891,1761130800000,7,14,14.6,63,254,2025-10-22T11:00:00Z
15892,1761134400000,8,14,14.6,64,255,2025-10-22T12:00:00Z
