log_id,timestamp,WindForecastAvr,WindForecastMax,Temperature,row_id,WindDirection,iso_time
15652,1760270400000,5,11,15.6,40,348,2025-10-12T12:00:00Z
15653,1760274000000,6,11,15.7,41,344,2025-10-12T13:00:00Z
15654,1760277600000,6,12,15.8,42,349,2025-10-12T14:00:00Z
15655,1760281200000,4,9,16.0,43,322,2025-10-12T15:00:00Z
15656,1760284800000,7,14,15.4,44,348,2025-10-12T16:00:00Z
15657,1760288400000,6,12,15.5,45,351,2025-10-12T17:00:00Z
15658,1760292000000,8,14,15.5,46,3,2025-10-12T18:00:00Z
15659,1760295600000,6,11,15.0,47,351,2025-10-12T19:00:00Z
15660,1760299200000,8,14,15.2,48,354,2025-10-12T20:00:00Z
15661,1760302800000,8,14,15.2,49,9,2025-10-12T21:00:00Z
15662,1760306400000,6,14,15.0,50,17,2025-10-12T22:00:00Z
15663,1760310000000,5,11,14.8,51,13,2025-10-12T23:00:00Z
15664,1760313600000,6,10,14.8,52,15,2025-10-13T00:00:00Z
15665,1760317200000,3,10,14.7,53,15,2025-10-13T01:00:00Z
15666,1760320800000,4,8,14.8,54,8,2025-10-13T02:00:00Z
15667,1760324400000,6,10,14.8,55,9,2025-10-13T03:00:00Z
15668,1760328000000,7,12,14.6,56,27,2025-10-13T04:00:00Z
15669,1760331600000,5,13,14.6,57,22,2025-10-13T05:00:00Z
15670,1760335200000,5,10,14.7,58,33,2025-10-13T06:00:00Z
15671,1760338800000,5,9,14.7,59,41,2025-10-13T07:00:00Z
15672,1760342400000,5,9,15.0,60,37,2025-10-13T08:00:00Z
15673,1760346000000,5,10,15.4,61,37,2025-10-13T09:00:00Z
15674,1760349600000,7,13,15.4,62,44,2025-10-13T10:00:00Z
15675,1760353200000,6,13,15.6,63,50,2025-10-13T11:00:00Z
15676,1760356800000,7,12,15.9,64,47,2025-10-13T12:00:00Z
