log_id,timestamp,AverageWind,MaxWind,MinWind,WaterTemperatuur,AccuTemperatuur,row_id,longitude,latitude,WindDirection,iso_time
321328,1763600408000,2,3,2,0,2.5,157,0,0,19,2025-11-20T01:00:08Z
321329,1763600588000,2,3,2,0,2.5,158,0,0,19,2025-11-20T01:03:08Z
321330,1763600769000,3,3,2,0,2.5,159,0,0,19,2025-11-20T01:06:09Z
321332,1763601669000,11,16,5,0,2.5,160,0,0,316,2025-11-20T01:21:09Z
321333,1763601848000,11,13,9,0,2.5,161,0,0,325,2025-11-20T01:24:08Z
321334,1763602389000,11,14,7,0,2.5,162,0,0,309,2025-11-20T01:33:09Z
321335,1763602569000,11,14,9,0,2.5,163,0,0,305,2025-11-20T01:36:09Z
321336,1763603289000,10,14,6,0,2.5,164,0,0,329,2025-11-20T01:48:09Z
321337,1763603469000,11,16,8,0,2.5,165,0,0,347,2025-11-20T01:51:09Z
321338,1763603649000,11,14,8,0,2.5,166,0,0,348,2025-11-20T01:54:09Z
321339,1763604189000,11,15,8,0,4.5,167,0,0,339,2025-11-20T02:03:09Z
321340,1763604729000,10,13,8,0,4.5,168,0,0,344,2025-11-20T02:12:09Z
321341,1763605089000,12,15,10,0,4.5,169,0,0,352,2025-11-20T02:18:09Z
321342,1763605989000,12,15,10,0,4.5,170,0,0,6,2025-11-20T02:33:09Z
321343,1763606170000,11,13,9,0,5.0,171,0,0,5,2025-11-20T02:36:10Z
321344,1763606349000,10,12,7,0,5.0,172,0,0,357,2025-11-20T02:39:09Z
321345,1763606529000,10,14,8,0,5.0,173,0,0,358,2025-11-20T02:42:09Z
321346,1763606890000,8,11,7,0,5.0,174,0,0,349,2025-11-20T02:48:10Z
321347,1763607430000,6,8,5,0,5.0,175,0,0,353,2025-11-20T02:57:10Z
321348,1763607610000,5,7,4,0,5.0,176,0,0,353,2025-11-20T03:00:10Z
321349,1763607790000,5,7,4,0,5.0,177,0,0,352,2025-11-20T03:03:10Z
321350,1763608150000,5,6,4,0,5.0,178,0,0,332,2025-11-20T03:09:10Z
321351,1763608330000,5,6,4,0,5.0,179,0,0,321,2025-11-20T03:12:10Z
321352,1763608509000,4,6,4,0,4.0,180,0,0,311,2025-11-20T03:15:09Z
321353,1763608870000,3,4,3,0,4.0,181,0,0,308,2025-11-20T03:21:10Z
321354,1763609050000,3,4,3,0,4.0,182,0,0,308,2025-11-20T03:24:10Z
321355,1763609230000,3,4,3,0,4.0,183,0,0,307,2025-11-20T03:27:10Z
321356,1763609410000,3,4,3,0,4.0,184,0,0,305,2025-11-20T03:30:10Z
321357,1763609590000,3,4,2,0,4.0,185,0,0,305,2025-11-20T03:33:10Z
321358,1763609770000,3,3,2,0,4.0,186,0,0,305,2025-11-20T03:36:10Z
321359,1763610310000,2,3,1,0,4.0,187,0,0,305,2025-11-20T03:45:10Z
321360,1763610490000,2,3,2,0,3.5,188,0,0,305,2025-11-20T03:48:10Z
321361,1763610850000,2,3,2,0,3.5,189,0,0,305,2025-11-20T03:54:10Z
321362,1763611210000,3,6,1,0,3.5,190,0,0,321,2025-11-20T04:00:10Z
321363,1763611930000,2,3,1,0,3.5,191,0,0,19,2025-11-20T04:12:10Z
321364,1763612110000,1,3,0,0,3.0,192,0,0,19,2025-11-20T04:15:10Z
321365,1763612470000,3,3,3,0,3.0,193,0,0,19,2025-11-20T04:21:10Z
321366,1763612650000,2,3,2,0,3.5,194,0,0,19,2025-11-20T04:24:10Z
321367,1763613192000,1,2,1,0,3.5,195,0,0,19,2025-11-20T04:33:12Z
321369,1763614091000,1,3,0,0,3.5,196,0,0,19,2025-11-20T04:48:11Z
321370,1763614631000,2,3,1,0,3.5,197,0,0,19,2025-11-20T04:57:11Z
321371,1763614811000,2,3,1,0,3.5,198,0,0,19,2025-11-20T05:00:11Z
321372,1763615531000,0,2,0,0,3.5,199,0,0,19,2025-11-20T05:12:11Z
321373,1763616070000,0,0,0,0,3.5,200,0,0,19,2025-11-20T05:21:10Z
321374,1763616251000,0,0,0,0,3.5,201,0,0,19,2025-11-20T05:24:11Z
321375,1763616611000,1,2,0,0,3.5,202,0,0,19,2025-11-20T05:30:11Z
321376,1763616970000,1,2,1,0,3.5,203,0,0,19,2025-11-20T05:36:10Z
321377,1763617511000,5,7,3,0,3.0,204,0,0,198,2025-11-20T05:45:11Z
321378,1763617690000,4,6,3,0,3.0,205,0,0,197,2025-11-20T05:48:10Z
321379,1763618051000,6,7,5,0,3.0,206,0,0,197,2025-11-20T05:54:11Z
321380,1763618411000,5,6,4,0,3.0,207,0,0,193,2025-11-20T06:00:11Z
321381,1763618951000,4,6,3,0,3.0,208,0,0,193,2025-11-20T06:09:11Z
321382,1763619131000,4,6,3,0,3.0,209,0,0,196,2025-11-20T06:12:11Z
321383,1763619851000,4,6,3,0,3.0,210,0,0,196,2025-11-20T06:24:11Z
321384,1763620391000,4,7,3,0,3.0,211,0,0,195,2025-11-20T06:33:11Z
321385,1763620571000,4,5,3,0,3.0,212,0,0,195,2025-11-20T06:36:11Z
321386,1763621111000,3,5,3,0,3.0,213,0,0,195,2025-11-20T06:45:11Z
321387,1763621291000,3,4,2,0,3.0,214,0,0,195,2025-11-20T06:48:11Z
321388,1763621471000,4,5,3,0,3.0,215,0,0,195,2025-11-20T06:51:11Z
321389,1763621831000,5,6,4,0,3.0,216,0,0,203,2025-11-20T06:57:11Z
321390,1763622011000,5,7,4,0,3.0,217,0,0,206,2025-11-20T07:00:11Z
321391,1763622731000,1,3,1,0,3.0,218,0,0,208,2025-11-20T07:12:11Z
321392,1763622912000,3,4,1,0,3.5,219,0,0,207,2025-11-20T07:15:12Z
321393,1763623272000,2,3,1,0,3.5,220,0,0,208,2025-11-20T07:21:12Z
321394,1763623451000,2,3,1,0,3.5,221,0,0,208,2025-11-20T07:24:11Z
321395,1763623632000,0,1,0,0,3.0,222,0,0,208,2025-11-20T07:27:12Z
321396,1763624171000,1,3,1,0,3.0,223,0,0,208,2025-11-20T07:36:11Z
321397,1763624712000,3,4,2,0,3.0,224,0,0,261,2025-11-20T07:45:12Z
321398,1763624891000,3,6,1,0,3.0,225,0,0,329,2025-11-20T07:48:11Z
321399,1763625252000,2,6,0,0,3.0,226,0,0,320,2025-11-20T07:54:12Z
321400,1763625612000,4,5,2,0,3.0,227,0,0,195,2025-11-20T08:00:12Z
321401,1763626332000,2,3,0,0,3.0,228,0,0,195,2025-11-20T08:12:12Z
321402,1763626512000,3,4,2,0,3.0,229,0,0,195,2025-11-20T08:15:12Z
321403,1763626692000,2,3,1,0,3.0,230,0,0,195,2025-11-20T08:18:12Z
321404,1763627052000,4,5,3,0,2.0,231,0,0,195,2025-11-20T08:24:12Z
321405,1763627772000,2,4,0,0,2.0,232,0,0,188,2025-11-20T08:36:12Z
321406,1763627952000,2,3,1,0,2.0,233,0,0,187,2025-11-20T08:39:12Z
321407,1763628132000,1,3,0,0,2.0,234,0,0,187,2025-11-20T08:42:12Z
321408,1763628492000,2,4,1,0,2.0,235,0,0,187,2025-11-20T08:48:12Z
321409,1763629032000,1,3,0,0,2.0,236,0,0,187,2025-11-20T08:57:12Z
321410,1763629752000,3,3,1,0,2.0,237,0,0,187,2025-11-20T09:09:12Z
321411,1763630473000,3,4,2,0,2.0,238,0,0,187,2025-11-20T09:21:13Z
321412,1763630652000,3,6,2,0,2.0,239,0,0,186,2025-11-20T09:24:12Z
321413,1763631193000,3,4,1,0,2.0,240,0,0,186,2025-11-20T09:33:13Z
321414,1763631373000,2,4,0,0,2.0,241,0,0,186,2025-11-20T09:36:13Z
321415,1763631553000,3,5,0,0,2.5,242,0,0,167,2025-11-20T09:39:13Z
321416,1763631913000,2,3,1,0,2.5,243,0,0,156,2025-11-20T09:45:13Z
321417,1763632092000,3,4,2,0,2.5,244,0,0,156,2025-11-20T09:48:12Z
321418,1763632453000,3,5,1,0,2.5,245,0,0,156,2025-11-20T09:54:13Z
321419,1763632633000,3,5,3,0,3.0,246,0,0,156,2025-11-20T09:57:13Z
321420,1763632813000,3,3,1,0,3.0,247,0,0,156,2025-11-20T10:00:13Z
321421,1763633533000,3,4,2,0,3.0,248,0,0,156,2025-11-20T10:12:13Z
321422,1763633713000,3,4,3,0,3.0,249,0,0,156,2025-11-20T10:15:13Z
321423,1763634073000,4,5,3,0,3.0,250,0,0,156,2025-11-20T10:21:13Z
321424,1763634253000,4,6,3,0,3.0,251,0,0,157,2025-11-20T10:24:13Z
321425,1763634433000,5,7,3,0,3.0,252,0,0,179,2025-11-20T10:27:13Z
321426,1763634793000,6,8,5,0,3.0,253,0,0,194,2025-11-20T10:33:13Z
321427,1763634973000,6,8,5,0,3.0,254,0,0,199,2025-11-20T10:36:13Z
321428,1763635333000,6,7,4,0,3.0,255,0,0,206,2025-11-20T10:42:13Z
321429,1763635873000,7,8,6,0,3.0,256,0,0,208,2025-11-20T10:51:13Z
321430,1763636413000,7,9,6,0,3.0,257,0,0,204,2025-11-20T11:00:13Z
321431,1763636953000,8,10,7,0,3.0,258,0,0,206,2025-11-20T11:09:13Z
321432,1763637133000,8,11,7,0,3.0,259,0,0,205,2025-11-20T11:12:13Z
321433,1763637853000,6,9,4,0,3.0,260,0,0,197,2025-11-20T11:24:13Z
321434,1763638034000,7,10,4,0,3.0,261,0,0,201,2025-11-20T11:27:14Z
321435,1763638393000,6,8,5,0,3.5,262,0,0,209,2025-11-20T11:33:13Z
321436,1763638574000,6,8,4,0,3.5,263,0,0,204,2025-11-20T11:36:14Z
321437,1763639293000,7,8,6,0,3.5,264,0,0,201,2025-11-20T11:48:13Z
321438,1763639473000,7,8,6,0,3.5,265,0,0,202,2025-11-20T11:51:13Z
321439,1763639653000,5,6,4,0,3.5,266,0,0,208,2025-11-20T11:54:13Z
321440,1763639834000,6,8,5,0,4.0,267,0,0,210,2025-11-20T11:57:14Z
321441,1763640014000,7,8,5,0,3.5,268,0,0,211,2025-11-20T12:00:14Z
321442,1763640553000,6,8,5,0,3.5,269,0,0,210,2025-11-20T12:09:13Z
321443,1763640734000,6,8,5,0,3.5,270,0,0,208,2025-11-20T12:12:14Z
321444,1763640914000,5,7,4,0,3.5,271,0,0,205,2025-11-20T12:15:14Z
321445,1763641274000,4,5,3,0,3.5,272,0,0,213,2025-11-20T12:21:14Z
321446,1763641454000,3,4,2,0,3.5,273,0,0,211,2025-11-20T12:24:14Z
321447,1763641634000,2,5,1,0,3.5,274,0,0,210,2025-11-20T12:27:14Z
321448,1763641994000,3,4,2,0,3.5,275,0,0,210,2025-11-20T12:33:14Z
321449,1763642714000,3,4,2,0,3.5,276,0,0,210,2025-11-20T12:45:14Z
321450,1763643434000,3,4,2,0,3.5,277,0,0,209,2025-11-20T12:57:14Z
321451,1763643614000,3,5,2,0,3.5,278,0,0,208,2025-11-20T13:00:14Z
321452,1763645054000,5,7,3,0,3.5,279,0,0,201,2025-11-20T13:24:14Z
321453,1763645594000,3,3,2,0,3.5,280,0,0,199,2025-11-20T13:33:14Z
321454,1763645774000,3,3,2,0,3.5,281,0,0,199,2025-11-20T13:36:14Z
321455,1763646314000,2,3,1,0,4.5,282,0,0,199,2025-11-20T13:45:14Z
321456,1763646495000,2,3,1,0,4.5,283,0,0,199,2025-11-20T13:48:15Z
321457,1763646855000,2,3,1,0,4.5,284,0,0,199,2025-11-20T13:54:15Z
321458,1763647215000,3,4,2,0,4.5,285,0,0,199,2025-11-20T14:00:15Z
321459,1763647395000,3,4,3,0,5.0,286,0,0,199,2025-11-20T14:03:15Z
321460,1763647754000,4,6,3,0,5.5,287,0,0,199,2025-11-20T14:09:14Z
321461,1763647935000,4,6,3,0,5.5,288,0,0,199,2025-11-20T14:12:15Z
321462,1763648294000,3,5,2,0,5.5,289,0,0,199,2025-11-20T14:18:14Z
321463,1763648655000,4,6,3,0,5.5,290,0,0,198,2025-11-20T14:24:15Z
321464,1763648835000,4,7,3,0,6.0,291,0,0,167,2025-11-20T14:27:15Z
321465,1763649195000,4,6,3,0,6.0,292,0,0,167,2025-11-20T14:33:15Z
321466,1763649374000,4,6,3,0,6.0,293,0,0,167,2025-11-20T14:36:14Z
321467,1763649555000,4,6,3,0,5.5,294,0,0,167,2025-11-20T14:39:15Z
321468,1763649915000,4,7,3,0,5.0,295,0,0,168,2025-11-20T14:45:15Z
321469,1763650095000,5,6,3,0,5.0,296,0,0,168,2025-11-20T14:48:15Z
321470,1763650275000,5,7,3,0,4.5,297,0,0,169,2025-11-20T14:51:15Z
321471,1763650635000,4,7,3,0,4.0,298,0,0,167,2025-11-20T14:57:15Z
321472,1763650995000,4,6,3,0,4.0,299,0,0,181,2025-11-20T15:03:15Z
321473,1763651355000,6,11,3,0,4.0,300,0,0,192,2025-11-20T15:09:15Z
321474,1763651535000,11,19,6,0,4.0,301,0,0,280,2025-11-20T15:12:15Z
321475,1763651715000,7,11,4,0,4.0,302,0,0,304,2025-11-20T15:15:15Z
321476,1763652075000,7,10,5,0,4.0,303,0,0,313,2025-11-20T15:21:15Z
321477,1763652255000,7,10,5,0,4.0,304,0,0,313,2025-11-20T15:24:15Z
321478,1763652975000,5,7,3,0,4.0,305,0,0,321,2025-11-20T15:36:15Z
321479,1763653695000,1,2,1,0,4.0,306,0,0,1,2025-11-20T15:48:15Z
321480,1763654416000,0,0,0,0,4.0,307,0,0,1,2025-11-20T16:00:16Z
321481,1763654595000,0,1,0,0,4.0,308,0,0,1,2025-11-20T16:03:15Z
321482,1763654956000,0,0,0,0,4.0,309,0,0,1,2025-11-20T16:09:16Z
321483,1763655135000,0,0,0,0,4.0,310,0,0,1,2025-11-20T16:12:15Z
321484,1763655316000,0,0,0,0,4.0,311,0,0,1,2025-11-20T16:15:16Z
321485,1763655856000,1,2,1,0,4.0,312,0,0,1,2025-11-20T16:24:16Z
321486,1763656035000,2,3,1,0,4.0,313,0,0,1,2025-11-20T16:27:15Z
321487,1763656576000,4,6,3,0,4.0,314,0,0,243,2025-11-20T16:36:16Z
321488,1763656756000,5,6,4,0,4.0,315,0,0,216,2025-11-20T16:39:16Z
321489,1763656936000,6,7,5,0,4.0,316,0,0,208,2025-11-20T16:42:16Z
321490,1763657296000,3,4,2,0,4.0,317,0,0,206,2025-11-20T16:48:16Z
321491,1763657836000,3,5,3,0,4.0,318,0,0,205,2025-11-20T16:57:16Z
321492,1763658015000,3,4,3,0,4.0,319,0,0,204,2025-11-20T17:00:15Z
321493,1763658196000,4,5,3,0,4.0,320,0,0,201,2025-11-20T17:03:16Z
321494,1763658736000,3,5,2,0,4.0,321,0,0,177,2025-11-20T17:12:16Z
321495,1763659276000,2,4,1,0,4.0,322,0,0,165,2025-11-20T17:21:16Z
321496,1763659456000,2,3,1,0,4.0,323,0,0,162,2025-11-20T17:24:16Z
321497,1763659816000,5,7,3,0,4.0,324,0,0,150,2025-11-20T17:30:16Z
321498,1763660356000,5,8,3,0,4.0,325,0,0,131,2025-11-20T17:39:16Z
321499,1763660716000,5,7,3,0,4.0,326,0,0,133,2025-11-20T17:45:16Z
321500,1763660896000,4,6,2,0,4.0,327,0,0,133,2025-11-20T17:48:16Z
321501,1763661436000,4,6,2,0,2.5,328,0,0,133,2025-11-20T17:57:16Z
321502,1763661616000,4,6,3,0,2.5,329,0,0,132,2025-11-20T18:00:16Z
321503,1763662157000,4,6,3,0,2.5,330,0,0,140,2025-11-20T18:09:17Z
321504,1763662336000,4,7,3,0,2.5,331,0,0,141,2025-11-20T18:12:16Z
321505,1763662517000,4,6,2,0,2.5,332,0,0,142,2025-11-20T18:15:17Z
321506,1763662876000,2,4,1,0,2.5,333,0,0,142,2025-11-20T18:21:16Z
321507,1763663057000,2,3,1,0,2.5,334,0,0,142,2025-11-20T18:24:17Z
321508,1763663596000,6,8,5,0,2.5,335,0,0,204,2025-11-20T18:33:16Z
321509,1763663776000,5,6,4,0,2.5,336,0,0,208,2025-11-20T18:36:16Z
321510,1763664497000,3,3,2,0,2.5,337,0,0,214,2025-11-20T18:48:17Z
321511,1763665037000,1,2,0,0,2.5,338,0,0,214,2025-11-20T18:57:17Z
321512,1763665217000,2,3,1,0,2.5,339,0,0,214,2025-11-20T19:00:17Z
321513,1763665397000,2,3,2,0,2.5,340,0,0,214,2025-11-20T19:03:17Z
321514,1763665577000,3,4,2,0,2.5,341,0,0,214,2025-11-20T19:06:17Z
321515,1763665757000,3,3,2,0,2.5,342,0,0,214,2025-11-20T19:09:17Z
321516,1763665937000,3,3,2,0,2.5,343,0,0,214,2025-11-20T19:12:17Z
321517,1763666477000,3,4,3,0,2.5,344,0,0,213,2025-11-20T19:21:17Z
321518,1763667017000,2,2,1,0,2.5,345,0,0,213,2025-11-20T19:30:17Z
321519,1763667198000,1,2,1,0,2.5,346,0,0,213,2025-11-20T19:33:18Z
321520,1763667377000,1,2,1,0,2.5,347,0,0,213,2025-11-20T19:36:17Z
321521,1763667557000,1,2,1,0,2.5,348,0,0,213,2025-11-20T19:39:17Z
321522,1763667918000,2,3,1,0,2.5,349,0,0,213,2025-11-20T19:45:18Z
321523,1763668097000,3,4,3,0,2.5,350,0,0,213,2025-11-20T19:48:17Z
321524,1763668278000,3,4,3,0,2.5,351,0,0,213,2025-11-20T19:51:18Z
321525,1763668637000,4,4,3,0,2.5,352,0,0,211,2025-11-20T19:57:17Z
321526,1763668818000,4,5,3,0,2.5,353,0,0,211,2025-11-20T20:00:18Z
321527,1763669358000,3,3,2,0,2.5,354,0,0,210,2025-11-20T20:09:18Z
321528,1763669537000,3,3,2,0,2.5,355,0,0,210,2025-11-20T20:12:17Z
321529,1763669718000,3,4,2,0,2.5,356,0,0,210,2025-11-20T20:15:18Z
321530,1763670077000,2,3,1,0,2.5,357,0,0,210,2025-11-20T20:21:17Z
321531,1763670258000,2,3,1,0,2.0,358,0,0,210,2025-11-20T20:24:18Z
321532,1763670798000,0,2,0,0,2.0,359,0,0,210,2025-11-20T20:33:18Z
321533,1763670978000,2,2,0,0,2.0,360,0,0,210,2025-11-20T20:36:18Z
321534,1763671159000,2,2,1,0,2.0,361,0,0,210,2025-11-20T20:39:19Z
321535,1763671338000,1,2,1,0,2.0,362,0,0,210,2025-11-20T20:42:18Z
321536,1763671518000,1,2,1,0,2.0,363,0,0,210,2025-11-20T20:45:18Z
321537,1763671697000,1,2,1,0,2.0,364,0,0,210,2025-11-20T20:48:17Z
321538,1763671877000,0,1,0,0,1.5,365,0,0,210,2025-11-20T20:51:17Z
321539,1763672238000,0,0,0,0,1.5,366,0,0,210,2025-11-20T20:57:18Z
321540,1763672418000,0,0,0,0,1.5,367,0,0,210,2025-11-20T21:00:18Z
