timestamp,WindForecastAvr,WindForecastMax,Temperature,Pressure,WindDirection,Rain,RH,Clouds,low_cloud_cover,medium_cloud_cover,high_cloud_cover,cloud_base,global_radiation,iso_time
1772269200000,13,24,10.1,1012,198,0.0,81,100,100,90,13,1671,0,2026-02-28T09:00:00Z
1772272800000,14,25,10.0,1012,196,0.0,79,14,11,3,0,747,0,2026-02-28T10:00:00Z
1772276400000,15,28,9.7,1011,193,0.0,79,99,99,9,0,620,0,2026-02-28T11:00:00Z
1772280000000,17,32,9.1,1012,199,0.0,87,100,100,0,0,400,0,2026-02-28T12:00:00Z
1772283600000,16,30,8.9,1012,228,0.0,90,100,100,1,0,265,0,2026-02-28T13:00:00Z
1772287200000,18,33,8.8,1013,226,0.0,86,100,100,0,0,400,0,2026-02-28T14:00:00Z
1772290800000,19,34,8.0,1015,251,0.0,89,100,100,5,0,306,0,2026-02-28T15:00:00Z
1772294400000,15,27,7.0,1016,268,0.0,88,100,100,100,0,397,0,2026-02-28T16:00:00Z
1772298000000,15,26,7.0,1018,259,0.0,83,4,0,4,0,9999,0,2026-02-28T17:00:00Z
1772301600000,12,26,6.9,1019,264,0.0,85,100,100,0,0,614,8640,2026-02-28T18:00:00Z
1772305200000,11,21,7.3,1020,277,0.0,85,100,100,0,5,500,8646,2026-02-28T19:00:00Z
1772308800000,6,19,6.4,1020,264,0.0,86,2,1,1,0,9999,8630,2026-02-28T20:00:00Z
1772312400000,4,11,5.7,1021,242,0.0,89,1,0,0,0,9999,8630,2026-02-28T21:00:00Z
1772316000000,4,6,5.4,1021,198,0.0,89,100,100,100,0,879,8630,2026-02-28T22:00:00Z
1772319600000,6,10,6.3,1021,183,0.0,90,99,28,99,0,2341,8630,2026-02-28T23:00:00Z
1772323200000,6,10,6.6,1021,207,0.0,92,99,99,12,0,741,8630,2026-03-01T00:00:00Z
1772326800000,6,11,6.3,1021,208,0.0,91,19,19,0,0,9999,8630,2026-03-01T01:00:00Z
1772330400000,6,11,6.0,1021,205,0.0,94,21,10,0,12,9999,8630,2026-03-01T02:00:00Z
1772334000000,7,11,5.5,1021,193,0.0,95,8,8,0,0,9999,8630,2026-03-01T03:00:00Z
1772337600000,7,12,5.1,1021,194,0.0,95,84,84,0,0,152,8630,2026-03-01T04:00:00Z
1772341200000,7,12,4.5,1021,192,0.0,95,11,11,0,0,9999,8630,2026-03-01T05:00:00Z
1772344800000,6,11,4.2,1021,184,0.0,95,1,1,0,0,9999,8630,2026-03-01T06:00:00Z
1772348400000,6,11,4.1,1021,176,0.0,93,4,4,0,0,9999,39568,2026-03-01T07:00:00Z
1772352000000,8,14,5.6,1021,173,0.0,89,57,57,0,0,9999,50338,2026-03-01T08:00:00Z
1772355600000,10,17,7.4,1021,182,0.0,86,0,0,0,0,9999,53065,2026-03-01T09:00:00Z
1772359200000,10,19,9.0,1021,185,0.0,83,2,0,0,1,9999,4535,2026-03-01T10:00:00Z
1772362800000,13,23,10.5,1020,193,0.0,76,0,0,0,0,9999,30164,2026-03-01T11:00:00Z
1772366400000,14,26,10.9,1020,197,0.0,72,100,15,100,82,3508,50674,2026-03-01T12:00:00Z
1772370000000,14,27,10.1,1019,195,0.0,74,100,37,100,99,2001,37027,2026-03-01T13:00:00Z
1772373600000,13,25,8.9,1019,194,0.3,84,100,100,100,80,680,32507,2026-03-01T14:00:00Z
1772377200000,13,24,8.6,1018,191,0.5,89,100,100,100,39,618,30853,2026-03-01T15:00:00Z
1772380800000,14,25,8.8,1018,195,0.2,89,100,100,100,6,451,5008,2026-03-01T16:00:00Z
1772384400000,13,24,9.0,1018,201,0.1,89,100,100,100,0,400,17699,2026-03-01T17:00:00Z
1772388000000,13,24,9.1,1018,208,0.1,90,100,100,87,0,401,17868,2026-03-01T18:00:00Z
1772391600000,12,23,9.2,1019,208,0.0,90,100,100,98,0,401,17868,2026-03-01T19:00:00Z
1772395200000,11,21,9.3,1019,207,0.0,89,100,100,100,26,505,17868,2026-03-01T20:00:00Z
1772398800000,11,20,9.3,1019,201,0.0,90,100,100,100,83,505,17868,2026-03-01T21:00:00Z
1772402400000,10,19,9.2,1019,197,0.0,89,100,97,100,97,816,17868,2026-03-01T22:00:00Z
1772406000000,10,18,9.1,1020,196,0.0,88,99,84,0,97,816,17868,2026-03-01T23:00:00Z
1772409600000,9,17,9.0,1019,190,0.0,87,99,97,0,92,1041,17868,2026-03-02T00:00:00Z
1772413200000,9,16,8.7,1019,191,0.0,87,96,42,0,93,9999,17868,2026-03-02T01:00:00Z
1772416800000,8,15,8.6,1019,187,0.0,86,81,11,0,79,9999,17868,2026-03-02T02:00:00Z
1772420400000,7,14,7.7,1019,180,0.0,87,100,0,0,100,8252,17868,2026-03-02T03:00:00Z
1772424000000,7,12,7.2,1019,172,0.0,87,100,0,0,100,8255,17868,2026-03-02T04:00:00Z
1772427600000,7,13,6.7,1019,170,0.0,88,99,0,0,99,10611,17868,2026-03-02T05:00:00Z
1772431200000,7,13,6.1,1018,162,0.0,88,89,0,0,89,9999,17868,2026-03-02T06:00:00Z
1772434800000,7,13,6.0,1019,166,0.0,86,99,0,0,99,11009,52678,2026-03-02T07:00:00Z
1772438400000,7,13,7.1,1019,166,0.0,83,99,0,0,99,10623,50230,2026-03-02T08:00:00Z
1772442000000,8,15,8.6,1019,163,0.0,79,98,0,0,98,10252,25543,2026-03-02T09:00:00Z
1772445600000,9,17,10.5,1019,170,0.0,72,88,0,0,88,10254,62113,2026-03-02T10:00:00Z
1772449200000,10,18,11.9,1019,170,0.0,69,100,0,0,100,7985,33066,2026-03-02T11:00:00Z
1772452800000,10,18,12.9,1019,174,0.0,67,100,0,0,100,8282,44924,2026-03-02T12:00:00Z
1772456400000,9,18,13.9,1019,178,0.0,66,100,0,0,100,7990,242,2026-03-02T13:00:00Z
1772460000000,8,17,14.4,1019,175,0.0,65,100,0,0,100,8282,60406,2026-03-02T14:00:00Z
1772463600000,7,15,14.6,1019,175,0.0,66,100,0,0,100,7991,20945,2026-03-02T15:00:00Z
1772467200000,7,13,14.3,1019,168,0.0,70,100,0,0,100,9228,63791,2026-03-02T16:00:00Z
1772470800000,6,12,13.3,1019,164,0.0,75,100,0,0,100,9229,52724,2026-03-02T17:00:00Z
1772474400000,5,10,11.6,1019,159,0.0,79,50,0,0,50,9999,456,2026-03-02T18:00:00Z
1772478000000,5,8,10.0,1020,153,0.0,83,96,0,0,96,9999,456,2026-03-02T19:00:00Z
1772481600000,5,8,9.3,1020,160,0.0,85,4,0,0,4,9999,456,2026-03-02T20:00:00Z
1772485200000,6,9,8.8,1020,166,0.0,86,0,0,0,0,9999,456,2026-03-02T21:00:00Z
1772488800000,4,9,7.8,1021,161,0.0,88,0,0,0,0,9999,456,2026-03-02T22:00:00Z
1772492400000,4,6,7.0,1022,159,0.0,88,0,0,0,0,9999,456,2026-03-02T23:00:00Z
1772496000000,4,6,6.6,1022,160,0.0,87,0,0,0,0,9999,456,2026-03-03T00:00:00Z
1772499600000,5,6,6.3,1022,171,0.0,88,0,0,0,0,9999,456,2026-03-03T01:00:00Z
