timestamp,WindForecastAvr,WindForecastMax,Temperature,Pressure,WindDirection,Rain,RH,Clouds,low_cloud_cover,medium_cloud_cover,high_cloud_cover,cloud_base,global_radiation,iso_time
1766844000000,2,5,4.3,1034,1,0.0,94,90,13,0,89,555,0,2025-12-27T14:00:00Z
1766847600000,2,3,4.8,1033,231,0.0,92,99,0,0,99,10083,0,2025-12-27T15:00:00Z
1766851200000,2,4,4.9,1034,313,0.0,92,96,20,0,95,616,0,2025-12-27T16:00:00Z
1766854800000,1,3,5.2,1033,245,0.0,92,100,0,0,100,742,0,2025-12-27T17:00:00Z
1766858400000,1,5,4.6,1034,284,0.0,95,99,22,0,99,558,0,2025-12-27T18:00:00Z
1766862000000,6,10,5.5,1034,23,0.0,93,100,100,0,99,677,0,2025-12-27T19:00:00Z
1766865600000,8,12,5.4,1034,21,0.0,90,100,100,0,98,740,0,2025-12-27T20:00:00Z
1766869200000,3,6,5.6,1034,355,0.0,90,98,5,0,98,741,0,2025-12-27T21:00:00Z
1766872800000,3,7,5.7,1034,347,0.0,87,98,3,0,98,808,0,2025-12-27T22:00:00Z
1766876400000,5,7,4.1,1033,354,0.0,89,99,71,0,99,879,0,2025-12-27T23:00:00Z
1766880000000,6,9,4.0,1032,10,0.0,87,99,46,0,99,11214,0,2025-12-28T00:00:00Z
1766883600000,6,9,4.7,1033,13,0.0,86,99,99,0,58,878,0,2025-12-28T01:00:00Z
1766887200000,5,9,4.7,1033,14,0.0,84,100,100,0,77,807,0,2025-12-28T02:00:00Z
1766890800000,4,8,4.8,1033,21,0.0,83,100,99,0,94,739,0,2025-12-28T03:00:00Z
1766894400000,3,7,4.4,1032,12,0.0,86,100,98,0,99,739,0,2025-12-28T04:00:00Z
1766898000000,4,5,3.5,1032,9,0.0,89,99,86,0,96,674,0,2025-12-28T05:00:00Z
1766901600000,5,6,2.9,1032,21,0.0,90,97,59,0,93,612,0,2025-12-28T06:00:00Z
1766905200000,5,8,2.3,1032,44,0.0,92,61,1,0,61,9999,0,2025-12-28T07:00:00Z
1766908800000,4,7,1.6,1033,58,0.0,92,24,2,0,23,9999,108,2025-12-28T08:00:00Z
1766912400000,4,7,2.1,1033,59,0.0,93,60,9,0,56,9999,18153,2025-12-28T09:00:00Z
1766916000000,4,8,3.1,1033,71,0.0,92,17,0,0,16,9999,19148,2025-12-28T10:00:00Z
1766919600000,3,8,4.2,1033,86,0.0,86,0,0,0,0,9999,9588,2025-12-28T11:00:00Z
1766923200000,4,7,5.1,1032,85,0.0,81,0,0,0,0,9999,55984,2025-12-28T12:00:00Z
1766926800000,5,8,5.3,1032,79,0.0,81,0,0,0,0,9999,2933,2025-12-28T13:00:00Z
1766930400000,6,10,5.1,1032,75,0.0,83,0,0,0,0,9999,22858,2025-12-28T14:00:00Z
1766934000000,6,11,4.2,1031,71,0.0,88,0,0,0,0,9999,5062,2025-12-28T15:00:00Z
1766937600000,6,11,2.3,1031,73,0.0,93,0,0,0,0,9999,38744,2025-12-28T16:00:00Z
1766941200000,5,9,0.5,1031,77,0.0,98,100,100,0,0,15,38744,2025-12-28T17:00:00Z
1766944800000,3,8,-0.4,1031,64,0.0,98,100,100,0,1,4,38744,2025-12-28T18:00:00Z
1766948400000,3,6,-1.0,1031,42,0.0,98,100,100,0,99,4,38744,2025-12-28T19:00:00Z
1766952000000,3,6,-1.3,1031,33,0.0,99,100,100,0,99,4,38744,2025-12-28T20:00:00Z
1766955600000,2,6,-1.4,1030,64,0.0,99,100,100,0,99,4,38744,2025-12-28T21:00:00Z
1766959200000,1,4,-2.0,1030,19,0.0,99,100,100,0,92,4,38744,2025-12-28T22:00:00Z
1766962800000,1,3,-2.4,1029,1,0.0,99,100,100,0,80,4,38744,2025-12-28T23:00:00Z
1766966400000,2,4,-2.1,1029,17,0.0,99,100,100,0,21,4,38744,2025-12-29T00:00:00Z
1766970000000,2,4,-1.2,1029,43,0.0,99,100,100,0,10,4,38744,2025-12-29T01:00:00Z
1766973600000,2,4,-0.4,1029,72,0.0,99,100,100,0,95,4,38744,2025-12-29T02:00:00Z
1766977200000,2,4,-0.3,1028,92,0.0,99,100,100,0,99,4,38744,2025-12-29T03:00:00Z
1766980800000,2,3,-0.1,1028,186,0.0,99,100,100,0,99,30,38744,2025-12-29T04:00:00Z
1766984400000,2,3,0.4,1027,260,0.0,97,100,100,0,94,947,38744,2025-12-29T05:00:00Z
1766988000000,2,3,1.3,1028,271,0.0,96,100,100,0,9,948,38744,2025-12-29T06:00:00Z
1766991600000,2,4,2.1,1027,243,0.0,94,100,100,0,0,875,38700,2025-12-29T07:00:00Z
1766995200000,2,3,2.8,1027,228,0.0,90,100,100,0,0,949,38777,2025-12-29T08:00:00Z
1766998800000,2,3,3.8,1027,247,0.0,87,100,100,0,29,949,17967,2025-12-29T09:00:00Z
1767002400000,2,3,4.9,1027,322,0.0,85,100,100,0,44,876,3540,2025-12-29T10:00:00Z
1767006000000,1,3,5.4,1027,288,0.0,82,100,100,0,97,950,17517,2025-12-29T11:00:00Z
1767009600000,3,4,5.2,1026,258,0.0,87,100,100,0,99,1027,29817,2025-12-29T12:00:00Z
1767013200000,3,5,6.2,1026,298,0.0,84,100,100,0,98,1028,1040,2025-12-29T13:00:00Z
1767016800000,5,8,6.5,1026,319,0.0,85,100,100,0,91,1029,32744,2025-12-29T14:00:00Z
1767020400000,6,10,6.5,1026,327,0.0,86,100,100,0,87,677,12684,2025-12-29T15:00:00Z
1767024000000,7,11,6.6,1026,337,0.0,87,100,100,0,95,1281,16937,2025-12-29T16:00:00Z
1767027600000,7,14,6.9,1026,1,0.1,90,100,100,0,88,677,16937,2025-12-29T17:00:00Z
1767031200000,5,12,6.5,1026,352,0.7,94,100,100,0,99,398,16937,2025-12-29T18:00:00Z
1767034800000,7,15,6.6,1026,17,0.2,84,100,98,0,100,1559,16937,2025-12-29T19:00:00Z
1767038400000,7,13,5.9,1027,20,0.0,80,99,88,0,95,1460,16937,2025-12-29T20:00:00Z
1767042000000,6,11,5.3,1027,13,0.0,81,51,48,0,5,9999,16937,2025-12-29T21:00:00Z
1767045600000,7,12,5.2,1028,16,0.0,76,100,100,0,0,1276,16937,2025-12-29T22:00:00Z
1767049200000,7,14,5.2,1028,32,0.0,72,76,76,0,0,1651,16937,2025-12-29T23:00:00Z
1767052800000,6,12,4.8,1029,9,0.0,77,65,65,0,0,1859,16937,2025-12-30T00:00:00Z
1767056400000,6,12,4.0,1029,24,0.0,78,12,4,0,8,9999,16937,2025-12-30T01:00:00Z
1767060000000,6,13,4.0,1029,28,0.0,75,1,1,0,0,9999,16937,2025-12-30T02:00:00Z
1767063600000,6,13,3.8,1030,14,0.0,77,0,0,0,0,9999,16937,2025-12-30T03:00:00Z
1767067200000,7,10,3.1,1030,12,0.0,76,0,0,0,0,9999,16937,2025-12-30T04:00:00Z
1767070800000,7,10,2.9,1030,15,0.0,74,0,0,0,0,9999,16937,2025-12-30T05:00:00Z
1767074400000,7,11,2.7,1030,14,0.0,74,0,0,0,0,9999,16937,2025-12-30T06:00:00Z
1767078000000,7,11,2.8,1030,9,0.0,77,0,0,0,0,9999,16954,2025-12-30T07:00:00Z
1767081600000,7,12,3.1,1031,12,0.0,77,0,0,0,0,9999,16966,2025-12-30T08:00:00Z
1767085200000,7,12,3.8,1032,21,0.0,76,0,0,0,0,9999,39689,2025-12-30T09:00:00Z
1767088800000,6,13,4.9,1032,19,0.0,70,0,0,0,0,9999,50742,2025-12-30T10:00:00Z
