timestamp,WindForecastAvr,WindForecastMax,Temperature,Pressure,WindDirection,Rain,RH,Clouds,low_cloud_cover,medium_cloud_cover,high_cloud_cover,cloud_base,global_radiation,iso_time
1768917600000,4,8,6.1,1014,122,0.0,77,98,0,0,98,8464,0,2026-01-20T14:00:00Z
1768921200000,4,8,5.8,1014,138,0.0,86,99,0,0,99,9085,0,2026-01-20T15:00:00Z
1768924800000,7,10,4.0,1013,131,0.0,89,100,10,0,100,9080,0,2026-01-20T16:00:00Z
1768928400000,7,11,2.8,1013,121,0.0,88,99,0,0,99,9740,0,2026-01-20T17:00:00Z
1768932000000,6,11,2.2,1012,125,0.0,94,100,4,0,100,9735,0,2026-01-20T18:00:00Z
1768935600000,7,12,1.9,1012,156,0.0,89,100,0,0,100,6823,0,2026-01-20T19:00:00Z
1768939200000,6,10,1.9,1011,119,0.0,94,100,0,2,100,6821,0,2026-01-20T20:00:00Z
1768942800000,7,12,2.2,1010,123,0.0,94,100,1,12,100,5700,0,2026-01-20T21:00:00Z
1768946400000,7,11,2.2,1010,129,0.0,89,100,0,95,100,5696,0,2026-01-20T22:00:00Z
1768950000000,6,11,2.5,1009,135,0.0,90,100,5,67,100,8730,0,2026-01-20T23:00:00Z
1768953600000,9,15,2.5,1008,131,0.0,90,100,12,100,99,2244,0,2026-01-21T00:00:00Z
1768957200000,9,16,2.7,1007,136,0.0,89,100,2,99,100,2628,0,2026-01-21T01:00:00Z
1768960800000,10,18,3.1,1006,126,0.0,87,100,4,100,100,2123,0,2026-01-21T02:00:00Z
1768964400000,11,20,3.5,1005,140,0.0,85,100,23,100,100,3048,0,2026-01-21T03:00:00Z
1768968000000,11,20,3.6,1005,145,0.0,85,100,36,100,100,2114,0,2026-01-21T04:00:00Z
1768971600000,9,19,3.5,1004,146,0.2,88,100,44,100,100,3496,0,2026-01-21T05:00:00Z
1768975200000,9,17,3.6,1003,141,0.4,91,100,92,100,100,1469,0,2026-01-21T06:00:00Z
1768978800000,9,17,3.8,1003,140,0.2,92,100,100,100,100,1197,0,2026-01-21T07:00:00Z
1768982400000,10,18,3.7,1002,134,0.7,92,100,13,100,99,2896,1776,2026-01-21T08:00:00Z
1768986000000,10,18,4.1,1002,142,0.0,91,100,100,100,100,1198,7820,2026-01-21T09:00:00Z
1768989600000,10,18,4.7,1002,145,0.0,90,100,100,74,100,1287,27448,2026-01-21T10:00:00Z
1768993200000,11,19,5.2,1001,146,0.0,91,100,94,100,100,1886,36100,2026-01-21T11:00:00Z
