timestamp,WindForecastAvr,WindForecastMax,Temperature,Pressure,WindDirection,Rain,RH,Clouds,low_cloud_cover,medium_cloud_cover,high_cloud_cover,cloud_base,global_radiation,iso_time
1767535200000,12,22,3.3,1007,265,0.0,74,2,2,0,0,9999,0,2026-01-04T14:00:00Z
1767538800000,13,22,3.3,1008,273,0.0,71,32,31,1,0,865,0,2026-01-04T15:00:00Z
1767542400000,14,24,3.4,1008,282,0.0,70,100,100,100,0,9999,0,2026-01-04T16:00:00Z
1767546000000,8,15,2.8,1008,311,0.0,78,100,100,100,6,728,0,2026-01-04T17:00:00Z
1767549600000,10,18,2.7,1008,286,0.0,69,1,1,0,0,1089,0,2026-01-04T18:00:00Z
1767553200000,9,17,2.7,1008,295,0.0,69,57,7,5,51,1010,0,2026-01-04T19:00:00Z
1767556800000,9,15,2.4,1008,262,0.0,68,0,0,0,0,9999,0,2026-01-04T20:00:00Z
1767560400000,10,17,2.3,1008,276,0.0,64,46,0,3,44,9999,0,2026-01-04T21:00:00Z
1767564000000,8,12,1.9,1009,287,0.0,83,99,84,94,0,864,0,2026-01-04T22:00:00Z
1767567600000,10,22,2.5,1008,276,0.0,70,0,0,0,0,9999,0,2026-01-04T23:00:00Z
1767571200000,9,17,2.5,1008,274,0.0,73,73,73,0,0,9999,0,2026-01-05T00:00:00Z
1767574800000,7,14,1.9,1009,259,0.0,73,76,76,0,0,1011,0,2026-01-05T01:00:00Z
1767578400000,8,14,2.8,1008,252,0.0,76,16,16,0,0,9999,0,2026-01-05T02:00:00Z
1767582000000,5,13,2.0,1008,238,0.0,80,75,63,33,0,9999,0,2026-01-05T03:00:00Z
1767585600000,5,8,1.5,1008,219,0.0,80,100,99,65,0,936,0,2026-01-05T04:00:00Z
1767589200000,4,7,1.7,1008,216,0.0,82,86,74,45,0,9999,0,2026-01-05T05:00:00Z
1767592800000,8,13,0.2,1008,196,0.0,97,88,64,66,0,9999,0,2026-01-05T06:00:00Z
1767596400000,8,14,0.9,1008,213,0.0,93,100,100,87,0,860,0,2026-01-05T07:00:00Z
1767600000000,8,14,1.0,1008,195,0.0,95,100,93,99,0,4509,178,2026-01-05T08:00:00Z
1767603600000,6,15,0.5,1008,185,2.6,99,100,100,100,0,15,15986,2026-01-05T09:00:00Z
1767607200000,3,10,1.6,1008,214,0.2,91,100,100,99,0,1169,34580,2026-01-05T10:00:00Z
1767610800000,9,17,3.4,1008,279,0.0,52,0,0,0,0,9999,43036,2026-01-05T11:00:00Z
1767614400000,9,18,3.5,1008,274,0.0,50,0,0,0,0,9999,46508,2026-01-05T12:00:00Z
1767618000000,8,17,3.7,1008,255,0.0,51,1,0,1,0,9999,40653,2026-01-05T13:00:00Z
1767621600000,9,17,3.6,1008,263,0.0,61,1,1,0,0,9999,30645,2026-01-05T14:00:00Z
1767625200000,10,16,3.2,1008,255,0.0,74,100,99,100,68,2054,711,2026-01-05T15:00:00Z
1767628800000,7,17,1.6,1008,243,0.4,95,36,35,0,1,9999,24177,2026-01-05T16:00:00Z
1767632400000,6,12,2.7,1009,305,0.0,77,1,1,0,0,9999,24177,2026-01-05T17:00:00Z
1767636000000,5,12,2.0,1009,300,0.0,79,0,0,0,0,9999,24177,2026-01-05T18:00:00Z
1767639600000,5,6,0.7,1009,200,0.0,86,0,0,0,0,9999,24177,2026-01-05T19:00:00Z
1767643200000,4,13,2.5,1010,298,0.0,76,0,0,0,0,9999,24177,2026-01-05T20:00:00Z
1767646800000,12,25,3.4,1011,359,0.2,77,87,0,0,87,9999,24177,2026-01-05T21:00:00Z
1767650400000,6,21,2.0,1011,5,0.0,81,0,0,0,0,9999,24177,2026-01-05T22:00:00Z
1767654000000,5,9,1.4,1012,15,0.0,80,0,0,0,0,9999,24177,2026-01-05T23:00:00Z
1767657600000,1,7,0.7,1013,319,0.0,83,0,0,0,0,9999,24177,2026-01-06T00:00:00Z
1767661200000,2,2,0.6,1013,328,0.0,78,1,1,0,0,9999,24177,2026-01-06T01:00:00Z
1767664800000,5,7,1.3,1013,341,0.0,64,0,0,0,0,9999,24177,2026-01-06T02:00:00Z
1767668400000,5,8,1.6,1014,331,0.0,61,0,0,0,0,9999,24177,2026-01-06T03:00:00Z
1767672000000,5,7,1.6,1014,307,0.0,64,2,2,0,0,9999,24177,2026-01-06T04:00:00Z
1767675600000,9,17,2.5,1014,283,0.0,68,0,0,0,0,9999,24177,2026-01-06T05:00:00Z
1767679200000,3,25,1.1,1014,311,0.7,92,100,98,100,6,2296,24177,2026-01-06T06:00:00Z
1767682800000,1,6,1.3,1014,20,0.0,91,100,100,98,0,728,24108,2026-01-06T07:00:00Z
1767686400000,8,23,1.1,1014,235,0.5,94,92,19,90,0,9999,24401,2026-01-06T08:00:00Z
1767690000000,8,20,3.2,1014,275,0.2,76,100,100,38,0,1261,2946,2026-01-06T09:00:00Z
1767693600000,9,16,3.9,1014,260,0.0,62,9,0,0,8,9999,29560,2026-01-06T10:00:00Z
1767697200000,10,17,4.3,1014,262,0.0,57,0,0,0,0,9999,60094,2026-01-06T11:00:00Z
1767700800000,10,18,4.5,1014,257,0.0,53,24,0,0,24,9999,29305,2026-01-06T12:00:00Z
1767704400000,10,18,4.5,1014,250,0.0,52,57,1,0,57,9999,26593,2026-01-06T13:00:00Z
1767708000000,10,17,4.2,1013,250,0.0,54,64,0,0,63,9999,65294,2026-01-06T14:00:00Z
1767711600000,9,17,3.8,1013,244,0.0,62,83,78,1,23,1175,9560,2026-01-06T15:00:00Z
1767715200000,9,16,3.9,1013,239,0.0,66,100,100,0,0,1094,42549,2026-01-06T16:00:00Z
1767718800000,9,16,3.3,1013,195,0.0,73,100,100,9,0,939,42549,2026-01-06T17:00:00Z
1767722400000,11,18,2.0,1012,199,0.0,83,100,100,44,0,547,42549,2026-01-06T18:00:00Z
1767726000000,12,20,1.6,1012,202,0.0,86,99,99,12,8,1350,42549,2026-01-06T19:00:00Z
1767729600000,13,23,1.5,1011,203,0.2,92,100,100,100,0,258,42549,2026-01-06T20:00:00Z
1767733200000,13,24,1.9,1010,209,0.3,92,100,100,0,0,219,42549,2026-01-06T21:00:00Z
1767736800000,14,24,1.8,1010,205,0.0,92,100,100,0,3,183,42549,2026-01-06T22:00:00Z
1767740400000,14,24,1.5,1009,196,0.0,93,100,100,0,93,183,42549,2026-01-06T23:00:00Z
1767744000000,15,26,1.4,1008,195,0.0,94,100,100,1,100,150,42549,2026-01-07T00:00:00Z
1767747600000,16,28,1.3,1006,192,0.0,93,100,100,100,100,150,42549,2026-01-07T01:00:00Z
1767751200000,16,29,1.4,1005,190,0.0,93,100,100,100,100,219,42549,2026-01-07T02:00:00Z
1767754800000,16,28,1.2,1004,187,0.3,94,100,100,100,100,219,42549,2026-01-07T03:00:00Z
1767758400000,17,29,1.1,1003,192,0.5,93,100,100,100,99,257,42549,2026-01-07T04:00:00Z
1767762000000,16,29,1.1,1002,192,0.6,93,100,100,100,96,257,42549,2026-01-07T05:00:00Z
1767765600000,17,29,1.0,1001,186,1.0,93,100,100,100,69,1633,42549,2026-01-07T06:00:00Z
1767769200000,16,31,1.0,1000,194,1.1,93,100,100,100,100,257,42442,2026-01-07T07:00:00Z
1767772800000,17,29,1.5,1000,205,0.3,91,100,100,100,100,299,42565,2026-01-07T08:00:00Z
1767776400000,14,29,1.6,1001,212,0.3,92,100,100,100,100,299,58185,2026-01-07T09:00:00Z
1767780000000,12,25,1.9,1001,207,0.1,91,100,99,100,80,258,9184,2026-01-07T10:00:00Z
