log_id,timestamp,AverageWind,MaxWind,MinWind,WaterTemperatuur,AccuTemperatuur,row_id,longitude,latitude,WindDirection,iso_time
344435,1771721956000,15,19,11,0,10.5,35,0,0,220,2026-02-22T00:59:16Z
344436,1771722136000,15,20,12,0,10.5,36,0,0,220,2026-02-22T01:02:16Z
344437,1771722317000,17,23,10,0,10.5,37,0,0,223,2026-02-22T01:05:17Z
344438,1771722676000,16,23,13,0,10.5,38,0,0,223,2026-02-22T01:11:16Z
344439,1771722856000,19,28,11,0,10.5,39,0,0,215,2026-02-22T01:14:16Z
344440,1771723036000,15,21,10,0,10.5,40,0,0,226,2026-02-22T01:17:16Z
344441,1771723396000,19,25,13,0,10.5,41,0,0,224,2026-02-22T01:23:16Z
344442,1771723756000,15,19,10,0,10.5,42,0,0,233,2026-02-22T01:29:16Z
344443,1771723936000,15,19,10,0,10.5,43,0,0,234,2026-02-22T01:32:16Z
344444,1771724476000,14,19,11,0,10.5,44,0,0,240,2026-02-22T01:41:16Z
344445,1771724657000,16,23,11,0,10.5,45,0,0,225,2026-02-22T01:44:17Z
344446,1771725376000,13,19,10,0,10.5,46,0,0,231,2026-02-22T01:56:16Z
344447,1771725737000,15,20,11,0,10.5,47,0,0,226,2026-02-22T02:02:17Z
344449,1771726278000,13,18,10,0,10.5,48,0,0,231,2026-02-22T02:11:18Z
344450,1771726997000,15,19,11,0,10.5,49,0,0,222,2026-02-22T02:23:17Z
344451,1771727177000,14,18,10,0,10.5,50,0,0,225,2026-02-22T02:26:17Z
344452,1771727357000,15,20,12,0,10.5,51,0,0,228,2026-02-22T02:29:17Z
344453,1771727717000,13,16,10,0,10.5,52,0,0,224,2026-02-22T02:35:17Z
344454,1771727897000,15,21,11,0,10.5,53,0,0,222,2026-02-22T02:38:17Z
344455,1771728078000,13,18,10,0,10.5,54,0,0,223,2026-02-22T02:41:18Z
344456,1771728257000,14,20,10,0,10.5,55,0,0,225,2026-02-22T02:44:17Z
344457,1771728617000,15,20,11,0,10.0,56,0,0,219,2026-02-22T02:50:17Z
344458,1771728797000,14,22,10,0,10.0,57,0,0,222,2026-02-22T02:53:17Z
344459,1771728977000,16,20,10,0,10.0,58,0,0,222,2026-02-22T02:56:17Z
344460,1771729365000,15,24,11,0,10.0,59,0,0,220,2026-02-22T03:02:45Z
344461,1771729517000,14,19,8,0,10.0,60,0,0,215,2026-02-22T03:05:17Z
344462,1771730057000,14,18,10,0,10.0,61,0,0,215,2026-02-22T03:14:17Z
344463,1771730237000,13,17,8,0,10.5,62,0,0,220,2026-02-22T03:17:17Z
344464,1771731137000,16,19,12,0,10.5,63,0,0,219,2026-02-22T03:32:17Z
344465,1771731318000,14,22,9,0,10.5,64,0,0,224,2026-02-22T03:35:18Z
344466,1771731498000,19,23,15,0,10.5,65,0,0,225,2026-02-22T03:38:18Z
344467,1771731677000,15,20,11,0,10.5,66,0,0,222,2026-02-22T03:41:17Z
344468,1771731858000,18,24,13,0,10.5,67,0,0,224,2026-02-22T03:44:18Z
344469,1771732037000,16,20,11,0,10.5,68,0,0,218,2026-02-22T03:47:17Z
344470,1771732397000,15,23,11,0,10.5,69,0,0,222,2026-02-22T03:53:17Z
344471,1771732577000,17,24,12,0,10.5,70,0,0,222,2026-02-22T03:56:17Z
344472,1771732938000,15,22,11,0,10.5,71,0,0,222,2026-02-22T04:02:18Z
344473,1771733117000,16,22,12,0,10.5,72,0,0,229,2026-02-22T04:05:17Z
344474,1771733478000,16,24,11,0,10.5,73,0,0,225,2026-02-22T04:11:18Z
344475,1771733657000,18,23,14,0,10.5,74,0,0,226,2026-02-22T04:14:17Z
344476,1771733864000,15,21,10,0,10.5,75,0,0,225,2026-02-22T04:17:44Z
344477,1771734378000,17,22,11,0,10.5,76,0,0,229,2026-02-22T04:26:18Z
344478,1771734557000,16,22,11,0,10.5,77,0,0,224,2026-02-22T04:29:17Z
344479,1771734917000,17,21,14,0,10.5,78,0,0,228,2026-02-22T04:35:17Z
344480,1771735097000,15,21,11,0,10.5,79,0,0,227,2026-02-22T04:38:17Z
344481,1771735278000,15,22,12,0,10.5,80,0,0,222,2026-02-22T04:41:18Z
344482,1771735457000,15,20,11,0,10.5,81,0,0,223,2026-02-22T04:44:17Z
344483,1771735818000,16,25,12,0,10.5,82,0,0,228,2026-02-22T04:50:18Z
344484,1771735998000,14,19,10,0,10.5,83,0,0,224,2026-02-22T04:53:18Z
344485,1771736177000,16,20,12,0,10.5,84,0,0,225,2026-02-22T04:56:17Z
344486,1771736718000,16,22,11,0,10.0,85,0,0,222,2026-02-22T05:05:18Z
344487,1771736897000,16,23,13,0,10.0,86,0,0,224,2026-02-22T05:08:17Z
344488,1771737258000,15,21,10,0,10.0,87,0,0,225,2026-02-22T05:14:18Z
344489,1771737438000,15,24,10,0,10.0,88,0,0,220,2026-02-22T05:17:18Z
344490,1771737798000,15,21,11,0,10.0,89,0,0,222,2026-02-22T05:23:18Z
344491,1771737978000,17,24,13,0,10.0,90,0,0,222,2026-02-22T05:26:18Z
344492,1771738158000,15,23,11,0,10.0,91,0,0,225,2026-02-22T05:29:18Z
344493,1771738698000,18,23,14,0,10.0,92,0,0,222,2026-02-22T05:38:18Z
344494,1771738878000,15,25,11,0,10.0,93,0,0,220,2026-02-22T05:41:18Z
344495,1771739058000,19,24,14,0,10.0,94,0,0,222,2026-02-22T05:44:18Z
344496,1771739598000,16,20,12,0,10.0,95,0,0,215,2026-02-22T05:53:18Z
344497,1771740138000,19,26,13,0,10.0,96,0,0,226,2026-02-22T06:02:18Z
344498,1771740318000,15,24,9,0,10.5,97,0,0,223,2026-02-22T06:05:18Z
344499,1771741758000,17,23,12,0,10.5,98,0,0,225,2026-02-22T06:29:18Z
344500,1771742298000,18,24,14,0,10.5,99,0,0,229,2026-02-22T06:38:18Z
344501,1771742479000,19,24,16,0,10.5,100,0,0,223,2026-02-22T06:41:19Z
344502,1771743019000,18,27,14,0,10.5,101,0,0,222,2026-02-22T06:50:19Z
344503,1771743198000,18,25,13,0,10.5,102,0,0,222,2026-02-22T06:53:18Z
344504,1771743379000,16,22,12,0,10.5,103,0,0,225,2026-02-22T06:56:19Z
344505,1771743739000,16,21,12,0,10.5,104,0,0,223,2026-02-22T07:02:19Z
344506,1771743918000,19,27,16,0,10.5,105,0,0,226,2026-02-22T07:05:18Z
344507,1771744099000,18,22,12,0,10.5,106,0,0,227,2026-02-22T07:08:19Z
344508,1771744459000,18,27,13,0,10.5,107,0,0,227,2026-02-22T07:14:19Z
344509,1771744638000,17,21,12,0,10.5,108,0,0,222,2026-02-22T07:17:18Z
344510,1771744998000,16,25,12,0,10.5,109,0,0,220,2026-02-22T07:23:18Z
344511,1771745359000,19,26,13,0,10.5,110,0,0,224,2026-02-22T07:29:19Z
344512,1771745899000,17,26,10,0,10.5,111,0,0,223,2026-02-22T07:38:19Z
344513,1771746079000,19,25,14,0,10.5,112,0,0,224,2026-02-22T07:41:19Z
344514,1771746439000,19,28,13,0,10.0,113,0,0,224,2026-02-22T07:47:19Z
344515,1771746799000,18,31,12,0,10.0,114,0,0,224,2026-02-22T07:53:19Z
344516,1771746979000,17,26,13,0,10.0,115,0,0,225,2026-02-22T07:56:19Z
344518,1771747340000,18,26,12,0,10.0,116,0,0,231,2026-02-22T08:02:20Z
344519,1771748779000,19,27,15,0,10.0,117,0,0,225,2026-02-22T08:26:19Z
344520,1771748959000,18,23,13,0,10.0,118,0,0,228,2026-02-22T08:29:19Z
344521,1771749679000,17,24,12,0,9.5,119,0,0,231,2026-02-22T08:41:19Z
344522,1771750940000,20,29,14,0,9.5,120,0,0,231,2026-02-22T09:02:20Z
344523,1771751119000,19,27,15,0,9.5,121,0,0,233,2026-02-22T09:05:19Z
344524,1771751299000,19,26,14,0,9.5,122,0,0,231,2026-02-22T09:08:19Z
344525,1771752380000,22,30,17,0,9.5,123,0,0,231,2026-02-22T09:26:20Z
344526,1771752561000,19,28,14,0,9.5,124,0,0,233,2026-02-22T09:29:21Z
344527,1771752740000,18,22,14,0,9.5,125,0,0,232,2026-02-22T09:32:20Z
344528,1771753100000,17,23,12,0,9.5,126,0,0,234,2026-02-22T09:38:20Z
344529,1771753281000,19,29,15,0,9.5,127,0,0,229,2026-02-22T09:41:21Z
344530,1771753820000,16,20,10,0,9.5,128,0,0,234,2026-02-22T09:50:20Z
344531,1771753999000,17,22,11,0,10.5,129,0,0,232,2026-02-22T09:53:19Z
344532,1771754540000,18,23,13,0,10.5,130,0,0,240,2026-02-22T10:02:20Z
344533,1771754720000,18,26,14,0,10.5,131,0,0,228,2026-02-22T10:05:20Z
344534,1771755440000,20,27,14,0,10.5,132,0,0,235,2026-02-22T10:17:20Z
344535,1771755980000,19,25,15,0,10.5,133,0,0,236,2026-02-22T10:26:20Z
344536,1771756160000,18,24,13,0,10.5,134,0,0,234,2026-02-22T10:29:20Z
344537,1771756521000,18,23,11,0,10.5,135,0,0,242,2026-02-22T10:35:21Z
344538,1771756880000,15,23,9,0,10.5,136,0,0,233,2026-02-22T10:41:20Z
344539,1771757061000,19,27,14,0,10.5,137,0,0,231,2026-02-22T10:44:21Z
344540,1771757421000,18,27,11,0,10.5,138,0,0,231,2026-02-22T10:50:21Z
344541,1771757600000,19,27,15,0,10.5,139,0,0,231,2026-02-22T10:53:20Z
344542,1771757780000,18,25,11,0,10.5,140,0,0,237,2026-02-22T10:56:20Z
344543,1771757960000,19,27,13,0,10.5,141,0,0,235,2026-02-22T10:59:20Z
344544,1771758500000,19,29,13,0,10.5,142,0,0,235,2026-02-22T11:08:20Z
344545,1771758861000,17,22,13,0,10.5,143,0,0,235,2026-02-22T11:14:21Z
344546,1771759040000,18,23,14,0,10.5,144,0,0,235,2026-02-22T11:17:20Z
344547,1771759221000,17,24,12,0,10.5,145,0,0,247,2026-02-22T11:20:21Z
344548,1771759400000,16,24,12,0,10.5,146,0,0,245,2026-02-22T11:23:20Z
344549,1771759760000,19,28,14,0,10.5,147,0,0,236,2026-02-22T11:29:20Z
344550,1771760301000,18,23,13,0,10.0,148,0,0,233,2026-02-22T11:38:21Z
344551,1771760481000,18,23,13,0,10.0,149,0,0,241,2026-02-22T11:41:21Z
344552,1771760841000,18,25,13,0,10.0,150,0,0,232,2026-02-22T11:47:21Z
344553,1771761021000,17,26,13,0,10.0,151,0,0,232,2026-02-22T11:50:21Z
344554,1771761201000,18,23,14,0,10.0,152,0,0,235,2026-02-22T11:53:21Z
