log_id,timestamp,WindForecastAvr,WindForecastMax,Temperature,row_id,WindDirection,iso_time
15388,1759320000000,6,12,17.0,64,151,2025-10-01T12:00:00Z
15389,1759323600000,6,12,17.2,65,135,2025-10-01T13:00:00Z
15390,1759327200000,6,11,17.1,66,128,2025-10-01T14:00:00Z
15391,1759330800000,5,9,17.1,67,145,2025-10-01T15:00:00Z
15392,1759334400000,6,10,16.5,68,104,2025-10-01T16:00:00Z
15393,1759338000000,6,10,15.3,69,118,2025-10-01T17:00:00Z
15394,1759341600000,6,9,14.0,70,125,2025-10-01T18:00:00Z
15395,1759345200000,7,10,13.7,71,124,2025-10-01T19:00:00Z
15396,1759348800000,7,11,13.0,72,124,2025-10-01T20:00:00Z
15397,1759352400000,6,11,12.4,1,131,2025-10-01T21:00:00Z
15398,1759356000000,6,11,11.6,2,130,2025-10-01T22:00:00Z
15399,1759359600000,5,10,10.9,3,137,2025-10-01T23:00:00Z
15400,1759363200000,5,9,10.8,4,144,2025-10-02T00:00:00Z
15401,1759366800000,4,8,10.6,5,143,2025-10-02T01:00:00Z
15402,1759370400000,5,9,10.5,6,132,2025-10-02T02:00:00Z
15403,1759374000000,5,9,10.3,7,134,2025-10-02T03:00:00Z
15404,1759377600000,5,9,10.1,8,136,2025-10-02T04:00:00Z
15405,1759381200000,5,9,9.9,9,126,2025-10-02T05:00:00Z
15406,1759384800000,5,9,9.9,10,124,2025-10-02T06:00:00Z
15407,1759388400000,6,10,9.6,11,130,2025-10-02T07:00:00Z
15408,1759392000000,6,11,10.2,12,142,2025-10-02T08:00:00Z
15409,1759395600000,6,11,11.5,13,158,2025-10-02T09:00:00Z
15410,1759399200000,6,11,12.7,14,164,2025-10-02T10:00:00Z
15411,1759402800000,7,12,13.0,15,161,2025-10-02T11:00:00Z
15412,1759406400000,8,14,13.7,16,158,2025-10-02T12:00:00Z
