log_id,timestamp,WindForecastAvr,WindForecastMax,Temperature,row_id,WindDirection,iso_time
14644,1756641600000,6,12,20.8,40,200,2025-08-31T12:00:00Z
14645,1756645200000,4,9,19.8,41,197,2025-08-31T13:00:00Z
14646,1756648800000,3,8,20.1,42,205,2025-08-31T14:00:00Z
14647,1756652400000,2,5,19.3,43,242,2025-08-31T15:00:00Z
14648,1756656000000,3,7,20.2,44,176,2025-08-31T16:00:00Z
14649,1756659600000,4,7,19.0,45,178,2025-08-31T17:00:00Z
14650,1756663200000,3,5,19.1,46,198,2025-08-31T18:00:00Z
14651,1756666800000,4,6,18.3,47,225,2025-08-31T19:00:00Z
14652,1756670400000,3,5,17.2,48,156,2025-08-31T20:00:00Z
14653,1756674000000,3,5,18.0,49,172,2025-08-31T21:00:00Z
14654,1756677600000,1,5,17.8,50,18,2025-08-31T22:00:00Z
14655,1756681200000,3,5,17.8,51,146,2025-08-31T23:00:00Z
14656,1756684800000,4,6,17.6,52,136,2025-09-01T00:00:00Z
14657,1756688400000,4,7,17.4,53,145,2025-09-01T01:00:00Z
14658,1756692000000,4,7,17.1,54,149,2025-09-01T02:00:00Z
14659,1756695600000,3,8,16.7,55,150,2025-09-01T03:00:00Z
14660,1756699200000,4,7,16.2,56,156,2025-09-01T04:00:00Z
14661,1756702800000,4,6,15.7,57,175,2025-09-01T05:00:00Z
14662,1756706400000,6,10,16.4,58,205,2025-09-01T06:00:00Z
14663,1756710000000,6,11,17.1,59,187,2025-09-01T07:00:00Z
14664,1756713600000,8,14,17.7,60,198,2025-09-01T08:00:00Z
14665,1756717200000,7,15,18.1,61,205,2025-09-01T09:00:00Z
14666,1756720800000,8,16,19.1,62,200,2025-09-01T10:00:00Z
14667,1756724400000,9,17,20.1,63,200,2025-09-01T11:00:00Z
14668,1756728000000,9,18,20.7,64,207,2025-09-01T12:00:00Z
