timestamp,WindForecastAvr,WindForecastMax,Temperature,Pressure,WindDirection,Rain,RH,Clouds,low_cloud_cover,medium_cloud_cover,high_cloud_cover,cloud_base,global_radiation,iso_time
1766325600000,5,10,11.2,1010,92,0,88,96,0,0,96,9800,0,2025-12-21T14:00:00Z
1766329200000,5,11,10.1,1010,80,0,89,56,0,0,56,9999,0,2025-12-21T15:00:00Z
1766332800000,7,12,9.4,1010,91,0,88,88,0,0,88,9136,0,2025-12-21T16:00:00Z
1766336400000,6,11,8.9,1010,75,0,89,95,0,0,95,10536,0,2025-12-21T17:00:00Z
1766340000000,8,12,8.1,1009,68,0,92,0,0,0,0,9999,0,2025-12-21T18:00:00Z
1766343600000,8,13,7.7,1009,66,0,91,0,0,0,0,9999,0,2025-12-21T19:00:00Z
1766347200000,7,14,7.7,1008,80,0,86,88,0,0,88,10935,0,2025-12-21T20:00:00Z
1766350800000,7,14,6.8,1009,83,0,88,100,0,0,100,9487,0,2025-12-21T21:00:00Z
1766354400000,7,15,6.0,1009,90,0,85,97,0,0,97,10549,0,2025-12-21T22:00:00Z
1766358000000,8,15,5.4,1008,82,0,86,99,0,0,99,10934,0,2025-12-21T23:00:00Z
1766361600000,9,16,5.2,1009,91,0,88,100,0,0,100,9828,0,2025-12-22T00:00:00Z
1766365200000,10,18,5.0,1009,98,0,89,100,0,0,100,9160,0,2025-12-22T01:00:00Z
1766368800000,9,17,4.9,1009,104,0,88,100,0,0,100,8531,0,2025-12-22T02:00:00Z
1766372400000,8,15,4.6,1009,99,0,89,100,0,0,100,8529,0,2025-12-22T03:00:00Z
1766376000000,7,13,4.4,1009,91,0,89,100,0,0,100,7943,0,2025-12-22T04:00:00Z
1766379600000,8,14,4.1,1009,92,0,90,100,0,0,100,8230,0,2025-12-22T05:00:00Z
1766383200000,9,15,4.1,1009,108,0,88,100,0,0,100,8226,0,2025-12-22T06:00:00Z
1766386800000,8,15,3.8,1010,101,0,89,100,0,0,100,8226,0,2025-12-22T07:00:00Z
1766390400000,8,14,3.9,1011,106,0,89,100,0,40,100,6885,208,2025-12-22T08:00:00Z
1766394000000,9,15,4.3,1011,105,0,87,100,0,2,100,7394,18864,2025-12-22T09:00:00Z
1766397600000,9,15,4.7,1011,103,0,86,99,0,1,99,7138,31585,2025-12-22T10:00:00Z
1766401200000,9,17,5.6,1011,98,0,82,99,0,2,99,7396,20474,2025-12-22T11:00:00Z
1766404800000,9,17,6.5,1011,108,0,78,99,0,24,99,9156,24304,2025-12-22T12:00:00Z
1766408400000,8,15,6.7,1011,110,0,74,98,0,31,97,11767,31960,2025-12-22T13:00:00Z
1766412000000,7,14,6.6,1011,97,0,77,100,0,0,100,8230,27533,2025-12-22T14:00:00Z
1766415600000,7,13,6.1,1012,93,0,81,56,0,0,56,9999,45516,2025-12-22T15:00:00Z
1766419200000,7,12,5.4,1012,91,0,84,33,0,2,31,9999,1203,2025-12-22T16:00:00Z
1766422800000,7,12,5.4,1013,91,0,85,100,0,34,100,8534,1356,2025-12-22T17:00:00Z
1766426400000,7,12,5.1,1013,88,0,87,99,0,5,99,11349,1356,2025-12-22T18:00:00Z
1766430000000,7,12,4.5,1014,85,0,90,99,0,0,99,11350,1356,2025-12-22T19:00:00Z
1766433600000,7,12,3.7,1014,76,0,92,99,1,0,99,10560,1356,2025-12-22T20:00:00Z
1766437200000,8,14,3.4,1014,77,0,93,99,0,0,99,10194,1356,2025-12-22T21:00:00Z
1766440800000,8,14,3.0,1015,74,0,93,100,4,0,100,8850,1356,2025-12-22T22:00:00Z
1766444400000,8,14,2.7,1015,75,0,93,100,10,0,100,8541,1356,2025-12-22T23:00:00Z
1766448000000,9,15,2.6,1015,77,0,92,100,43,0,100,8850,1356,2025-12-23T00:00:00Z
1766451600000,9,16,2.6,1015,78,0,91,100,45,0,99,8850,1356,2025-12-23T01:00:00Z
1766455200000,9,16,2.5,1016,77,0,91,83,3,0,83,9999,1356,2025-12-23T02:00:00Z
1766458800000,9,16,2.3,1016,79,0,91,93,1,0,93,9168,1356,2025-12-23T03:00:00Z
1766462400000,9,16,2.2,1016,78,0,90,94,0,0,94,9999,1356,2025-12-23T04:00:00Z
1766466000000,10,18,2.2,1016,80,0,91,93,2,0,93,11354,1356,2025-12-23T05:00:00Z
1766469600000,10,18,2.2,1016,82,0,90,93,7,0,93,11355,1356,2025-12-23T06:00:00Z
1766473200000,11,19,2.2,1017,83,0,90,94,14,0,93,11358,1297,2025-12-23T07:00:00Z
1766476800000,11,20,2.3,1017,84,0,89,81,37,0,71,9999,1686,2025-12-23T08:00:00Z
1766480400000,11,20,3.0,1018,81,0,88,99,98,0,30,441,52360,2025-12-23T09:00:00Z
1766484000000,12,22,3.9,1019,81,0,84,98,97,0,55,442,17445,2025-12-23T10:00:00Z
1766487600000,12,22,4.4,1019,83,0,81,99,98,0,75,495,17597,2025-12-23T11:00:00Z
1766491200000,11,22,4.8,1019,84,0,79,100,100,0,56,495,59848,2025-12-23T12:00:00Z
1766494800000,11,20,5.0,1020,84,0,78,100,100,0,6,551,14926,2025-12-23T13:00:00Z
1766498400000,11,20,5.0,1020,82,0,77,100,100,0,1,551,25359,2025-12-23T14:00:00Z
1766502000000,11,20,4.9,1021,76,0,78,100,100,0,0,609,50562,2025-12-23T15:00:00Z
1766505600000,12,21,4.6,1022,78,0,79,100,100,0,0,550,57393,2025-12-23T16:00:00Z
1766509200000,12,22,4.4,1022,82,0,79,100,100,0,0,550,57393,2025-12-23T17:00:00Z
1766512800000,12,22,4.1,1023,80,0,79,100,100,0,0,550,57393,2025-12-23T18:00:00Z
1766516400000,12,21,4.0,1024,78,0,79,100,100,0,1,549,57393,2025-12-23T19:00:00Z
1766520000000,12,22,4.0,1025,79,0,79,100,100,0,0,607,57393,2025-12-23T20:00:00Z
1766523600000,13,23,3.9,1025,82,0,79,100,100,0,0,549,57393,2025-12-23T21:00:00Z
1766527200000,13,23,3.9,1026,83,0,79,100,100,0,0,607,57393,2025-12-23T22:00:00Z
1766530800000,13,23,3.9,1027,82,0,78,100,100,0,0,607,57393,2025-12-23T23:00:00Z
1766534400000,13,23,3.8,1027,79,0,77,100,100,0,0,667,57393,2025-12-24T00:00:00Z
1766538000000,13,23,3.6,1028,80,0,76,99,99,0,0,667,57393,2025-12-24T01:00:00Z
1766541600000,13,23,3.4,1028,77,0,77,98,98,0,0,666,57393,2025-12-24T02:00:00Z
1766545200000,13,23,2.9,1029,75,0,79,100,100,0,0,547,57393,2025-12-24T03:00:00Z
1766548800000,13,23,2.6,1029,73,0,80,100,100,0,0,492,57393,2025-12-24T04:00:00Z
1766552400000,13,23,2.0,1030,77,0,76,88,88,0,0,663,57393,2025-12-24T05:00:00Z
1766556000000,13,24,1.1,1031,75,0,80,83,83,0,0,544,57393,2025-12-24T06:00:00Z
1766559600000,13,24,0.1,1032,72,0,84,0,0,0,0,9999,57573,2025-12-24T07:00:00Z
1766563200000,12,24,0.2,1033,72,0,81,0,0,0,0,9999,57744,2025-12-24T08:00:00Z
1766566800000,13,23,0.8,1033,71,0,78,0,0,0,0,9999,28412,2025-12-24T09:00:00Z
1766570400000,14,25,1.8,1034,70,0,76,0,0,0,0,9999,63361,2025-12-24T10:00:00Z
