timestamp,WindForecastAvr,WindForecastMax,Temperature,Pressure,WindDirection,Rain,RH,Clouds,low_cloud_cover,medium_cloud_cover,high_cloud_cover,cloud_base,global_radiation,iso_time
1764943200000,8,15,4.9,1009,190,0.0,92,100,100,0,0,152,0,2025-12-05T14:00:00Z
1764946800000,8,15,4.9,1009,187,0.0,91,100,100,0,99,121,0,2025-12-05T15:00:00Z
1764950400000,10,17,5.1,1009,179,0.0,91,100,100,0,88,185,0,2025-12-05T16:00:00Z
1764954000000,9,18,5.5,1008,171,0.0,88,100,100,0,99,303,0,2025-12-05T17:00:00Z
1764957600000,9,18,5.4,1008,169,0.0,88,100,100,0,100,348,0,2025-12-05T18:00:00Z
1764961200000,8,14,5.2,1007,156,0.0,88,100,0,6,100,8132,0,2025-12-05T19:00:00Z
1764964800000,9,18,4.7,1006,162,0.0,88,100,9,100,100,8752,0,2025-12-05T20:00:00Z
1764968400000,13,22,5.2,1006,166,0.0,85,100,2,62,100,7042,0,2025-12-05T21:00:00Z
1764972000000,12,23,5.2,1005,164,0.0,82,100,2,100,100,2739,0,2025-12-05T22:00:00Z
1764975600000,14,25,5.1,1004,167,0.3,86,100,98,100,100,2210,0,2025-12-05T23:00:00Z
1764979200000,14,27,4.2,1003,163,1.7,90,100,100,100,99,346,0,2025-12-06T00:00:00Z
1764982800000,16,28,4.8,1001,153,0.5,88,100,100,100,94,496,0,2025-12-06T01:00:00Z
1764986400000,16,30,5.0,1000,160,0.6,89,100,100,100,48,444,0,2025-12-06T02:00:00Z
1764990000000,16,29,5.2,1000,169,0.0,88,100,100,85,100,444,0,2025-12-06T03:00:00Z
1764993600000,14,29,5.1,999,169,0.0,90,100,100,0,99,347,0,2025-12-06T04:00:00Z
1764997200000,13,25,5.3,999,167,0.0,92,100,100,95,0,303,0,2025-12-06T05:00:00Z
1765000800000,12,23,5.5,999,169,0.6,94,100,100,99,0,222,0,2025-12-06T06:00:00Z
1765004400000,13,23,6.4,999,181,0.0,94,100,100,100,0,186,0,2025-12-06T07:00:00Z
1765008000000,13,25,6.8,999,188,0.2,95,100,100,43,97,187,1180,2025-12-06T08:00:00Z
1765011600000,14,24,7.2,998,187,0.2,94,100,100,5,95,187,22613,2025-12-06T09:00:00Z
1765015200000,14,24,7.8,998,189,0.0,93,100,100,18,89,224,50450,2025-12-06T10:00:00Z
1765018800000,14,25,8.3,998,193,0.0,93,100,100,0,47,224,47897,2025-12-06T11:00:00Z
1765022400000,13,24,9.1,998,200,0.2,92,100,100,99,1,307,41414,2025-12-06T12:00:00Z
1765026000000,12,23,9.2,998,204,0.7,91,100,54,100,90,1995,22850,2025-12-06T13:00:00Z
1765029600000,13,22,9.7,998,204,0.0,89,71,71,0,3,9999,43238,2025-12-06T14:00:00Z
1765033200000,13,22,10.0,999,207,0.0,89,100,100,100,48,402,39329,2025-12-06T15:00:00Z
1765036800000,13,23,9.6,999,205,0.6,92,100,100,100,96,562,42744,2025-12-06T16:00:00Z
1765040400000,14,25,9.7,999,213,0.4,92,100,100,100,89,1675,42744,2025-12-06T17:00:00Z
1765044000000,13,24,9.8,1000,214,0.0,92,100,100,97,100,963,42744,2025-12-06T18:00:00Z
1765047600000,14,24,10.0,1000,221,0.0,92,100,100,100,87,402,42744,2025-12-06T19:00:00Z
1765051200000,16,28,10.5,1000,230,0.0,90,100,100,98,79,963,42744,2025-12-06T20:00:00Z
1765054800000,15,28,10.3,1001,231,0.0,90,100,83,87,99,749,42744,2025-12-06T21:00:00Z
1765058400000,14,27,10.1,1001,230,0.0,92,100,99,100,59,1292,42744,2025-12-06T22:00:00Z
1765062000000,15,27,9.8,1002,233,0.1,91,100,100,1,0,962,42744,2025-12-06T23:00:00Z
1765065600000,11,25,9.7,1002,232,0.4,93,100,100,100,0,452,42744,2025-12-07T00:00:00Z
1765069200000,13,24,9.9,1003,232,0.7,90,100,100,100,0,816,42744,2025-12-07T01:00:00Z
1765072800000,12,22,9.8,1003,232,0.0,90,100,100,100,0,621,42744,2025-12-07T02:00:00Z
1765076400000,10,21,9.6,1004,226,0.0,90,97,97,0,0,683,42744,2025-12-07T03:00:00Z
1765080000000,10,17,8.9,1004,209,0.0,93,100,100,0,100,1474,42744,2025-12-07T04:00:00Z
1765083600000,9,16,8.4,1005,209,0.0,94,100,99,0,100,814,42744,2025-12-07T05:00:00Z
1765087200000,9,17,8.4,1005,209,0.0,95,100,100,0,99,154,42744,2025-12-07T06:00:00Z
1765090800000,8,15,8.4,1005,205,0.0,94,97,28,0,97,9999,42815,2025-12-07T07:00:00Z
1765094400000,8,14,8.3,1005,204,0.0,95,96,40,0,93,7607,49847,2025-12-07T08:00:00Z
1765098000000,8,14,8.8,1006,200,0.0,94,98,73,0,92,9822,35859,2025-12-07T09:00:00Z
1765101600000,8,16,9.7,1006,202,0.0,93,100,100,51,100,225,9398,2025-12-07T10:00:00Z
1765105200000,8,15,9.6,1006,195,0.0,93,100,100,100,100,818,61212,2025-12-07T11:00:00Z
1765108800000,7,13,9.6,1005,182,0.0,94,100,100,0,99,890,6321,2025-12-07T12:00:00Z
1765112400000,7,13,10.3,1005,179,0.0,92,100,99,0,99,1582,24295,2025-12-07T13:00:00Z
1765116000000,8,15,10.6,1005,178,0.0,92,100,100,3,100,226,37623,2025-12-07T14:00:00Z
1765119600000,8,16,10.6,1005,173,0.0,92,100,100,91,100,266,57258,2025-12-07T15:00:00Z
