log_id,timestamp,AverageWind,MaxWind,MinWind,WaterTemperatuur,AccuTemperatuur,row_id,longitude,latitude,WindDirection,iso_time
303515,1759104019000,0,0,0,0,10.0,209,0,0,323,2025-09-29T00:00:19Z
303516,1759104199000,0,0,0,0,10.0,210,0,0,323,2025-09-29T00:03:19Z
303517,1759104380000,0,0,0,0,10.5,211,0,0,323,2025-09-29T00:06:20Z
303518,1759104559000,0,0,0,0,10.5,212,0,0,323,2025-09-29T00:09:19Z
303520,1759105461000,0,0,0,0,10.5,213,0,0,323,2025-09-29T00:24:21Z
303521,1759105640000,0,0,0,0,10.5,214,0,0,323,2025-09-29T00:27:20Z
303522,1759105819000,0,2,0,0,10.5,215,0,0,323,2025-09-29T00:30:19Z
303523,1759105999000,0,1,0,0,10.5,216,0,0,323,2025-09-29T00:33:19Z
303524,1759106179000,0,0,0,0,10.5,217,0,0,323,2025-09-29T00:36:19Z
303525,1759106389000,0,2,0,0,10.5,218,0,0,323,2025-09-29T00:39:49Z
303526,1759106549000,0,1,0,0,10.5,219,0,0,323,2025-09-29T00:42:29Z
303527,1759106734000,0,0,0,0,10.5,220,0,0,323,2025-09-29T00:45:34Z
303528,1759106899000,0,0,0,0,10.5,221,0,0,323,2025-09-29T00:48:19Z
303529,1759107079000,0,1,0,0,10.5,222,0,0,323,2025-09-29T00:51:19Z
303530,1759107262000,0,1,0,0,10.5,223,0,0,323,2025-09-29T00:54:22Z
303531,1759107439000,0,1,0,0,10.5,224,0,0,323,2025-09-29T00:57:19Z
303532,1759107623000,0,0,0,0,10.5,225,0,0,323,2025-09-29T01:00:23Z
303533,1759107804000,0,0,0,0,10.5,226,0,0,323,2025-09-29T01:03:24Z
303534,1759107983000,0,1,0,0,10.5,227,0,0,323,2025-09-29T01:06:23Z
303535,1759108182000,0,0,0,0,10.5,228,0,0,323,2025-09-29T01:09:42Z
303536,1759108340000,0,1,0,0,10.5,229,0,0,323,2025-09-29T01:12:20Z
303537,1759108520000,1,2,0,0,10.5,230,0,0,323,2025-09-29T01:15:20Z
303538,1759108700000,0,1,0,0,10.5,231,0,0,323,2025-09-29T01:18:20Z
303539,1759108879000,0,0,0,0,9.5,232,0,0,323,2025-09-29T01:21:19Z
303540,1759109059000,0,0,0,0,9.5,233,0,0,323,2025-09-29T01:24:19Z
303541,1759109240000,0,0,0,0,9.5,234,0,0,323,2025-09-29T01:27:20Z
303542,1759109419000,0,0,0,0,9.5,235,0,0,323,2025-09-29T01:30:19Z
303543,1759109599000,0,0,0,0,9.5,236,0,0,323,2025-09-29T01:33:19Z
303544,1759109780000,0,0,0,0,9.5,237,0,0,323,2025-09-29T01:36:20Z
303545,1759109960000,0,0,0,0,9.5,238,0,0,323,2025-09-29T01:39:20Z
303546,1759110140000,0,0,0,0,9.5,239,0,0,323,2025-09-29T01:42:20Z
303547,1759110320000,0,0,0,0,9.5,240,0,0,323,2025-09-29T01:45:20Z
303548,1759110501000,0,2,0,0,9.5,241,0,0,323,2025-09-29T01:48:21Z
303550,1759110860000,1,3,0,0,9.5,242,0,0,323,2025-09-29T01:54:20Z
303551,1759111041000,0,1,0,0,9.5,243,0,0,323,2025-09-29T01:57:21Z
303552,1759111220000,0,0,0,0,9.5,244,0,0,323,2025-09-29T02:00:20Z
303553,1759111400000,0,1,0,0,9.0,245,0,0,323,2025-09-29T02:03:20Z
303554,1759111580000,0,0,0,0,9.0,246,0,0,323,2025-09-29T02:06:20Z
303555,1759111760000,0,1,0,0,9.0,247,0,0,323,2025-09-29T02:09:20Z
