log_id,timestamp,WindForecastAvr,WindForecastMax,Temperature,row_id,WindDirection,iso_time
14860,1757419200000,4,11,14.4,40,118,2025-09-09T12:00:00Z
14861,1757422800000,5,9,15.7,41,70,2025-09-09T13:00:00Z
14862,1757426400000,5,10,16.9,42,66,2025-09-09T14:00:00Z
14863,1757430000000,5,10,17.2,43,94,2025-09-09T15:00:00Z
14864,1757433600000,5,10,16.1,44,100,2025-09-09T16:00:00Z
14865,1757437200000,6,12,16.5,45,81,2025-09-09T17:00:00Z
14866,1757440800000,6,10,15.0,46,82,2025-09-09T18:00:00Z
14867,1757444400000,6,9,13.4,47,131,2025-09-09T19:00:00Z
14868,1757448000000,5,8,13.3,48,102,2025-09-09T20:00:00Z
14869,1757451600000,5,8,12.5,49,81,2025-09-09T21:00:00Z
14870,1757455200000,4,8,11.6,50,128,2025-09-09T22:00:00Z
14871,1757458800000,5,7,11.2,51,129,2025-09-09T23:00:00Z
14872,1757462400000,4,7,10.8,52,151,2025-09-10T00:00:00Z
14873,1757466000000,4,7,10.4,53,164,2025-09-10T01:00:00Z
14874,1757469600000,4,7,10.1,54,130,2025-09-10T02:00:00Z
14875,1757473200000,5,7,9.9,55,121,2025-09-10T03:00:00Z
14876,1757476800000,6,11,10.1,56,121,2025-09-10T04:00:00Z
14877,1757480400000,6,10,10.0,57,124,2025-09-10T05:00:00Z
14878,1757484000000,6,10,10.8,58,116,2025-09-10T06:00:00Z
14879,1757487600000,6,11,11.9,59,119,2025-09-10T07:00:00Z
14880,1757491200000,8,14,13.2,60,131,2025-09-10T08:00:00Z
14881,1757494800000,9,17,15.1,61,135,2025-09-10T09:00:00Z
14882,1757498400000,10,18,17.3,62,137,2025-09-10T10:00:00Z
14883,1757502000000,10,19,19.1,63,141,2025-09-10T11:00:00Z
14884,1757505600000,10,19,20.4,64,148,2025-09-10T12:00:00Z
